date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2001-11-15,8.7,44.4,48.6,38.7,0.4
2001-11-16,9.3,36.0,41.2,30.7,0.4
2001-11-17,9.3,30.9,40.5,25.7,0.7
2001-11-18,9.3,37.0,47.7,26.2,0.6
2001-11-19,9.9,43.5,48.6,34.7,0.4
2001-11-20,10.5,35.6,40.1,30.9,0.6
2001-11-21,11.4,33.3,38.8,30.2,0.8
2001-11-22,12.4,30.4,35.6,27.0,2.0
2001-11-23,13.0,29.5,36.5,26.6,2.1
2001-11-24,13.7,27.1,29.3,25.0,2.9
2001-11-25,14.4,25.9,27.3,24.3,3.6
2001-11-26,14.5,24.3,29.7,17.1,3.6
2001-11-27,14.6,23.0,31.5,15.1,3.7
2001-11-28,16.5,32.5,36.1,25.2,4.8
2001-11-29,16.9,26.4,30.4,24.4,5.2
2001-11-30,17.2,28.8,33.4,24.4,5.5
2001-12-01,18.1,29.7,33.8,27.5,6.5
2001-12-02,18.2,29.7,34.9,25.9,6.7
2001-12-03,18.6,24.3,27.9,21.6,7.0
2001-12-04,19.6,23.7,26.2,21.9,8.3
2001-12-05,21.1,27.3,34.7,24.3,9.9
2001-12-06,22.6,30.7,34.2,29.3,11.8
2001-12-07,22.8,31.8,41.2,22.6,11.9
2001-12-08,23.0,35.8,46.8,26.4,12.2
2001-12-09,23.0,22.3,26.4,15.8,12.4
2001-12-10,23.5,23.9,26.4,19.8,13.1
2001-12-11,23.9,26.6,29.8,23.5,13.7
2001-12-12,24.4,27.7,32.5,20.5,14.3
2001-12-13,25.9,33.8,38.5,27.0,15.6
2001-12-14,26.6,22.1,27.0,20.1,16.5
2001-12-15,27.7,28.2,35.2,21.0,16.8
2001-12-16,28.3,36.0,39.9,30.9,17.0
2001-12-17,28.6,25.0,30.9,19.9,17.2
2001-12-18,29.4,27.7,30.9,24.8,18.1
2001-12-19,29.5,29.7,33.3,23.0,18.4
2001-12-20,29.7,28.8,36.0,21.4,18.7
2001-12-21,29.7,26.4,36.5,19.8,18.8
2001-12-22,29.8,27.9,35.6,22.6,18.9
2001-12-23,29.8,26.4,37.2,19.8,19.0
2001-12-24,29.8,25.3,37.0,19.8,19.1
2001-12-25,29.8,29.5,40.6,22.1,19.3
2001-12-26,29.8,33.4,42.1,26.2,19.5
2001-12-27,29.9,35.6,40.3,31.3,19.9
2001-12-28,30.0,32.5,41.2,28.2,20.1
2001-12-29,30.1,34.3,37.8,30.6,20.3
2001-12-30,30.4,34.9,41.9,30.2,20.6
2001-12-31,30.5,36.5,47.7,30.9,20.3
2002-01-01,30.8,39.9,43.9,34.5,20.8
2002-01-02,31.0,36.1,42.1,29.1,20.1
2002-01-03,31.1,28.2,31.8,21.7,20.1
2002-01-04,31.1,32.7,43.9,21.9,20.2
2002-01-05,31.5,40.1,45.0,35.8,21.4
2002-01-06,31.8,42.6,47.3,38.1,20.3
2002-01-07,32.2,43.7,49.5,39.0,19.8
2002-01-08,32.9,34.2,38.1,27.7,19.4
2002-01-09,32.9,32.2,43.7,25.2,18.8
2002-01-10,32.9,42.8,55.4,35.2,18.8
2002-01-11,32.9,47.5,56.5,41.0,18.9
2002-01-12,33.2,31.5,47.3,24.1,19.4
2002-01-13,33.2,26.4,36.0,17.6,19.5
2002-01-14,33.2,20.8,25.0,13.3,19.5
2002-01-15,33.2,20.7,32.4,13.3,19.6
2002-01-16,33.6,23.7,31.6,19.0,20.0
2002-01-17,34.0,22.5,28.8,19.0,20.4
2002-01-18,34.3,24.6,30.2,20.1,20.7
2002-01-19,35.6,23.4,25.9,20.5,22.0
2002-01-20,37.7,27.3,30.4,21.4,24.1
2002-01-21,39.7,21.6,28.8,18.3,26.1
2002-01-22,41.0,20.5,21.7,19.4,27.4
2002-01-23,41.3,24.4,28.2,21.6,27.7
2002-01-24,41.6,31.5,34.9,24.8,28.0
2002-01-25,43.6,29.7,32.2,25.0,30.0
2002-01-26,44.4,19.8,25.0,15.3,30.8
2002-01-27,44.6,17.2,26.8,12.0,31.0
2002-01-28,44.6,15.8,25.2,9.0,31.0
2002-01-29,44.7,15.4,24.3,8.6,31.1
2002-01-30,44.8,21.6,28.2,15.8,31.2
2002-01-31,45.2,27.3,32.5,22.6,31.6
2002-02-01,45.5,27.9,34.0,23.2,31.9
2002-02-02,45.5,29.5,42.4,19.4,31.9
2002-02-03,45.7,27.7,35.6,20.5,32.1
2002-02-04,45.8,35.6,55.0,21.4,32.2
2002-02-05,45.8,32.9,42.6,26.4,32.1
2002-02-06,46.0,34.0,42.3,28.4,32.3
2002-02-07,46.9,30.0,35.2,22.6,33.1
2002-02-08,47.4,24.4,29.7,17.6,33.8
2002-02-09,47.4,28.4,41.0,16.9,33.7
2002-02-10,47.4,37.9,51.6,29.8,33.6
2002-02-11,47.4,33.1,43.5,24.6,33.4
2002-02-12,47.5,34.2,47.3,23.9,33.3
2002-02-13,47.5,35.6,46.8,25.2,32.9
2002-02-14,47.5,34.3,46.6,24.1,32.7
2002-02-15,47.6,37.2,49.3,25.7,32.7
2002-02-16,47.6,38.3,47.8,29.7,32.7
2002-02-17,47.7,32.7,39.9,29.5,32.7
2002-02-18,47.7,34.5,44.1,28.8,32.7
2002-02-19,48.3,30.7,36.7,26.4,33.4
2002-02-20,48.5,36.5,44.1,27.7,33.5
2002-02-21,48.5,44.4,51.3,40.1,33.2
2002-02-22,48.6,47.8,56.7,34.5,33.2
2002-02-23,49.0,32.2,34.5,27.3,33.5
2002-02-24,49.0,25.0,30.4,17.2,33.7
2002-02-25,49.0,28.8,45.7,16.7,34.1
2002-02-26,49.0,37.0,50.9,23.4,34.5
2002-02-27,49.0,35.6,53.4,23.7,34.7
2002-02-28,49.0,24.3,32.2,17.2,34.9
2002-03-01,49.0,26.2,39.9,13.8,35.0
2002-03-02,49.0,30.0,40.8,21.4,35.2
2002-03-03,49.1,35.1,54.0,20.5,35.1
2002-03-04,49.1,36.5,47.8,27.3,35.1
2002-03-05,49.4,30.7,37.0,27.0,35.0
2002-03-06,50.2,31.3,35.6,22.6,36.0
2002-03-07,50.6,19.2,26.2,14.4,36.5
2002-03-08,50.8,19.2,27.5,14.4,36.7
2002-03-09,50.9,30.2,40.8,23.2,36.9
2002-03-10,51.2,30.7,32.9,27.0,37.3
2002-03-11,52.3,35.2,41.7,31.6,37.5
2002-03-12,53.0,25.3,31.6,22.5,37.2
2002-03-13,54.0,23.5,27.0,21.6,38.1
2002-03-14,54.2,23.9,31.6,18.7,37.7
2002-03-15,54.5,22.5,29.5,16.2,37.9
2002-03-16,55.2,19.0,22.5,17.1,38.7
2002-03-17,55.6,19.2,26.4,15.8,38.9
2002-03-18,55.9,22.3,27.3,14.4,38.5
2002-03-19,56.2,30.7,38.1,27.0,38.6
2002-03-20,56.2,43.2,57.9,31.8,38.3
2002-03-21,56.2,45.7,55.2,30.9,38.3
2002-03-22,56.4,43.2,53.2,30.9,38.1
2002-03-23,56.6,33.4,46.6,30.4,38.3
2002-03-24,56.9,30.0,38.3,24.4,38.4
2002-03-25,56.9,34.9,51.1,22.5,38.3
2002-03-26,56.9,35.8,48.0,27.0,38.1
2002-03-27,56.9,33.1,43.9,25.5,37.9
2002-03-28,57.0,36.5,47.8,28.8,38.1
2002-03-29,57.0,39.0,51.8,28.0,37.9
2002-03-30,57.0,43.9,57.6,30.6,37.7
2002-03-31,57.0,44.8,58.5,33.4,37.5
2002-04-01,57.0,43.7,60.4,30.2,37.4
2002-04-02,57.0,49.3,64.9,36.7,36.8
2002-04-03,57.0,49.1,63.3,35.2,36.1
2002-04-04,57.0,53.1,68.5,39.9,35.8
2002-04-05,57.1,39.2,49.1,34.5,33.9
2002-04-06,57.3,35.1,40.3,31.3,34.5
2002-04-07,57.4,34.9,41.4,30.9,33.3
2002-04-08,57.6,44.1,57.7,29.5,33.0
2002-04-09,58.7,36.5,38.8,32.0,34.9
2002-04-10,59.1,36.7,44.2,31.6,32.1
2002-04-11,59.5,39.9,46.4,36.5,32.9
2002-04-12,59.6,43.9,55.6,36.7,31.3
2002-04-13,61.2,46.8,49.8,42.6,28.4
2002-04-14,62.0,30.4,43.9,23.4,26.0
2002-04-15,62.3,25.3,30.0,22.6,25.5
2002-04-16,62.6,26.2,32.9,21.9,25.7
2002-04-17,62.9,25.9,36.5,23.0,26.0
2002-04-18,62.9,29.8,39.2,23.9,26.1
2002-04-19,62.9,32.0,38.1,27.3,26.1
2002-04-20,62.9,35.2,46.8,28.4,26.0
2002-04-21,62.9,37.9,50.0,28.4,26.3
2002-04-22,62.9,41.0,54.3,30.4,26.1
2002-04-23,62.9,36.1,49.6,23.2,25.1
2002-04-24,62.9,43.9,62.2,27.1,24.8
2002-04-25,62.9,43.7,56.1,31.8,24.3
2002-04-26,63.1,32.4,40.8,27.9,23.1
2002-04-27,63.2,30.9,42.3,25.0,22.7
2002-04-28,63.2,38.5,52.9,23.7,22.5
2002-04-29,63.2,45.5,58.8,32.0,22.8
2002-04-30,63.3,35.2,41.9,32.9,21.6
2002-05-01,63.3,41.2,53.6,33.3,21.6
2002-05-02,63.3,41.7,54.3,30.6,20.2
2002-05-03,63.3,34.3,46.2,27.5,18.9
2002-05-04,63.3,40.8,51.4,28.0,18.3
2002-05-05,63.4,32.5,40.3,27.3,17.4
2002-05-06,63.5,28.2,35.2,22.3,17.0
2002-05-07,63.5,27.7,37.8,19.6,16.7
2002-05-08,63.5,36.5,51.4,20.7,16.5
2002-05-09,63.5,31.6,38.8,27.7,15.9
2002-05-10,63.5,34.5,49.6,24.1,15.6
2002-05-11,63.5,45.7,62.6,28.4,15.0
2002-05-12,63.5,55.4,70.9,41.4,13.7
2002-05-13,63.5,37.0,43.0,32.2,12.7
2002-05-14,63.5,40.3,54.0,29.8,11.7
2002-05-15,63.5,40.8,52.0,31.8,10.5
2002-05-16,63.5,47.1,61.7,31.3,9.3
2002-05-17,63.5,45.7,59.0,34.2,7.7
2002-05-18,63.6,42.4,51.3,34.7,6.4
2002-05-19,63.6,40.3,46.8,34.2,5.7
2002-05-20,63.8,37.2,47.7,29.5,4.8
2002-05-21,64.1,32.7,39.0,30.0,4.4
2002-05-22,64.1,32.9,42.3,28.8,3.8
2002-05-23,64.1,43.0,57.2,27.9,2.9
2002-05-24,64.1,50.9,63.3,35.8,1.7
2002-05-25,64.1,52.7,66.4,41.4,0.1
2002-05-26,64.1,50.9,63.1,41.4,0.0
2002-05-27,64.3,48.2,56.8,43.2,0.0
2002-05-28,64.4,49.5,55.8,41.9,0.0
2002-05-29,64.5,52.7,65.5,43.9,0.0
2002-05-30,64.6,50.2,63.1,41.7,0.0
2002-05-31,64.6,49.6,63.7,37.4,0.0
2002-06-01,64.6,45.5,54.9,38.3,0.0
2002-06-02,64.6,46.2,58.3,36.9,0.0
2002-06-03,64.6,49.6,61.7,34.7,0.0
2002-06-04,64.6,52.5,65.1,41.4,0.0
2002-06-05,64.6,50.9,61.2,40.3,0.0
2002-06-06,64.7,43.5,57.4,32.7,0.0
2002-06-07,64.7,36.9,47.5,27.9,0.0
2002-06-08,64.7,33.1,43.5,27.3,0.0
2002-06-09,64.7,37.9,46.0,30.9,0.0
2002-06-10,64.7,50.2,64.2,38.3,0.0
2002-06-11,64.7,58.5,73.4,42.1,0.0
2002-06-12,64.7,65.3,78.4,54.0,0.0
2002-06-13,64.7,66.0,81.0,48.4,0.0
2002-06-14,64.7,58.8,72.7,45.0,0.0
2002-06-15,64.7,59.9,74.1,43.7,0.0
2002-06-16,64.7,51.4,61.2,41.9,0.0
2002-06-17,65.5,45.0,47.8,40.5,0.0
2002-06-18,65.5,40.6,45.3,32.2,0.0
2002-06-19,65.5,49.3,65.3,30.6,0.0
2002-06-20,65.5,56.8,72.0,41.7,0.0
2002-06-21,65.5,59.9,74.5,45.7,0.0
2002-06-22,65.5,57.0,68.0,48.2,0.0
2002-06-23,65.5,54.1,65.8,45.0,0.0
2002-06-24,65.5,57.6,71.8,42.3,0.0
2002-06-25,65.5,66.6,81.9,48.4,0.0
2002-06-26,65.5,66.0,78.3,55.2,0.0
2002-06-27,65.5,57.2,67.3,48.9,0.0
2002-06-28,65.5,55.0,66.0,46.4,0.0
2002-06-29,66.0,50.0,57.7,47.1,0.0
2002-06-30,66.0,51.4,61.5,43.7,0.0
2002-07-01,66.0,53.4,68.5,40.5,0.0
2002-07-02,66.0,59.0,73.8,41.7,0.0
2002-07-03,66.0,49.8,61.0,40.8,0.0
2002-07-04,66.0,48.4,60.8,38.7,0.0
2002-07-05,66.0,55.8,72.7,38.1,0.0
2002-07-06,66.0,59.9,73.8,45.9,0.0
2002-07-07,66.0,56.5,68.5,46.0,0.0
2002-07-08,66.0,54.9,68.9,42.3,0.0
2002-07-09,66.0,71.8,88.0,52.2,0.0
2002-07-10,66.0,75.7,90.7,62.2,0.0
2002-07-11,66.0,72.0,87.3,59.2,0.0
2002-07-12,66.0,74.3,88.7,59.9,0.0
2002-07-13,66.0,69.4,82.6,54.1,0.0
2002-07-14,66.0,58.8,71.6,47.7,0.0
2002-07-15,66.0,61.3,75.6,46.8,0.0
2002-07-16,66.0,61.9,76.5,47.7,0.0
2002-07-17,66.0,60.4,74.3,48.9,0.0
2002-07-18,66.0,60.1,73.6,46.6,0.0
2002-07-19,66.0,55.4,67.8,43.5,0.0
2002-07-20,66.0,61.2,76.3,43.0,0.0
2002-07-21,66.0,68.2,84.2,50.7,0.0
