date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2002-02-09,12.0,16.0,26.6,7.2,12.0
2002-02-10,12.0,16.7,26.4,5.2,12.0
2002-02-11,12.0,29.5,36.5,18.0,12.0
2002-02-12,12.0,19.0,28.8,11.3,12.0
2002-02-13,12.0,21.0,31.6,5.0,12.0
2002-02-14,12.0,18.9,29.5,6.8,12.0
2002-02-15,12.0,17.6,27.0,7.9,12.0
2002-02-16,12.0,24.6,34.2,16.7,12.0
2002-02-17,12.0,27.3,37.0,19.4,12.0
2002-02-18,12.1,23.9,27.1,16.9,12.1
2002-02-19,12.3,24.6,31.6,14.4,12.3
2002-02-20,13.0,28.2,33.3,19.8,13.0
2002-02-21,13.1,26.2,37.0,17.6,13.1
2002-02-22,13.1,32.7,42.8,22.5,13.1
2002-02-23,13.1,30.7,38.5,25.2,13.1
2002-02-24,13.1,24.4,34.9,9.3,13.1
2002-02-25,13.1,11.8,22.3,4.1,13.1
2002-02-26,13.1,14.5,27.1,-0.6,13.1
2002-02-27,13.1,21.6,30.2,12.7,13.1
2002-02-28,13.1,17.8,29.5,9.3,13.1
2002-03-01,13.1,11.1,18.7,3.9,13.1
2002-03-02,13.1,11.1,23.0,2.3,13.1
2002-03-03,13.2,16.3,30.9,1.9,13.2
2002-03-04,13.2,23.5,33.3,14.2,13.2
2002-03-05,13.3,29.8,37.4,19.8,13.3
2002-03-06,13.4,33.3,38.7,28.8,13.4
2002-03-07,13.6,24.4,37.4,7.7,13.6
2002-03-08,13.6,8.1,16.0,1.0,13.6
2002-03-09,13.8,16.9,26.8,2.1,13.8
2002-03-10,13.9,28.0,36.1,21.4,13.9
2002-03-11,13.9,32.0,40.1,23.9,13.9
2002-03-12,14.4,35.6,41.9,27.3,14.4
2002-03-13,14.7,18.9,26.6,15.6,14.7
2002-03-14,14.9,16.2,21.7,13.1,14.9
2002-03-15,15.0,14.2,24.4,4.5,15.0
2002-03-16,15.0,16.9,28.4,9.3,15.0
2002-03-17,15.0,13.6,25.9,0.3,15.0
2002-03-18,15.0,14.2,24.3,7.3,15.0
2002-03-19,15.1,28.2,38.8,10.2,15.1
2002-03-20,15.1,34.7,46.6,23.2,15.1
2002-03-21,15.1,37.0,46.6,28.4,15.1
2002-03-22,15.1,37.9,47.5,28.4,15.1
2002-03-23,15.5,31.5,39.2,28.0,15.4
2002-03-24,16.1,28.8,36.1,26.4,15.9
2002-03-25,16.2,28.0,36.5,21.0,16.0
2002-03-26,16.2,30.6,42.8,18.3,16.0
2002-03-27,16.2,33.1,41.4,28.0,16.0
2002-03-28,16.2,34.5,42.1,28.2,15.8
2002-03-29,16.2,34.0,40.8,27.5,15.6
2002-03-30,16.2,37.8,45.5,31.5,15.3
2002-03-31,16.2,42.1,54.3,30.2,14.8
2002-04-01,16.2,42.4,51.6,31.8,14.2
2002-04-02,16.2,33.3,42.4,27.0,13.9
2002-04-03,16.2,38.3,52.7,27.0,13.4
2002-04-04,16.2,43.2,58.3,29.5,12.7
2002-04-05,16.2,47.8,60.4,36.5,12.0
2002-04-06,16.2,38.8,47.7,32.5,11.6
2002-04-07,16.2,34.7,43.7,28.0,11.4
2002-04-08,16.2,40.3,53.8,26.6,10.8
2002-04-09,16.3,40.1,49.6,32.4,10.6
2002-04-10,16.5,34.3,46.2,29.3,10.7
2002-04-11,16.6,38.5,51.8,28.8,10.4
2002-04-12,16.6,43.2,52.0,34.2,9.8
2002-04-13,16.6,48.0,60.8,35.8,9.0
2002-04-14,16.8,45.9,61.5,31.6,8.0
2002-04-15,17.0,24.4,33.4,20.3,8.2
2002-04-16,17.3,26.8,32.5,19.9,8.4
2002-04-17,17.8,26.6,37.8,20.7,8.9
2002-04-18,18.1,24.3,29.3,20.8,9.2
2002-04-19,18.8,27.1,36.1,21.6,9.9
2002-04-20,18.9,28.4,37.9,21.7,10.0
2002-04-21,18.9,34.7,47.7,19.2,10.0
2002-04-22,19.0,43.5,53.8,35.1,9.5
2002-04-23,19.0,36.1,45.3,20.7,9.3
2002-04-24,19.0,34.5,50.4,16.5,8.8
2002-04-25,19.0,43.2,56.1,32.7,7.9
2002-04-26,19.0,39.2,53.1,31.5,7.4
2002-04-27,19.4,32.2,43.2,26.8,7.4
2002-04-28,19.4,36.1,49.1,26.4,7.1
2002-04-29,19.8,40.1,56.5,31.5,6.2
2002-04-30,20.4,34.7,42.1,31.3,6.5
2002-05-01,21.0,35.1,44.4,29.5,6.7
2002-05-02,21.0,42.1,50.9,32.7,6.2
2002-05-03,21.0,40.3,49.6,29.5,5.4
2002-05-04,21.0,43.5,56.5,30.0,4.4
2002-05-05,21.0,44.8,54.7,35.1,3.3
2002-05-06,21.0,45.9,57.2,33.1,2.2
2002-05-07,21.0,25.7,41.7,18.3,1.8
2002-05-08,21.0,28.0,39.4,14.0,1.5
2002-05-09,21.1,36.0,45.7,24.4,1.1
2002-05-10,21.1,33.3,38.3,29.3,0.8
2002-05-11,21.1,37.4,48.4,26.2,0.0
2002-05-12,21.1,45.9,59.5,30.4,0.0
2002-05-13,21.1,53.1,67.8,36.1,0.0
2002-05-14,21.1,43.2,54.0,35.6,0.0
2002-05-15,21.1,43.5,53.2,30.4,0.0
2002-05-16,21.1,46.0,57.7,32.9,0.0
2002-05-17,21.1,53.8,68.0,36.9,0.0
2002-05-18,21.1,57.0,70.7,45.7,0.0
2002-05-19,21.1,59.9,72.3,46.4,0.0
2002-05-20,21.2,38.7,50.9,30.0,0.0
2002-05-21,21.9,30.6,34.3,28.4,0.6
2002-05-22,21.9,32.0,44.1,27.0,0.0
2002-05-23,21.9,34.0,39.4,27.0,0.0
2002-05-24,21.9,43.5,55.0,29.8,0.0
2002-05-25,21.9,50.2,61.0,36.9,0.0
2002-05-26,21.9,51.1,63.1,42.8,0.0
2002-05-27,21.9,55.0,66.0,42.8,0.0
2002-05-28,21.9,57.2,67.3,44.6,0.0
2002-05-29,21.9,63.0,74.3,51.8,0.0
2002-05-30,21.9,65.5,80.6,52.9,0.0
2002-05-31,21.9,60.8,75.2,48.0,0.0
2002-06-01,22.4,52.7,68.0,42.6,0.0
2002-06-02,22.6,44.4,50.9,36.7,0.0
2002-06-03,22.6,48.0,57.6,37.8,0.0
2002-06-04,22.6,53.6,65.7,41.9,0.0
2002-06-05,22.6,57.9,69.6,44.6,0.0
2002-06-06,22.6,53.4,64.8,42.4,0.0
2002-06-07,22.6,50.9,66.2,35.2,0.0
2002-06-08,22.6,32.4,41.9,24.4,0.0
2002-06-09,22.6,31.5,41.9,22.5,0.0
2002-06-10,22.6,37.0,46.2,30.7,0.0
2002-06-11,22.6,46.6,57.7,34.0,0.0
2002-06-12,22.6,53.4,66.2,38.8,0.0
2002-06-13,22.6,59.0,73.2,43.2,0.0
2002-06-14,22.6,63.5,79.0,47.7,0.0
2002-06-15,22.6,65.1,76.6,52.5,0.0
2002-06-16,22.6,66.9,79.5,52.2,0.0
2002-06-17,22.6,60.6,71.4,45.9,0.0
2002-06-18,22.7,50.4,63.5,37.0,0.0
2002-06-19,22.7,47.7,61.7,32.0,0.0
2002-06-20,22.8,55.2,70.9,41.9,0.0
2002-06-21,22.8,58.5,75.6,47.1,0.0
2002-06-22,23.0,53.4,65.7,45.9,0.0
2002-06-23,23.0,59.9,74.5,44.2,0.0
2002-06-24,23.0,64.9,77.7,52.0,0.0
2002-06-25,23.0,65.8,81.0,51.6,0.0
2002-06-26,23.0,67.3,83.8,54.0,0.0
2002-06-27,23.0,67.6,80.6,57.7,0.0
2002-06-28,23.0,63.9,76.8,55.0,0.0
2002-06-29,23.0,65.5,75.6,54.1,0.0
2002-06-30,23.0,64.4,79.0,51.1,0.0
2002-07-01,23.0,59.9,73.8,45.9,0.0
2002-07-02,23.0,65.3,81.3,46.2,0.0
2002-07-03,23.0,68.7,80.4,57.0,0.0
2002-07-04,23.0,60.8,74.1,48.2,0.0
2002-07-05,23.0,63.7,79.9,49.3,0.0
2002-07-06,23.0,70.2,84.2,55.8,0.0
2002-07-07,23.0,70.9,84.9,54.0,0.0
2002-07-08,23.0,64.4,76.6,48.0,0.0
2002-07-09,23.0,65.3,81.5,45.3,0.0
2002-07-10,23.0,72.3,88.7,54.7,0.0
2002-07-11,23.0,75.6,90.9,60.1,0.0
2002-07-12,23.0,77.5,93.2,63.5,0.0
2002-07-13,23.0,77.5,91.2,66.2,0.0
2002-07-14,23.0,73.0,87.3,61.9,0.0
2002-07-15,23.0,69.1,85.5,58.3,0.0
2002-07-16,23.0,65.5,78.8,55.6,0.0
2002-07-17,23.0,65.5,82.4,52.9,0.0
2002-07-18,23.1,60.8,72.3,50.7,0.0
2002-07-19,23.1,61.9,76.3,48.6,0.0
2002-07-20,23.1,60.4,71.6,48.4,0.0
2002-07-21,23.1,66.4,80.4,52.5,0.0
