date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2001-12-12,4.5,3.7,16.0,-6.9,3.8
2001-12-13,4.7,5.0,18.3,-10.7,4.0
2001-12-14,4.7,17.2,36.3,4.1,4.0
2001-12-15,4.7,12.6,27.0,-3.6,4.0
2001-12-16,4.7,5.4,25.3,-6.9,4.0
2001-12-17,4.8,20.3,39.4,4.5,4.0
2001-12-18,4.8,10.9,23.7,-3.1,4.0
2001-12-19,4.8,16.7,34.3,-2.9,4.2
2001-12-20,4.9,24.4,43.0,7.7,4.3
2001-12-21,5.1,20.7,32.2,10.0,4.5
2001-12-22,5.1,9.3,15.8,5.0,4.5
2001-12-23,5.1,5.9,33.1,-5.3,4.5
2001-12-24,5.1,6.4,25.9,-2.7,4.5
2001-12-25,5.1,8.1,27.7,-2.0,4.5
2001-12-26,5.1,11.1,32.0,0.9,4.5
2001-12-27,5.1,7.7,27.0,-1.7,4.5
2001-12-28,5.5,13.3,20.5,3.0,5.0
2001-12-29,5.6,14.4,26.4,1.6,5.1
2001-12-30,5.6,16.2,28.8,12.0,5.2
2001-12-31,5.6,13.6,25.9,4.6,5.2
2002-01-01,5.6,9.7,24.1,-7.2,5.2
2002-01-02,5.6,1.4,31.3,-11.9,5.2
2002-01-03,5.8,14.9,39.9,-1.8,5.3
2002-01-04,5.8,10.9,18.9,3.0,5.3
2002-01-05,5.9,8.8,22.5,-4.7,5.4
2002-01-06,6.1,17.8,24.4,12.0,5.6
2002-01-07,6.1,23.2,32.2,14.4,5.7
2002-01-08,6.3,26.8,49.1,14.0,5.8
2002-01-09,6.5,27.9,33.8,22.5,6.0
2002-01-10,6.6,16.2,34.5,0.9,6.1
2002-01-11,6.6,13.1,28.8,0.9,6.1
2002-01-12,6.7,21.9,39.2,7.9,6.2
2002-01-13,6.8,11.1,21.7,0.3,6.5
2002-01-14,6.8,8.4,34.9,-7.8,6.5
2002-01-15,7.0,19.0,30.4,7.9,6.6
2002-01-16,7.2,11.1,20.5,-1.7,6.8
2002-01-17,7.2,5.9,22.1,-5.1,6.7
2002-01-18,7.3,4.1,12.4,-5.1,7.0
2002-01-19,7.4,5.7,30.2,-15.9,7.1
2002-01-20,7.5,5.2,12.7,1.2,7.1
2002-01-21,7.5,15.6,32.4,4.3,7.2
2002-01-22,7.6,16.5,25.9,6.6,7.3
2002-01-23,7.6,-0.8,11.8,-14.3,7.3
2002-01-24,7.6,1.2,25.9,-15.7,7.3
2002-01-25,7.6,16.5,40.6,4.3,7.3
2002-01-26,7.7,23.5,41.0,10.2,7.3
2002-01-27,7.7,25.0,43.2,10.6,7.4
2002-01-28,7.7,23.5,28.2,17.6,7.4
2002-01-29,7.7,14.4,20.5,9.5,7.4
2002-01-30,7.7,6.4,17.8,-3.3,7.4
2002-01-31,7.7,-4.7,9.9,-18.0,7.4
2002-02-01,7.7,6.1,31.8,-9.9,7.4
2002-02-02,7.7,10.4,32.7,-0.8,7.4
2002-02-03,7.7,8.6,33.3,-4.0,7.4
2002-02-04,7.7,6.1,27.9,-9.4,7.4
2002-02-05,7.7,1.9,27.3,-11.2,7.4
2002-02-06,7.7,11.1,37.9,-5.1,7.4
2002-02-07,7.8,15.6,41.9,0.0,7.5
2002-02-08,8.1,11.7,27.0,3.9,7.9
2002-02-09,8.2,3.7,14.4,-10.1,8.0
2002-02-10,8.4,5.9,33.8,-12.5,8.1
2002-02-11,8.4,16.9,42.1,5.2,8.1
2002-02-12,8.4,10.6,30.4,-2.0,8.1
2002-02-13,8.4,12.0,39.2,-9.6,8.2
2002-02-14,8.5,15.1,24.4,2.8,8.3
2002-02-15,8.5,10.6,38.1,-6.5,8.3
2002-02-16,8.6,16.9,44.1,0.3,8.4
2002-02-17,8.7,21.9,41.2,9.7,8.4
2002-02-18,8.7,18.9,35.2,12.7,8.5
2002-02-19,8.7,15.8,29.5,5.0,8.5
2002-02-20,9.4,16.2,23.4,10.4,9.1
2002-02-21,9.4,9.0,27.7,-2.6,9.1
2002-02-22,9.4,22.1,42.3,4.6,9.2
2002-02-23,9.5,28.0,46.2,11.3,9.2
2002-02-24,9.6,20.8,30.6,14.4,9.4
2002-02-25,9.8,4.5,14.4,-9.4,9.6
2002-02-26,9.8,-0.6,17.2,-15.7,9.6
2002-02-27,9.8,5.7,21.0,-5.4,9.6
2002-02-28,10.0,14.5,21.6,-4.2,9.8
2002-03-01,10.1,1.9,16.2,,9.9
2002-03-02,10.1,,4.5,,9.9
2002-03-03,10.2,-4.7,10.8,,10.1
2002-03-04,10.3,11.1,30.7,-4.5,10.1
2002-03-05,10.4,15.4,36.3,1.0,10.2
2002-03-06,10.6,23.7,40.3,5.4,10.2
2002-03-07,10.6,25.2,34.5,18.0,10.3
2002-03-08,10.9,12.4,29.5,-1.3,10.6
2002-03-09,10.9,8.8,34.7,-12.3,10.6
2002-03-10,11.1,24.6,46.2,5.9,10.7
2002-03-11,11.1,20.3,34.7,9.7,10.9
2002-03-12,11.2,27.9,48.0,7.3,10.9
2002-03-13,11.6,36.0,49.1,16.3,11.2
2002-03-14,11.8,11.8,21.2,1.6,11.4
2002-03-15,11.8,5.9,23.4,-7.8,11.5
2002-03-16,11.8,8.2,23.9,-2.7,11.5
2002-03-17,11.8,7.7,23.2,-6.2,11.5
2002-03-18,11.8,9.5,30.6,-2.2,11.6
2002-03-19,11.8,12.7,32.7,-3.6,11.6
2002-03-20,11.9,21.6,41.4,4.3,11.7
2002-03-21,11.9,25.2,46.8,8.1,11.8
2002-03-22,12.0,29.8,51.1,12.9,11.8
2002-03-23,12.0,31.8,46.8,20.3,11.8
2002-03-24,12.1,19.2,28.8,6.3,11.9
2002-03-25,12.2,18.3,37.4,4.6,12.0
2002-03-26,12.3,22.5,38.7,7.9,12.0
2002-03-27,12.3,30.2,41.2,21.0,12.1
2002-03-28,12.3,33.3,45.3,22.6,12.1
2002-03-29,12.3,28.8,47.5,13.1,12.1
2002-03-30,12.3,27.3,44.8,14.5,12.1
2002-03-31,12.4,33.8,52.2,15.1,12.0
2002-04-01,12.4,37.0,51.8,24.8,12.0
2002-04-02,12.4,34.3,52.7,21.4,11.9
2002-04-03,12.5,32.7,49.1,17.8,11.9
2002-04-04,12.5,31.8,51.4,16.2,11.8
2002-04-05,12.5,34.0,54.0,20.1,11.8
2002-04-06,12.5,35.2,50.7,21.6,11.8
2002-04-07,12.5,31.6,47.1,21.7,12.0
2002-04-08,12.5,32.2,49.5,17.4,12.2
2002-04-09,12.5,34.9,53.4,21.2,12.5
2002-04-10,12.8,37.9,51.8,27.1,12.7
2002-04-11,12.9,30.4,45.3,20.5,12.4
2002-04-12,13.0,30.9,49.5,17.6,12.3
2002-04-13,13.0,36.0,51.3,26.2,12.3
2002-04-14,13.0,39.9,58.6,24.1,11.9
2002-04-15,13.0,41.4,57.6,28.8,11.5
2002-04-16,13.1,30.9,38.7,24.8,11.5
2002-04-17,13.1,36.5,47.3,22.1,11.4
2002-04-18,13.1,36.5,48.9,28.8,11.3
2002-04-19,13.1,36.7,50.2,26.4,11.2
2002-04-20,13.2,25.0,41.7,15.6,11.1
2002-04-21,13.2,21.9,35.2,12.6,11.1
2002-04-22,13.2,29.8,47.8,12.7,10.8
2002-04-23,13.3,38.3,53.4,21.0,10.0
2002-04-24,13.3,36.9,51.3,23.4,9.4
2002-04-25,13.5,37.4,52.7,23.2,8.9
2002-04-26,13.6,36.1,48.9,24.6,8.7
2002-04-27,13.7,30.0,43.0,24.8,8.5
2002-04-28,13.7,35.2,50.7,22.6,7.9
2002-04-29,13.7,38.5,56.5,21.9,7.1
2002-04-30,13.7,40.6,57.0,26.4,6.2
2002-05-01,13.7,32.7,46.4,18.3,5.6
2002-05-02,13.8,27.3,45.0,14.2,5.2
2002-05-03,13.8,32.4,48.0,16.5,4.8
2002-05-04,13.8,36.3,50.2,22.1,4.2
2002-05-05,13.8,39.6,54.7,25.0,3.1
2002-05-06,13.8,40.3,58.5,25.3,1.7
2002-05-07,13.8,41.9,57.4,25.9,1.2
2002-05-08,13.8,32.9,43.5,16.7,1.0
2002-05-09,13.8,30.2,45.7,12.6,0.9
2002-05-10,13.8,40.1,49.3,29.8,0.8
2002-05-11,13.8,38.8,53.2,28.2,0.2
2002-05-12,14.0,28.8,39.2,19.2,0.2
2002-05-13,14.0,35.8,55.0,17.4,0.1
2002-05-14,14.0,41.0,55.9,26.2,0.0
2002-05-15,14.0,39.9,55.6,25.7,0.0
2002-05-16,14.1,35.8,53.1,25.2,0.0
2002-05-17,14.1,39.6,58.3,23.4,0.0
2002-05-18,14.1,44.8,61.5,27.5,0.0
2002-05-19,14.2,43.5,61.3,29.8,0.0
2002-05-20,14.2,42.1,58.6,29.5,0.0
2002-05-21,14.2,40.3,58.8,24.4,0.0
2002-05-22,14.3,30.7,44.4,21.2,0.0
2002-05-23,14.3,30.0,45.5,17.1,0.0
2002-05-24,14.5,27.9,40.3,19.8,0.0
2002-05-25,14.5,35.6,55.4,18.3,0.0
2002-05-26,14.5,39.6,56.7,25.3,0.0
2002-05-27,14.5,42.3,58.3,28.8,0.0
2002-05-28,14.5,44.1,61.2,27.3,0.0
2002-05-29,14.5,46.8,62.2,29.8,0.0
2002-05-30,14.5,53.8,73.9,33.3,0.0
2002-05-31,14.5,54.9,73.6,36.9,0.0
2002-06-01,14.5,55.0,70.7,38.5,0.0
2002-06-02,14.6,52.2,68.2,34.7,0.0
2002-06-03,14.6,43.9,60.8,30.2,0.0
2002-06-04,14.7,34.3,46.6,28.2,0.0
2002-06-05,14.9,41.4,59.4,25.5,0.0
2002-06-06,14.9,47.5,66.2,29.8,0.0
2002-06-07,14.9,53.4,71.6,33.4,0.0
2002-06-08,14.9,58.3,70.9,43.5,0.0
2002-06-09,14.9,59.7,75.2,43.7,0.0
2002-06-10,14.9,48.9,67.1,30.7,0.0
2002-06-11,14.9,47.3,64.8,29.5,0.0
2002-06-12,14.9,46.6,65.7,27.0,0.0
2002-06-13,14.9,46.2,64.9,29.8,0.0
2002-06-14,14.9,48.0,67.1,28.4,0.0
2002-06-15,14.9,46.6,65.3,32.2,0.0
2002-06-16,14.9,48.2,66.4,30.6,0.0
2002-06-17,14.9,53.4,71.2,33.3,0.0
2002-06-18,14.9,54.9,74.1,33.4,0.0
2002-06-19,14.9,54.7,71.6,37.8,0.0
2002-06-20,14.9,53.4,72.0,36.3,0.0
2002-06-21,14.9,52.7,72.5,37.0,0.0
2002-06-22,14.9,52.5,70.7,36.9,0.0
2002-06-23,14.9,55.0,74.5,34.9,0.0
2002-06-24,14.9,53.4,72.5,37.2,0.0
2002-06-25,14.9,55.2,75.6,37.9,0.0
2002-06-26,14.9,52.5,74.3,35.8,0.0
2002-06-27,14.9,50.2,70.7,36.3,0.0
2002-06-28,14.9,48.9,70.7,34.7,0.0
2002-06-29,14.9,54.0,74.1,34.2,0.0
2002-06-30,14.9,57.7,77.2,37.9,0.0
2002-07-01,15.0,60.6,80.2,40.8,0.0
2002-07-02,15.0,57.0,77.9,40.8,0.0
2002-07-03,15.3,51.3,70.5,36.5,0.0
2002-07-04,15.5,47.7,72.5,35.2,0.0
2002-07-05,15.5,49.3,68.4,34.7,0.0
2002-07-06,15.5,52.9,71.8,39.2,0.0
2002-07-07,15.5,55.4,76.6,38.3,0.0
2002-07-08,15.6,52.5,78.6,39.9,0.0
2002-07-09,15.7,55.4,75.7,39.0,0.0
2002-07-10,15.7,55.2,73.9,40.3,0.0
2002-07-11,15.7,56.8,74.8,36.5,0.0
2002-07-12,15.7,56.7,77.4,36.0,0.0
2002-07-13,15.7,54.9,76.3,36.9,0.0
2002-07-14,15.7,55.2,77.4,38.3,0.0
2002-07-15,15.7,56.5,78.8,37.2,0.0
2002-07-16,15.7,58.5,79.0,38.7,0.0
2002-07-17,15.7,57.2,79.7,40.3,0.0
2002-07-18,15.7,58.6,78.4,39.0,0.0
2002-07-19,15.7,59.2,80.8,38.8,0.0
2002-07-20,15.9,51.6,73.0,38.8,0.0
2002-07-21,15.9,52.2,68.7,37.4,0.0
