date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2003-05-27,23.2,48.9,66.6,33.1,6.0
2003-05-28,23.2,50.2,71.2,32.7,4.6
2003-05-29,23.2,49.8,74.7,34.5,2.9
2003-05-30,23.3,45.9,68.2,34.5,2.3
2003-05-31,23.3,46.8,66.4,34.3,1.5
2003-06-01,23.8,40.5,54.0,32.5,1.0
2003-06-02,23.8,43.0,58.3,27.5,0.5
2003-06-03,23.8,43.2,59.5,28.0,0.4
2003-06-04,24.0,41.9,56.5,27.7,0.5
2003-06-05,24.0,37.0,50.4,25.5,0.4
2003-06-06,24.1,38.7,54.7,23.9,0.5
2003-06-07,24.2,35.1,48.6,24.6,0.4
2003-06-08,24.3,41.4,59.2,22.1,0.5
2003-06-09,24.4,43.7,59.9,32.5,0.5
2003-06-10,24.4,43.5,60.1,32.7,0.0
2003-06-11,24.4,43.5,59.9,29.1,0.0
2003-06-12,24.5,42.3,61.9,27.5,0.0
2003-06-13,24.5,40.6,55.6,30.6,0.0
2003-06-14,24.5,44.6,62.1,29.7,0.0
2003-06-15,24.7,47.1,68.2,30.7,0.0
2003-06-16,24.7,43.2,59.4,31.6,0.0
2003-06-17,24.7,44.8,62.6,30.6,0.0
2003-06-18,24.7,45.5,64.8,32.5,0.0
2003-06-19,25.0,42.3,59.0,31.3,0.0
2003-06-20,25.0,40.6,55.2,30.7,0.0
2003-06-21,25.0,46.8,64.0,30.6,0.0
2003-06-22,25.0,50.2,67.8,34.5,0.0
2003-06-23,25.0,52.5,67.1,34.9,0.0
2003-06-24,25.0,50.7,65.3,34.5,0.0
2003-06-25,25.0,41.0,55.2,28.8,0.0
2003-06-26,25.0,43.5,62.8,25.5,0.0
2003-06-27,25.0,47.3,65.8,28.2,0.0
2003-06-28,25.0,51.1,70.3,31.3,0.0
2003-06-29,25.0,50.4,70.5,34.9,0.0
2003-06-30,25.0,53.1,70.3,32.9,0.0
2003-07-01,25.0,57.0,75.2,38.7,0.0
2003-07-02,25.0,55.8,74.1,36.9,0.0
2003-07-03,25.0,57.2,76.5,38.3,0.0
2003-07-04,25.0,55.9,74.3,37.0,0.0
2003-07-05,25.0,55.2,75.9,36.1,0.0
2003-07-06,25.0,54.3,75.2,37.8,0.0
2003-07-07,25.0,56.1,75.7,40.5,0.0
2003-07-08,25.0,58.6,77.0,37.4,0.0
2003-07-09,25.0,53.4,73.2,34.3,0.0
2003-07-10,25.0,54.9,75.2,35.2,0.0
2003-07-11,25.0,57.7,78.4,38.1,0.0
2003-07-12,25.0,59.0,76.6,41.7,0.0
2003-07-13,25.0,59.0,77.9,41.0,0.0
2003-07-14,25.0,59.0,79.0,41.4,0.0
2003-07-15,25.0,55.2,77.2,40.8,0.0
2003-07-16,25.0,,,,0.0
2003-07-17,25.0,,,,0.0
2003-07-18,25.1,,,,0.0
2003-07-19,25.1,,,,0.0
2003-07-20,25.1,,,,0.0
2003-07-21,25.1,,,,0.0
