date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2003-01-25,9.9,24.3,30.2,19.8,7.9
2003-01-26,9.9,26.8,30.9,23.4,7.9
2003-01-27,9.9,32.4,37.4,29.3,7.9
2003-01-28,10.3,27.0,30.7,21.4,8.2
2003-01-29,10.3,22.6,27.5,17.1,8.2
2003-01-30,10.5,28.2,31.5,24.3,8.3
2003-01-31,10.5,33.3,38.3,30.0,8.3
2003-02-01,10.5,37.8,45.3,32.7,8.3
2003-02-02,11.2,21.7,36.3,9.7,9.2
2003-02-03,11.4,11.3,16.7,2.5,9.4
2003-02-04,11.4,10.8,17.8,6.4,9.5
2003-02-05,11.4,5.4,11.7,0.1,9.6
2003-02-06,11.4,-1.7,10.0,-9.0,9.6
2003-02-07,11.6,2.5,11.7,-8.1,9.8
2003-02-08,11.7,8.1,16.7,4.6,9.9
2003-02-09,11.8,6.8,11.3,2.3,10.1
2003-02-10,11.9,13.8,18.3,9.3,10.2
2003-02-11,11.9,19.8,27.1,13.6,10.2
2003-02-12,12.0,26.8,33.8,20.1,10.3
2003-02-13,12.4,30.9,33.8,28.0,10.9
2003-02-14,12.7,27.5,30.7,25.7,11.2
2003-02-15,12.7,24.1,28.2,19.4,11.2
2003-02-16,12.9,23.5,30.2,17.8,11.5
2003-02-17,12.9,18.3,24.3,14.9,11.5
2003-02-18,12.9,17.4,25.9,13.1,11.6
2003-02-19,12.9,17.4,28.0,11.8,11.6
2003-02-20,13.1,19.9,26.4,15.6,11.8
2003-02-21,13.2,20.7,27.5,16.7,12.0
2003-02-22,13.5,15.8,23.5,1.9,12.4
2003-02-23,13.7,4.3,15.6,-12.5,12.7
2003-02-24,13.9,7.7,23.2,-14.1,13.0
2003-02-25,14.1,20.1,30.7,13.3,13.1
2003-02-26,14.1,21.7,31.8,15.4,13.2
2003-02-27,14.2,16.7,25.0,9.3,13.3
2003-02-28,14.2,15.8,29.3,8.1,13.3
2003-03-01,14.2,14.4,26.2,5.5,13.3
2003-03-02,14.3,14.7,21.0,8.4,13.4
2003-03-03,14.5,20.8,28.8,15.6,13.7
2003-03-04,15.5,16.3,20.7,11.1,14.7
2003-03-05,15.7,13.1,16.5,8.2,15.1
2003-03-06,15.8,21.2,27.7,16.5,15.2
2003-03-07,16.0,25.5,34.2,20.7,15.4
2003-03-08,16.0,28.4,37.4,22.6,15.4
2003-03-09,16.0,32.0,41.2,24.6,15.4
2003-03-10,16.0,30.0,38.7,25.9,15.4
2003-03-11,16.1,31.8,38.5,26.8,15.5
2003-03-12,16.1,34.9,44.4,28.8,15.5
2003-03-13,16.1,41.9,51.1,33.8,15.5
2003-03-14,16.1,40.3,51.8,28.2,15.5
2003-03-15,16.2,36.9,49.8,26.8,15.5
2003-03-16,16.2,32.7,36.5,28.8,15.6
2003-03-17,17.6,24.6,29.3,18.7,16.9
2003-03-18,18.9,18.3,21.2,16.3,19.0
2003-03-19,19.1,18.9,23.4,15.6,19.2
2003-03-20,19.3,27.0,38.7,19.8,19.4
2003-03-21,19.3,27.7,37.9,23.0,19.5
2003-03-22,19.4,31.5,39.4,23.0,19.7
2003-03-23,19.9,34.2,46.2,25.2,20.2
2003-03-24,20.1,25.0,34.9,17.1,20.5
2003-03-25,20.2,27.1,38.8,15.6,20.7
2003-03-26,20.3,29.8,40.5,15.6,21.1
2003-03-27,20.6,13.6,20.3,8.4,21.5
2003-03-28,20.6,13.5,24.4,6.1,21.5
2003-03-29,20.7,18.3,30.2,10.0,21.7
2003-03-30,20.8,30.4,42.4,19.2,21.7
2003-03-31,20.8,39.4,51.8,29.3,21.7
2003-04-01,20.8,44.1,55.4,36.5,21.6
2003-04-02,20.8,38.7,50.0,21.4,21.6
2003-04-03,21.0,20.7,28.0,12.6,21.9
2003-04-04,21.1,18.3,28.8,9.9,22.0
2003-04-05,21.2,22.6,36.3,13.6,22.2
2003-04-06,21.3,20.3,28.2,16.2,22.3
2003-04-07,21.7,22.1,33.4,15.8,22.7
2003-04-08,21.7,31.6,43.9,18.0,22.9
2003-04-09,21.7,43.5,54.7,33.4,22.8
2003-04-10,21.7,47.1,59.7,37.4,22.6
2003-04-11,21.7,47.8,60.4,37.8,22.2
2003-04-12,21.8,46.6,57.9,37.4,21.8
2003-04-13,21.8,47.5,58.5,37.8,21.4
2003-04-14,21.8,45.9,55.2,40.1,20.8
2003-04-15,21.8,34.7,44.4,23.9,20.1
2003-04-16,21.9,30.9,42.8,21.2,19.9
2003-04-17,22.0,39.2,50.4,28.2,19.7
2003-04-18,22.3,29.7,38.3,26.2,19.6
2003-04-19,22.4,28.8,38.8,23.0,19.9
2003-04-20,22.4,34.5,48.9,23.4,19.9
2003-04-21,22.5,40.8,55.0,28.4,19.9
2003-04-22,22.6,37.2,52.0,29.1,19.4
2003-04-23,24.2,28.8,30.7,26.8,21.0
2003-04-24,24.6,36.0,47.5,29.5,21.2
2003-04-25,24.6,44.4,55.4,34.2,21.2
2003-04-26,24.6,41.0,52.9,27.0,20.5
2003-04-27,24.6,38.8,55.0,24.8,20.3
2003-04-28,24.6,43.9,54.9,31.8,20.0
2003-04-29,24.7,40.5,50.2,29.8,19.4
2003-04-30,25.2,30.7,43.2,27.1,19.4
2003-05-01,25.2,30.9,42.3,25.2,19.4
2003-05-02,25.3,37.4,47.1,26.8,19.5
2003-05-03,25.3,41.0,51.3,29.1,19.1
2003-05-04,25.6,32.7,42.8,27.9,18.7
2003-05-05,25.6,29.1,39.4,22.1,18.4
2003-05-06,25.7,32.7,42.6,21.7,18.5
2003-05-07,26.1,34.2,46.4,28.8,18.7
2003-05-08,26.6,30.6,38.3,27.3,19.0
2003-05-09,27.0,31.3,44.1,25.7,19.4
2003-05-10,27.3,28.8,39.2,23.4,19.6
2003-05-11,27.3,34.9,45.3,25.0,19.6
2003-05-12,27.3,45.9,57.7,32.0,19.9
2003-05-13,27.3,44.1,55.2,35.8,18.5
2003-05-14,27.3,48.9,62.2,36.9,16.9
2003-05-15,27.3,46.6,55.6,40.8,15.9
2003-05-16,27.3,48.4,59.4,38.3,14.6
2003-05-17,27.3,50.0,62.2,40.1,13.2
2003-05-18,27.3,42.1,54.7,27.7,11.6
2003-05-19,27.3,31.6,42.4,24.8,10.5
2003-05-20,27.3,42.4,55.4,26.8,9.4
2003-05-21,27.3,47.8,58.6,36.7,7.8
2003-05-22,27.3,52.9,63.5,44.6,6.2
2003-05-23,27.3,57.4,68.0,49.3,4.3
2003-05-24,27.3,55.6,69.1,45.5,2.7
2003-05-25,27.3,56.5,68.9,46.4,1.0
2003-05-26,27.3,60.4,71.4,50.7,0.2
2003-05-27,27.3,61.0,73.4,51.1,0.0
2003-05-28,27.3,65.5,78.8,53.2,0.0
2003-05-29,27.3,63.7,79.5,56.5,0.0
2003-05-30,27.3,59.4,77.9,46.4,0.0
2003-05-31,27.3,60.4,72.9,49.5,0.0
2003-06-01,27.4,51.4,62.2,39.4,0.0
2003-06-02,27.4,50.9,63.0,37.4,0.0
2003-06-03,27.4,49.3,60.8,36.0,0.0
2003-06-04,27.6,41.9,56.1,34.3,0.0
2003-06-05,27.7,40.8,51.6,31.5,0.0
2003-06-06,27.8,37.8,53.4,28.4,0.0
2003-06-07,27.8,38.7,51.6,26.8,0.0
2003-06-08,27.8,53.4,66.4,41.2,0.0
2003-06-09,28.0,49.1,61.9,42.3,0.0
2003-06-10,28.1,50.0,64.4,42.4,0.0
2003-06-11,28.3,50.0,61.7,43.2,0.0
2003-06-12,28.3,51.6,68.2,42.3,0.0
2003-06-13,28.3,51.4,64.0,43.7,0.0
2003-06-14,28.3,56.1,68.4,43.0,0.0
2003-06-15,28.3,63.7,76.6,53.2,0.0
2003-06-16,28.3,57.2,72.5,44.8,0.0
2003-06-17,28.3,54.7,68.9,42.8,0.0
2003-06-18,28.3,55.9,70.9,41.4,0.0
2003-06-19,28.3,56.7,72.3,47.7,0.0
2003-06-20,28.4,51.3,63.7,44.1,0.0
2003-06-21,28.4,45.9,57.6,36.0,0.0
2003-06-22,28.5,44.4,57.9,33.3,0.0
2003-06-23,28.6,45.7,65.7,34.9,0.0
2003-06-24,28.6,39.6,47.1,36.1,0.0
2003-06-25,28.6,39.0,49.3,32.9,0.0
2003-06-26,28.6,48.4,60.1,36.1,0.0
2003-06-27,28.6,56.1,68.5,44.6,0.0
2003-06-28,28.6,58.8,71.8,44.1,0.0
2003-06-29,28.6,57.6,71.4,43.9,0.0
2003-06-30,28.6,66.4,79.9,54.1,0.0
2003-07-01,28.6,68.2,80.1,56.7,0.0
2003-07-02,28.6,66.9,79.0,57.2,0.0
2003-07-03,28.6,66.4,80.1,54.9,0.0
2003-07-04,28.6,64.4,76.5,55.0,0.0
2003-07-05,28.6,65.7,79.5,53.8,0.0
2003-07-06,28.6,66.4,80.6,56.8,0.0
2003-07-07,28.6,64.9,78.4,52.2,0.0
2003-07-08,28.6,65.8,80.2,51.8,0.0
2003-07-09,28.6,62.1,75.2,49.5,0.0
2003-07-10,28.6,66.0,80.4,51.1,0.0
2003-07-11,28.6,70.2,81.9,58.3,0.0
2003-07-12,28.6,71.6,85.3,61.7,0.0
2003-07-13,28.6,72.3,84.4,60.8,0.0
2003-07-14,28.6,70.0,82.9,58.5,0.0
2003-07-15,28.6,70.7,83.8,59.5,0.0
2003-07-16,28.6,71.8,84.2,61.0,0.0
2003-07-17,28.6,71.4,86.0,61.7,0.0
2003-07-18,28.6,68.9,85.6,56.1,0.0
2003-07-19,28.6,67.1,84.4,54.3,0.0
2003-07-20,28.6,66.4,80.8,55.6,0.0
2003-07-21,28.6,68.9,83.5,57.0,0.0
