date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2000-06-29,34.0,57.2,77.0,36.5,0.0
2000-06-30,34.0,60.4,80.6,39.2,0.0
2000-07-01,34.0,58.5,75.2,43.0,0.0
2000-07-02,34.0,54.0,71.1,37.8,0.0
2000-07-03,34.0,46.6,60.1,30.2,0.0
2000-07-04,34.0,45.0,62.1,27.1,0.0
2000-07-05,34.0,51.6,71.4,38.3,0.0
2000-07-06,34.0,47.1,62.8,32.9,0.0
2000-07-07,34.0,52.0,71.2,34.3,0.0
2000-07-08,34.0,58.8,76.6,42.1,0.0
2000-07-09,34.0,52.7,70.0,36.3,0.0
2000-07-10,34.0,54.0,71.8,34.0,0.0
2000-07-11,34.0,57.7,77.0,37.2,0.0
2000-07-12,34.0,65.5,84.9,45.0,0.0
2000-07-13,34.0,64.2,85.1,45.5,0.0
2000-07-14,34.0,61.5,81.9,42.3,0.0
2000-07-15,34.0,58.3,75.9,39.6,0.0
2000-07-16,34.0,62.8,81.3,39.6,0.0
2000-07-17,34.0,55.4,72.9,43.0,0.0
2000-07-18,34.6,48.9,63.9,41.9,0.0
2000-07-19,34.6,55.6,74.7,38.3,0.0
2000-07-20,34.6,58.8,77.4,43.2,0.0
2000-07-21,34.6,,,,0.0
