date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1999-12-11,3.3,10.0,14.2,5.0,4.4
1999-12-12,3.5,16.7,20.3,12.2,4.5
1999-12-13,3.7,16.9,21.7,5.9,4.9
1999-12-14,3.9,4.6,7.2,-0.4,4.9
1999-12-15,4.2,11.3,15.4,5.0,5.2
1999-12-16,4.7,21.0,24.6,15.1,5.6
1999-12-17,4.7,22.5,28.4,20.5,5.6
1999-12-18,4.8,19.9,22.6,15.8,5.6
1999-12-19,5.0,14.2,15.6,12.2,5.8
1999-12-20,5.2,13.8,17.6,10.6,6.1
1999-12-21,5.5,11.8,17.1,5.5,6.3
1999-12-22,5.9,13.5,18.0,9.0,6.6
1999-12-23,6.0,21.6,30.0,16.5,6.6
1999-12-24,6.0,26.8,36.9,21.9,6.6
1999-12-25,6.0,26.4,36.7,22.1,6.6
1999-12-26,6.1,28.0,41.7,20.3,6.6
1999-12-27,6.1,28.0,36.1,22.6,6.6
1999-12-28,6.1,32.2,38.7,28.0,6.6
1999-12-29,6.1,28.8,33.4,23.2,6.6
1999-12-30,6.1,24.4,31.6,19.2,6.6
1999-12-31,6.1,24.8,29.8,20.7,6.6
2000-01-01,6.1,21.7,27.9,15.8,6.6
2000-01-02,6.1,13.1,20.3,4.5,6.8
2000-01-03,6.1,3.9,10.0,-0.4,6.9
2000-01-04,6.6,12.2,19.2,4.5,7.2
2000-01-05,6.6,10.9,15.3,5.9,7.4
2000-01-06,6.7,9.1,14.0,4.1,7.5
2000-01-07,6.8,16.2,25.0,13.5,7.5
2000-01-08,7.1,14.4,20.3,10.8,7.8
2000-01-09,7.2,13.3,15.8,10.6,7.9
2000-01-10,7.5,18.3,23.9,16.0,8.1
2000-01-11,7.6,27.5,33.4,22.6,8.2
2000-01-12,7.6,18.7,24.1,11.7,8.2
2000-01-13,8.0,25.3,31.8,13.3,8.3
2000-01-14,8.1,31.6,36.0,27.0,8.3
2000-01-15,8.2,32.9,39.0,30.0,8.3
2000-01-16,8.2,34.3,39.0,30.6,8.3
2000-01-17,8.2,32.7,37.4,30.4,8.3
2000-01-18,8.5,31.5,34.9,28.4,8.7
2000-01-19,8.5,26.2,30.6,23.2,8.6
2000-01-20,8.6,29.5,34.9,24.1,8.6
2000-01-21,8.7,25.5,31.5,18.7,8.8
2000-01-22,8.7,17.1,19.2,14.9,8.9
2000-01-23,8.8,16.0,20.7,10.6,8.9
2000-01-24,9.0,23.2,25.5,19.6,8.9
2000-01-25,9.4,27.3,31.5,24.3,9.4
2000-01-26,9.4,24.8,32.7,16.2,9.4
2000-01-27,9.4,11.3,15.8,7.0,9.4
2000-01-28,9.4,9.0,14.7,4.3,9.4
2000-01-29,9.4,8.6,14.0,4.6,9.4
2000-01-30,9.4,13.6,21.7,8.8,9.5
2000-01-31,9.4,17.4,28.2,12.2,9.5
2000-02-01,9.6,19.2,26.6,11.3,9.5
2000-02-02,9.7,30.2,36.3,23.4,9.5
2000-02-03,9.7,24.8,36.7,8.6,9.5
2000-02-04,9.7,24.4,39.9,6.1,9.5
2000-02-05,9.7,27.0,36.1,23.5,9.5
2000-02-06,9.7,27.3,35.2,22.3,9.5
2000-02-07,9.8,28.0,36.1,21.7,9.5
2000-02-08,9.8,31.5,38.8,27.7,9.5
2000-02-09,9.9,29.3,35.6,26.4,9.7
2000-02-10,10.4,27.1,29.8,25.7,10.2
2000-02-11,10.4,26.2,29.1,24.1,10.3
2000-02-12,11.8,24.8,26.6,21.6,11.9
2000-02-13,12.1,19.8,22.5,16.3,12.2
2000-02-14,12.2,26.4,30.6,22.1,12.5
2000-02-15,12.2,20.3,23.5,15.8,12.5
2000-02-16,12.8,24.4,30.7,15.4,12.8
2000-02-17,12.8,21.0,29.8,12.2,12.9
2000-02-18,12.9,15.8,19.2,12.4,12.9
2000-02-19,13.0,18.0,25.9,10.8,12.9
2000-02-20,13.2,30.9,42.6,20.1,12.9
2000-02-21,13.2,34.3,42.4,29.8,12.9
2000-02-22,13.2,29.5,34.3,24.3,12.9
2000-02-23,13.2,28.2,36.7,22.5,12.9
2000-02-24,13.2,27.1,38.5,14.7,13.0
2000-02-25,13.2,12.7,15.1,10.2,13.5
2000-02-26,13.8,15.3,20.8,6.6,13.5
2000-02-27,13.9,30.2,40.8,20.3,13.5
2000-02-28,13.9,32.0,42.6,22.3,13.5
2000-02-29,13.9,25.5,34.0,19.2,13.5
2000-03-01,13.9,28.8,38.7,22.6,13.5
2000-03-02,13.9,27.7,37.2,21.6,13.5
2000-03-03,14.0,30.2,40.5,20.8,13.5
2000-03-04,14.0,36.3,47.1,28.4,13.5
2000-03-05,14.2,36.1,53.2,23.9,13.8
2000-03-06,14.3,30.2,42.6,22.3,13.8
2000-03-07,14.4,27.7,37.9,16.0,14.0
2000-03-08,14.5,21.6,32.5,13.5,14.0
2000-03-09,14.5,21.6,28.2,16.0,14.2
2000-03-10,14.8,18.7,25.7,14.9,14.4
2000-03-11,14.8,21.6,28.0,16.0,14.4
2000-03-12,14.9,21.6,30.2,14.2,14.4
2000-03-13,14.9,25.5,35.2,15.6,14.3
2000-03-14,14.9,27.9,33.8,20.8,14.3
2000-03-15,15.0,20.1,25.2,10.9,14.4
2000-03-16,15.3,22.5,34.5,9.1,14.5
2000-03-17,15.4,22.6,29.5,13.5,14.6
2000-03-18,15.6,19.4,30.7,12.7,14.9
2000-03-19,15.8,27.9,38.5,19.2,14.9
2000-03-20,16.1,13.1,19.6,10.6,15.7
2000-03-21,16.4,21.9,41.0,11.3,15.8
2000-03-22,16.6,33.8,48.9,18.7,15.8
2000-03-23,16.8,32.7,43.2,25.5,16.2
2000-03-24,16.8,28.0,36.5,19.9,16.1
2000-03-25,16.8,36.3,48.2,25.9,16.1
2000-03-26,16.8,35.6,45.0,29.5,16.0
2000-03-27,16.9,38.3,50.7,28.0,16.0
2000-03-28,17.0,32.9,41.9,21.2,16.2
2000-03-29,17.0,25.3,36.9,18.0,16.2
2000-03-30,17.4,18.9,23.0,14.7,16.6
2000-03-31,17.4,20.1,28.8,11.5,16.6
2000-04-01,17.7,24.8,37.8,10.6,16.6
2000-04-02,17.8,20.8,27.0,11.8,16.7
2000-04-03,18.0,24.6,37.2,9.5,16.7
2000-04-04,18.0,43.7,57.0,31.3,16.0
2000-04-05,18.0,42.6,52.9,34.5,16.0
2000-04-06,18.0,38.3,46.2,28.0,16.0
2000-04-07,18.0,29.3,39.6,19.8,16.0
2000-04-08,18.0,40.5,54.1,28.2,16.0
2000-04-09,18.0,43.2,55.9,29.5,15.3
2000-04-10,18.0,35.8,48.6,26.6,15.2
2000-04-11,18.0,40.5,52.5,29.3,14.7
2000-04-12,18.0,43.2,54.1,34.5,14.3
2000-04-13,18.0,47.3,58.3,38.7,13.1
2000-04-14,18.0,39.6,52.2,30.6,12.9
2000-04-15,18.1,28.0,31.8,25.3,12.9
2000-04-16,18.1,36.7,47.1,28.0,12.8
2000-04-17,18.1,45.5,56.8,35.2,12.7
2000-04-18,18.1,37.0,54.7,24.3,12.4
2000-04-19,18.8,27.0,31.5,22.6,13.3
2000-04-20,18.9,38.7,51.4,28.4,13.3
2000-04-21,18.9,45.9,59.4,37.0,13.2
2000-04-22,18.9,39.6,47.7,34.9,13.2
2000-04-23,18.9,36.9,50.4,28.8,13.0
2000-04-24,19.1,30.2,36.3,25.5,13.4
2000-04-25,19.5,40.5,54.1,25.0,13.2
2000-04-26,19.5,45.0,54.9,37.4,12.5
2000-04-27,19.5,49.5,62.6,36.5,11.7
2000-04-28,19.5,53.8,65.8,44.2,11.3
2000-04-29,19.5,41.0,53.2,26.4,11.0
2000-04-30,19.5,31.5,43.2,24.8,10.7
2000-05-01,19.5,46.0,61.3,30.4,10.1
2000-05-02,19.5,53.4,65.5,42.6,9.1
2000-05-03,19.5,54.3,66.6,41.9,7.8
2000-05-04,19.5,57.2,69.1,47.8,6.3
2000-05-05,19.5,57.2,70.0,41.0,4.6
2000-05-06,19.6,49.3,62.8,35.8,3.4
2000-05-07,19.6,39.9,53.8,31.5,3.3
2000-05-08,19.6,32.7,37.9,30.2,3.3
2000-05-09,19.9,37.2,49.5,28.8,2.9
2000-05-10,20.4,41.2,57.0,30.9,2.6
2000-05-11,20.6,23.4,30.7,19.2,3.0
2000-05-12,20.7,24.4,34.3,17.4,2.9
2000-05-13,21.0,35.8,47.3,21.2,2.6
2000-05-14,21.0,47.1,58.6,34.9,1.8
2000-05-15,21.0,50.4,60.1,44.2,0.8
2000-05-16,21.0,53.6,67.1,36.0,0.0
2000-05-17,22.0,30.9,39.6,27.0,1.6
2000-05-18,22.3,34.3,42.4,27.0,1.5
2000-05-19,22.5,42.8,54.3,32.4,0.9
2000-05-20,22.5,45.0,55.0,34.2,0.0
2000-05-21,22.5,49.8,61.7,38.1,0.0
2000-05-22,22.5,54.1,63.7,44.4,0.0
2000-05-23,22.5,57.9,70.2,48.9,0.0
2000-05-24,22.5,51.6,63.7,43.2,0.0
2000-05-25,22.5,46.0,54.3,39.2,0.0
2000-05-26,22.6,44.4,54.9,38.7,0.0
2000-05-27,22.6,50.4,61.9,36.3,0.0
2000-05-28,22.6,58.6,73.8,43.5,0.0
2000-05-29,22.6,62.6,76.5,42.6,0.0
2000-05-30,22.6,61.7,74.8,51.8,0.0
2000-05-31,22.6,57.2,73.6,36.3,0.0
2000-06-01,22.6,51.1,66.4,34.5,0.0
2000-06-02,22.6,61.3,74.3,48.2,0.0
2000-06-03,22.6,60.6,73.8,43.9,0.0
2000-06-04,22.6,57.4,70.0,40.3,0.0
2000-06-05,22.6,64.8,79.0,55.4,0.0
2000-06-06,22.6,64.2,76.8,50.9,0.0
2000-06-07,22.6,66.4,79.0,55.0,0.0
2000-06-08,22.6,63.9,76.3,52.7,0.0
2000-06-09,22.6,50.2,61.2,36.3,0.0
2000-06-10,22.6,50.9,65.1,35.2,0.0
2000-06-11,22.6,58.3,70.0,45.9,0.0
2000-06-12,22.6,58.5,71.1,43.2,0.0
2000-06-13,22.6,44.4,55.8,37.9,0.0
2000-06-14,22.6,52.7,67.6,37.8,0.0
2000-06-15,22.6,51.4,68.9,34.5,0.0
2000-06-16,22.6,38.5,50.4,30.6,0.0
2000-06-17,22.6,45.7,57.2,28.8,0.0
2000-06-18,22.7,53.6,67.5,43.7,0.0
2000-06-19,22.8,44.2,54.7,38.3,0.0
2000-06-20,23.0,45.5,57.9,33.8,0.0
2000-06-21,23.0,54.3,69.1,40.8,0.0
2000-06-22,23.0,62.2,74.5,51.1,0.0
2000-06-23,23.0,61.5,73.2,50.0,0.0
2000-06-24,23.0,59.9,72.9,50.4,0.0
2000-06-25,23.0,53.4,65.1,41.9,0.0
2000-06-26,23.0,52.2,65.5,39.6,0.0
2000-06-27,23.1,50.0,63.3,38.7,0.0
2000-06-28,23.2,56.1,69.4,37.4,0.0
2000-06-29,23.2,61.3,72.9,51.8,0.0
2000-06-30,23.2,63.7,76.1,54.1,0.0
2000-07-01,23.2,59.7,72.5,51.4,0.0
2000-07-02,23.2,63.3,76.6,48.4,0.0
2000-07-03,23.2,63.7,75.6,54.3,0.0
2000-07-04,23.2,59.7,72.7,48.2,0.0
2000-07-05,23.2,63.7,76.5,48.9,0.0
2000-07-06,23.2,65.5,78.3,52.9,0.0
2000-07-07,23.2,66.4,77.7,54.1,0.0
2000-07-08,23.3,61.0,75.6,47.5,0.0
2000-07-09,23.4,54.9,69.6,48.2,0.0
2000-07-10,23.6,57.0,71.4,45.3,0.0
2000-07-11,23.9,59.7,72.5,46.6,0.0
2000-07-12,23.9,66.4,79.7,54.0,0.0
2000-07-13,23.9,67.6,81.1,59.0,0.0
2000-07-14,23.9,70.5,82.4,59.5,0.0
2000-07-15,23.9,66.2,78.1,59.7,0.0
2000-07-16,23.9,63.0,77.7,50.7,0.0
2000-07-17,23.9,56.5,67.5,47.3,0.0
2000-07-18,23.9,60.6,75.6,46.4,0.0
2000-07-19,23.9,61.9,76.3,48.9,0.0
2000-07-20,23.9,61.3,75.9,48.2,0.0
2000-07-21,23.9,63.7,77.0,51.8,0.0
