date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1999-12-13,3.2,14.5,31.8,2.1,2.7
1999-12-14,3.2,0.3,8.1,-5.3,2.7
1999-12-15,3.3,7.9,15.8,-2.6,2.8
1999-12-16,3.5,19.0,30.9,10.6,3.0
1999-12-17,3.6,15.6,25.2,2.5,3.2
1999-12-18,4.1,14.5,24.4,5.4,3.7
1999-12-19,4.3,10.8,20.5,7.3,3.9
1999-12-20,4.4,8.4,16.3,-0.4,4.0
1999-12-21,4.4,6.4,19.8,-2.7,4.1
1999-12-22,4.6,7.5,14.4,0.7,4.2
1999-12-23,4.6,14.5,35.8,7.0,4.2
1999-12-24,4.6,15.6,43.9,7.2,4.2
1999-12-25,4.7,20.1,42.4,7.9,4.2
1999-12-26,4.7,18.7,44.1,7.9,4.2
1999-12-27,4.7,16.9,40.1,7.2,4.3
1999-12-28,4.7,20.8,50.9,10.0,4.3
1999-12-29,4.7,19.9,39.6,9.1,4.3
1999-12-30,4.7,15.4,37.2,5.4,4.3
1999-12-31,4.7,17.2,37.4,6.4,4.3
2000-01-01,4.8,18.9,31.3,11.1,4.4
2000-01-02,4.8,10.9,25.7,0.7,4.4
2000-01-03,4.8,0.7,9.0,-2.6,4.4
2000-01-04,4.8,11.5,27.9,-9.2,4.7
2000-01-05,4.8,9.3,17.8,-5.1,4.7
2000-01-06,4.9,-0.4,21.4,-11.9,4.6
2000-01-07,5.1,9.7,29.8,-1.8,4.7
2000-01-08,5.4,13.1,28.8,1.2,5.0
2000-01-09,5.6,10.2,14.2,7.9,5.3
2000-01-10,5.9,18.3,22.6,14.0,5.5
2000-01-11,5.9,29.1,41.0,22.5,5.5
2000-01-12,5.9,22.5,28.4,14.0,5.5
2000-01-13,5.9,20.8,39.0,9.9,5.5
2000-01-14,6.0,30.6,48.6,12.9,5.5
2000-01-15,6.1,30.2,45.7,20.5,5.6
2000-01-16,6.1,31.6,43.7,23.5,5.6
2000-01-17,6.2,29.8,42.8,22.6,5.6
2000-01-18,6.5,29.8,37.4,24.4,6.0
2000-01-19,6.5,24.6,35.1,12.9,6.1
2000-01-20,6.6,21.0,38.3,12.2,6.1
2000-01-21,7.0,21.0,32.7,12.6,6.5
2000-01-22,7.4,16.0,24.4,12.2,6.9
2000-01-23,7.4,10.6,25.3,0.7,6.9
2000-01-24,8.2,18.3,24.4,8.6,7.6
2000-01-25,8.6,24.4,32.5,15.6,8.0
2000-01-26,8.6,24.4,34.3,19.6,8.6
2000-01-27,8.9,11.7,23.5,-5.1,8.6
2000-01-28,8.9,0.3,21.7,-12.8,8.6
2000-01-29,8.9,2.7,19.0,-7.1,8.6
2000-01-30,8.9,1.9,25.9,-8.9,8.6
2000-01-31,9.2,9.3,32.0,-7.4,8.7
2000-02-01,9.2,9.7,32.2,-3.5,8.7
2000-02-02,9.3,20.8,44.6,5.4,8.8
2000-02-03,9.3,24.1,44.4,11.5,8.8
2000-02-04,9.3,20.8,45.7,6.3,8.8
2000-02-05,9.4,20.8,40.8,7.9,8.8
2000-02-06,9.4,23.9,38.7,17.2,8.8
2000-02-07,9.4,20.1,38.1,7.9,8.8
2000-02-08,9.4,23.0,46.2,9.0,8.8
2000-02-09,9.5,23.0,32.4,14.4,8.9
2000-02-10,9.7,21.6,29.3,14.7,9.2
2000-02-11,10.0,19.8,30.9,7.9,9.4
2000-02-12,10.3,19.2,30.6,8.1,9.7
2000-02-13,10.7,16.7,22.5,12.6,10.1
2000-02-14,10.9,25.9,34.0,17.8,10.3
2000-02-15,11.0,20.1,28.8,9.3,10.5
2000-02-16,11.1,21.4,37.8,5.9,10.5
2000-02-17,11.5,22.3,38.1,15.8,10.9
2000-02-18,11.5,17.6,25.7,10.0,11.1
2000-02-19,11.5,12.2,35.2,-2.2,11.1
2000-02-20,11.7,23.5,47.5,3.2,11.1
2000-02-21,11.7,28.4,48.2,18.3,11.1
2000-02-22,11.9,21.4,30.2,16.2,11.4
2000-02-23,11.9,23.5,42.3,4.6,11.4
2000-02-24,12.0,23.9,37.2,10.6,11.4
2000-02-25,12.0,8.2,14.2,5.4,11.4
2000-02-26,12.1,14.0,28.8,-0.8,11.5
2000-02-27,12.2,27.1,49.3,5.9,11.5
2000-02-28,12.2,27.9,40.1,13.5,11.6
2000-02-29,12.2,19.9,36.1,8.6,11.6
2000-03-01,12.3,23.0,39.9,7.7,11.7
2000-03-02,12.3,23.2,32.2,15.6,11.7
2000-03-03,12.3,25.0,47.3,10.6,11.8
2000-03-04,12.3,26.8,51.1,9.7,11.9
2000-03-05,12.6,24.6,45.3,16.2,12.0
2000-03-06,12.6,24.4,43.0,3.9,12.0
2000-03-07,13.2,26.4,43.0,16.5,12.6
2000-03-08,13.2,16.3,25.9,6.4,12.6
2000-03-09,13.4,17.4,33.1,10.6,12.8
2000-03-10,13.5,13.6,27.1,5.0,12.9
2000-03-11,13.7,17.8,33.3,0.1,13.1
2000-03-12,13.9,17.8,31.3,2.8,13.4
2000-03-13,14.0,18.9,39.0,4.1,13.4
2000-03-14,14.1,24.4,42.1,7.2,13.5
2000-03-15,14.5,20.8,32.2,4.1,13.9
2000-03-16,14.5,16.5,38.5,-2.6,13.9
2000-03-17,14.7,20.1,40.8,9.3,14.1
2000-03-18,14.7,12.6,27.7,0.1,14.1
2000-03-19,14.9,22.1,44.6,-0.6,14.3
2000-03-20,14.9,23.5,40.3,10.9,14.3
2000-03-21,14.9,21.6,36.9,7.2,14.3
2000-03-22,14.9,22.6,38.7,9.1,14.3
2000-03-23,14.9,26.4,43.9,12.0,14.1
2000-03-24,14.9,26.6,47.1,14.0,14.1
2000-03-25,15.0,28.8,47.5,12.2,14.4
2000-03-26,15.2,28.8,41.7,17.2,14.7
2000-03-27,15.3,29.3,52.5,11.3,14.8
2000-03-28,15.7,30.0,45.9,19.2,15.0
2000-03-29,15.8,23.9,43.5,11.8,15.1
2000-03-30,16.0,22.3,39.4,13.6,15.4
2000-03-31,16.0,16.2,26.6,10.9,15.5
2000-04-01,16.0,16.0,34.7,1.6,15.6
2000-04-02,16.3,20.3,33.4,9.0,15.8
2000-04-03,16.3,19.6,34.2,6.6,15.9
2000-04-04,16.5,37.0,56.5,14.4,15.8
2000-04-05,16.5,39.9,53.6,29.5,15.8
2000-04-06,16.5,36.7,49.5,26.4,15.8
2000-04-07,16.5,28.4,42.4,12.7,15.6
2000-04-08,16.6,30.9,55.2,10.0,15.4
2000-04-09,16.6,37.2,55.9,21.2,15.3
2000-04-10,16.6,30.2,46.0,17.4,15.2
2000-04-11,16.6,30.0,48.4,18.3,15.1
2000-04-12,16.7,33.1,52.7,16.7,15.0
2000-04-13,16.7,37.0,54.3,21.2,14.9
2000-04-14,16.7,39.4,51.6,30.9,14.9
2000-04-15,17.2,27.1,34.7,21.7,15.5
2000-04-16,17.3,34.7,49.6,19.2,15.6
2000-04-17,17.3,41.4,56.8,26.2,15.5
2000-04-18,17.4,33.8,53.1,17.8,15.6
2000-04-19,17.7,23.0,30.6,17.2,16.0
2000-04-20,17.7,34.3,52.0,22.6,15.9
2000-04-21,17.7,36.5,54.7,21.2,15.9
2000-04-22,19.2,33.1,48.2,27.7,17.2
2000-04-23,19.4,32.2,44.8,24.1,17.5
2000-04-24,19.5,26.4,41.4,10.6,17.5
2000-04-25,19.6,30.4,52.7,8.4,17.5
2000-04-26,19.6,38.8,57.7,21.4,17.4
2000-04-27,19.6,41.4,63.7,24.6,17.2
2000-04-28,19.6,41.0,60.6,25.3,16.8
2000-04-29,19.7,40.3,57.2,28.0,16.0
2000-04-30,19.7,31.3,43.2,18.3,16.0
2000-05-01,19.8,36.1,55.2,16.0,16.1
2000-05-02,19.8,42.8,64.4,25.0,15.4
2000-05-03,19.8,44.2,64.9,26.2,15.8
2000-05-04,19.8,45.9,66.2,27.9,13.6
2000-05-05,19.8,47.7,65.8,29.5,12.6
2000-05-06,19.8,,,,11.6
2000-05-07,20.0,,,,11.4
2000-05-08,20.4,,,,11.0
2000-05-09,20.4,36.9,50.2,22.6,10.1
2000-05-10,20.4,50.0,61.0,34.5,9.4
2000-05-11,20.4,39.6,53.4,17.1,8.1
2000-05-12,20.4,19.0,31.8,9.1,8.0
2000-05-13,20.4,,,,7.5
2000-05-14,20.4,,,,6.6
2000-05-15,20.4,,,,5.8
2000-05-16,20.4,,,,4.7
2000-05-17,20.5,,,,4.7
2000-05-18,20.7,,,,4.9
2000-05-19,20.8,,,,4.6
2000-05-20,21.0,,,,4.6
2000-05-21,21.0,,,,3.6
2000-05-22,21.0,51.4,63.9,37.8,2.1
2000-05-23,21.0,51.4,66.9,36.9,1.1
2000-05-24,21.3,42.4,59.4,30.4,0.2
2000-05-25,21.5,39.4,57.7,30.2,0.2
2000-05-26,21.6,34.9,46.2,29.7,0.4
2000-05-27,21.7,41.0,57.6,27.5,0.3
2000-05-28,21.7,50.9,68.7,30.7,0.0
2000-05-29,21.7,54.3,70.3,34.7,0.0
2000-05-30,21.7,55.4,70.2,39.9,0.0
2000-05-31,21.7,53.4,69.1,34.0,0.0
2000-06-01,21.8,48.2,68.4,29.1,0.0
2000-06-02,21.8,48.9,65.7,31.3,0.0
2000-06-03,21.8,48.9,67.3,31.8,0.0
2000-06-04,21.8,48.9,67.8,31.3,0.0
2000-06-05,21.8,49.6,68.9,31.3,0.0
2000-06-06,21.8,52.2,70.3,34.3,0.0
2000-06-07,21.8,54.1,73.2,35.1,0.0
2000-06-08,21.8,50.7,70.2,36.5,0.0
2000-06-09,21.8,47.1,61.5,30.0,0.0
2000-06-10,21.9,45.0,64.4,27.1,0.0
2000-06-11,21.9,47.5,66.4,30.2,0.0
2000-06-12,21.9,51.3,66.0,31.3,0.0
2000-06-13,21.9,44.6,57.9,34.5,0.0
2000-06-14,21.9,45.3,61.2,26.8,0.0
2000-06-15,21.9,53.2,67.3,36.3,0.0
2000-06-16,21.9,44.8,60.8,29.5,0.0
2000-06-17,21.9,42.3,58.3,28.8,0.0
2000-06-18,22.0,46.2,65.3,27.1,0.0
2000-06-19,22.9,39.6,53.4,34.3,0.0
2000-06-20,23.0,43.2,58.8,29.3,0.0
2000-06-21,23.0,46.8,65.7,27.5,0.0
2000-06-22,23.0,51.1,68.0,34.0,0.0
2000-06-23,23.0,46.4,63.3,33.4,0.0
2000-06-24,23.0,47.1,66.2,32.2,0.0
2000-06-25,23.1,45.0,59.2,34.3,0.0
2000-06-26,23.3,41.4,54.1,34.0,0.0
2000-06-27,23.3,43.5,57.9,32.9,0.0
2000-06-28,23.3,46.8,63.7,31.5,0.0
2000-06-29,23.3,49.3,65.1,34.0,0.0
2000-06-30,23.3,52.5,71.6,35.1,0.0
2000-07-01,23.4,51.1,68.9,37.4,0.0
2000-07-02,23.4,50.9,70.5,35.8,0.0
2000-07-03,23.4,53.1,71.6,40.5,0.0
2000-07-04,23.4,52.7,70.5,34.2,0.0
2000-07-05,23.4,54.0,73.4,32.2,0.0
2000-07-06,23.4,56.7,76.6,36.5,0.0
2000-07-07,23.6,51.3,73.8,39.0,0.0
2000-07-08,23.9,49.3,66.4,37.2,0.0
2000-07-09,24.2,48.9,65.7,38.1,0.0
2000-07-10,24.2,51.6,71.1,37.0,0.0
2000-07-11,24.2,54.0,71.6,39.6,0.0
2000-07-12,24.3,50.7,66.4,39.2,0.0
2000-07-13,24.5,52.0,72.0,38.7,0.0
2000-07-14,24.5,54.1,75.6,38.8,0.0
2000-07-15,24.7,50.9,73.8,39.2,0.0
2000-07-16,25.0,49.6,67.8,39.9,0.0
2000-07-17,25.1,48.4,63.3,37.8,0.0
2000-07-18,25.1,51.8,70.7,36.0,0.0
2000-07-19,25.1,52.0,71.1,34.7,0.0
2000-07-20,25.1,51.8,72.3,35.6,0.0
2000-07-21,25.1,52.0,70.9,35.2,0.0
