date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2004-12-04,7.6,19.6,45.9,3.6,7.2
2004-12-05,7.7,17.1,32.2,8.2,7.3
2004-12-06,7.7,12.2,27.7,-2.2,7.2
2004-12-07,7.7,10.6,29.8,-4.4,7.1
2004-12-08,8.0,17.8,32.7,7.5,7.4
2004-12-09,8.0,25.3,36.7,19.2,7.6
2004-12-10,8.0,28.0,47.8,16.7,7.5
2004-12-11,8.0,30.2,57.7,16.3,7.6
2004-12-12,8.0,30.2,55.4,19.2,7.6
2004-12-13,8.0,27.0,49.1,16.2,7.8
2004-12-14,8.0,23.2,47.1,9.9,7.8
2004-12-15,8.0,16.9,36.5,5.9,7.9
2004-12-16,8.0,13.6,35.6,2.7,7.9
2004-12-17,8.0,19.8,43.2,3.0,7.9
2004-12-18,8.0,22.3,43.0,7.7,7.5
2004-12-19,8.0,25.7,50.2,11.7,7.5
2004-12-20,8.0,25.0,42.1,12.7,7.5
2004-12-21,8.0,13.6,30.2,-3.3,7.4
2004-12-22,8.0,1.8,22.3,-8.9,7.4
2004-12-23,8.0,-6.5,11.7,-17.3,8.4
2004-12-24,8.0,18.7,34.5,-10.5,8.3
2004-12-25,8.0,25.0,48.0,13.5,8.6
2004-12-26,8.1,22.3,42.8,10.6,9.0
2004-12-27,8.2,25.0,38.1,15.8,9.2
2004-12-28,8.4,26.2,35.8,19.8,9.0
2004-12-29,9.8,26.6,30.7,19.0,10.4
2004-12-30,10.0,17.8,29.3,11.1,10.0
2004-12-31,10.0,21.9,29.1,12.7,9.6
2005-01-01,10.0,18.7,31.3,6.6,9.1
2005-01-02,10.2,17.6,30.7,6.3,8.9
2005-01-03,10.7,23.4,32.2,16.3,9.3
2005-01-04,11.6,22.1,28.8,12.4,10.5
2005-01-05,11.7,11.1,23.9,-1.7,10.9
2005-01-06,11.7,5.9,23.7,-4.7,10.9
2005-01-07,12.0,7.0,30.9,-10.3,11.2
2005-01-08,13.4,18.7,23.2,11.5,12.6
2005-01-09,14.5,25.3,29.7,21.9,14.0
2005-01-10,15.6,27.0,33.8,23.4,15.9
2005-01-11,16.0,24.1,29.7,13.6,17.9
2005-01-12,16.0,9.3,24.6,-4.4,18.0
2005-01-13,16.0,6.6,31.5,-5.4,18.1
2005-01-14,16.2,11.7,39.2,-1.5,18.1
2005-01-15,17.1,17.2,40.8,3.6,18.2
2005-01-16,17.2,19.4,46.8,2.3,18.4
2005-01-17,17.2,20.5,46.2,8.2,18.4
2005-01-18,17.3,23.5,48.9,5.0,18.7
2005-01-19,17.3,30.0,54.0,17.1,18.8
2005-01-20,17.3,31.6,63.5,16.7,18.9
2005-01-21,17.3,27.9,51.8,16.3,19.1
2005-01-22,17.3,25.7,53.1,12.0,19.1
2005-01-23,17.3,25.2,59.0,8.8,19.2
2005-01-24,17.3,26.2,56.1,11.3,19.4
2005-01-25,17.3,23.9,51.6,10.8,19.5
2005-01-26,17.4,23.4,36.7,10.8,20.0
2005-01-27,17.7,24.6,33.8,18.0,20.5
2005-01-28,17.7,18.9,38.5,5.7,20.4
2005-01-29,17.7,13.8,35.6,2.7,20.5
2005-01-30,17.7,16.0,32.7,7.0,20.4
2005-01-31,17.7,14.5,31.3,0.7,20.7
2005-02-01,17.9,11.8,33.4,-4.7,20.6
2005-02-02,17.9,8.8,36.5,-7.2,20.6
2005-02-03,17.9,16.0,43.9,1.8,20.6
2005-02-04,17.9,16.9,48.2,-2.6,20.7
2005-02-05,18.0,19.8,42.6,8.2,20.8
2005-02-06,18.1,19.9,41.0,10.4,21.2
2005-02-07,18.5,17.8,30.6,10.0,21.9
2005-02-08,18.6,12.0,35.6,-4.7,21.8
2005-02-09,18.7,10.4,39.0,-5.8,21.9
2005-02-10,18.8,23.2,46.8,3.4,22.0
2005-02-11,19.1,27.3,42.8,19.6,22.3
2005-02-12,19.3,28.8,40.3,21.4,22.7
2005-02-13,19.3,24.6,47.1,10.2,22.5
2005-02-14,19.3,25.9,44.2,15.6,22.5
2005-02-15,19.4,24.8,42.1,12.4,22.6
2005-02-16,19.5,24.8,38.7,10.6,22.8
2005-02-17,19.5,21.0,48.2,3.7,22.7
2005-02-18,20.1,23.0,39.0,9.7,23.3
2005-02-19,20.5,23.5,30.2,17.1,24.0
2005-02-20,20.8,20.1,28.0,12.9,24.3
2005-02-21,20.9,20.8,37.4,5.4,24.3
2005-02-22,21.0,25.3,43.0,14.5,24.4
2005-02-23,21.0,21.9,46.2,7.9,24.3
2005-02-24,21.0,16.2,39.9,2.8,24.2
2005-02-25,21.0,14.2,32.9,0.0,24.3
2005-02-26,21.0,13.3,35.6,-1.5,24.1
2005-02-27,21.0,14.0,39.6,-2.0,24.0
2005-02-28,21.0,17.8,42.4,2.8,24.1
2005-03-01,21.0,18.3,41.0,4.6,24.0
2005-03-02,21.0,19.0,46.2,0.1,24.0
2005-03-03,21.1,21.4,41.9,6.1,24.1
2005-03-04,21.2,21.4,46.8,2.3,24.0
2005-03-05,21.2,24.1,37.9,11.8,24.1
2005-03-06,21.2,23.4,51.4,5.9,24.2
2005-03-07,21.2,27.5,46.4,16.2,24.3
2005-03-08,21.2,27.1,45.5,14.7,24.3
2005-03-09,21.2,30.0,51.6,14.9,24.5
2005-03-10,21.2,29.8,50.7,16.0,24.6
2005-03-11,21.2,29.7,56.1,11.5,24.7
2005-03-12,21.2,32.7,55.4,16.2,24.7
2005-03-13,21.2,27.9,40.8,15.8,24.8
2005-03-14,21.2,13.8,25.5,6.3,24.7
2005-03-15,21.2,10.6,28.8,-2.2,24.6
2005-03-16,21.2,14.7,36.0,-3.3,24.2
2005-03-17,21.4,21.4,34.5,11.7,24.4
2005-03-18,21.4,19.9,36.5,8.4,24.3
2005-03-19,21.7,23.4,40.8,8.6,24.5
2005-03-20,22.1,22.3,38.3,14.2,25.1
2005-03-21,22.1,17.8,34.7,4.6,25.3
2005-03-22,22.4,22.5,46.8,0.3,25.4
2005-03-23,23.1,22.5,34.9,16.9,26.5
2005-03-24,23.4,19.8,36.7,9.7,27.0
2005-03-25,23.7,16.0,32.0,2.8,27.3
2005-03-26,23.7,15.4,38.1,-0.9,27.2
2005-03-27,23.9,25.3,53.8,-0.2,27.1
2005-03-28,23.9,30.9,44.8,19.8,27.3
2005-03-29,24.2,21.4,38.5,8.2,27.6
2005-03-30,24.5,15.1,32.9,1.4,28.1
2005-03-31,24.5,13.8,33.1,-4.0,28.0
2005-04-01,24.7,21.6,48.6,-4.2,27.9
2005-04-02,24.8,30.4,54.7,8.6,27.5
2005-04-03,24.9,36.1,51.1,27.5,27.2
2005-04-04,25.1,27.5,43.7,18.7,27.5
2005-04-05,25.2,24.6,36.9,15.8,27.6
2005-04-06,25.3,32.4,58.5,9.1,27.5
2005-04-07,25.3,36.5,54.3,17.8,27.6
2005-04-08,25.3,29.8,41.2,16.3,27.5
2005-04-09,25.3,20.3,36.3,3.6,27.5
2005-04-10,25.5,17.8,34.0,1.4,28.0
2005-04-11,25.5,23.0,42.4,8.8,28.0
2005-04-12,25.6,29.1,55.0,7.3,28.1
2005-04-13,25.6,35.6,53.2,13.3,28.1
2005-04-14,25.6,37.0,53.2,21.2,27.4
2005-04-15,25.7,34.9,54.0,19.0,27.0
2005-04-16,25.7,37.0,58.5,19.2,26.4
2005-04-17,25.7,36.1,51.8,23.4,25.6
2005-04-18,25.7,36.1,49.6,24.3,24.8
2005-04-19,25.7,35.1,46.8,20.8,24.1
2005-04-20,25.7,27.0,40.8,11.8,23.7
2005-04-21,25.7,26.6,46.0,6.8,23.6
2005-04-22,25.7,33.8,55.0,12.6,23.3
2005-04-23,26.0,39.0,57.7,24.1,22.7
2005-04-24,26.8,29.8,45.5,18.0,23.3
2005-04-25,26.8,30.6,50.7,18.9,23.3
2005-04-26,26.8,30.9,50.9,14.9,22.9
2005-04-27,27.4,28.0,45.3,16.2,23.7
2005-04-28,27.9,27.1,36.0,16.2,24.3
2005-04-29,28.0,27.5,48.9,14.9,24.4
2005-04-30,28.1,28.8,49.1,11.1,24.3
2005-05-01,28.4,31.3,50.4,23.9,24.6
2005-05-02,28.4,29.7,44.8,19.6,24.7
2005-05-03,28.4,32.2,55.2,21.4,24.7
2005-05-04,28.4,34.5,52.9,19.8,24.3
2005-05-05,28.7,37.9,55.2,23.2,24.3
2005-05-06,28.7,34.9,49.5,25.3,24.1
2005-05-07,28.9,28.8,41.7,20.8,24.3
2005-05-08,28.9,37.0,54.1,24.3,24.1
2005-05-09,28.9,40.1,52.5,26.2,23.3
2005-05-10,28.9,39.0,49.3,24.8,22.4
2005-05-11,28.9,26.6,41.0,14.5,22.0
2005-05-12,28.9,29.8,45.7,11.8,22.2
2005-05-13,28.9,36.7,54.1,23.0,21.8
2005-05-14,29.0,36.5,51.4,23.5,20.9
2005-05-15,29.0,40.6,59.0,24.8,19.4
2005-05-16,29.0,43.5,59.0,26.8,18.1
2005-05-17,29.0,40.1,49.6,28.2,16.9
2005-05-18,29.0,42.6,62.1,25.0,15.7
2005-05-19,29.0,47.1,68.7,27.0,14.3
2005-05-20,29.0,50.2,70.0,31.3,12.7
2005-05-21,29.0,51.1,68.4,33.4,11.0
2005-05-22,29.0,50.0,69.4,31.3,9.4
2005-05-23,29.0,49.6,67.1,33.3,7.7
2005-05-24,29.0,49.3,64.4,34.5,6.0
2005-05-25,29.0,47.1,62.8,32.2,4.3
2005-05-26,29.0,44.8,61.5,28.8,2.2
2005-05-27,29.0,44.4,61.9,27.1,0.0
2005-05-28,29.1,43.5,58.3,28.8,0.0
2005-05-29,29.4,42.8,58.3,30.2,0.0
2005-05-30,29.4,39.6,51.1,28.8,0.0
2005-05-31,29.5,40.3,55.6,25.7,0.0
2005-06-01,29.6,44.6,60.1,27.9,0.0
2005-06-02,29.6,47.1,58.6,35.2,0.0
2005-06-03,29.6,35.1,45.9,27.0,0.0
2005-06-04,29.6,35.6,50.0,26.2,0.0
2005-06-05,29.6,43.0,57.9,23.7,0.0
2005-06-06,29.6,46.0,56.5,36.0,0.0
2005-06-07,29.6,43.0,55.2,29.8,0.0
2005-06-08,29.7,44.6,57.7,30.0,0.0
2005-06-09,29.7,38.8,50.9,28.4,0.0
2005-06-10,29.8,34.2,49.5,25.5,0.0
2005-06-11,30.4,35.8,51.8,23.7,0.0
2005-06-12,30.4,36.5,46.2,30.4,0.0
2005-06-13,30.4,42.6,57.2,28.8,0.0
2005-06-14,30.4,46.6,65.3,26.8,0.0
2005-06-15,30.4,49.8,65.1,37.2,0.0
2005-06-16,30.4,50.2,65.3,32.4,0.0
2005-06-17,30.4,51.6,64.4,34.2,0.0
2005-06-18,30.4,53.8,67.6,37.2,0.0
2005-06-19,30.4,52.0,70.3,33.4,0.0
2005-06-20,30.5,53.1,73.2,33.4,0.0
2005-06-21,30.6,53.6,72.7,38.7,0.0
2005-06-22,30.6,53.2,68.9,38.1,0.0
2005-06-23,30.9,47.3,61.9,37.0,0.0
2005-06-24,30.9,49.6,66.0,34.0,0.0
2005-06-25,31.2,46.2,61.7,36.3,0.0
2005-06-26,31.2,47.3,61.0,34.0,0.0
2005-06-27,31.2,51.1,64.0,38.8,0.0
2005-06-28,31.3,47.3,62.2,36.5,0.0
2005-06-29,31.3,50.0,65.7,32.7,0.0
2005-06-30,31.3,51.4,69.4,32.9,0.0
2005-07-01,31.3,52.5,70.0,34.7,0.0
2005-07-02,31.3,54.1,70.9,35.2,0.0
2005-07-03,31.3,51.8,66.4,37.2,0.0
2005-07-04,31.3,52.5,68.4,36.1,0.0
2005-07-05,31.3,53.6,70.3,36.1,0.0
2005-07-06,31.3,53.2,70.9,35.8,0.0
2005-07-07,31.3,53.8,73.4,34.5,0.0
2005-07-08,31.3,54.7,72.5,34.2,0.0
2005-07-09,31.3,54.1,68.5,39.9,0.0
2005-07-10,31.3,53.6,71.2,36.5,0.0
2005-07-11,31.3,57.0,77.2,35.6,0.0
2005-07-12,31.4,57.2,75.2,40.5,0.0
2005-07-13,31.5,56.7,78.4,42.1,0.0
2005-07-14,31.5,54.1,78.6,39.4,0.0
2005-07-15,31.5,53.2,75.6,37.4,0.0
2005-07-16,31.5,55.8,73.9,39.6,0.0
2005-07-17,31.5,59.9,77.0,45.3,0.0
2005-07-18,31.5,,,,0.0
2005-07-19,31.5,59.2,,8.2,0.0
2005-07-20,31.5,61.0,,14.9,0.0
2005-07-21,31.5,58.3,,16.2,0.0
