date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2004-11-14,6.7,42.3,52.9,32.2,0.0
2004-11-15,6.7,41.9,48.6,35.2,0.0
2004-11-16,6.7,35.6,40.8,29.5,0.0
2004-11-17,6.7,38.1,50.0,30.6,0.0
2004-11-18,7.0,30.7,37.0,23.7,0.4
2004-11-19,7.0,25.9,32.0,19.6,0.4
2004-11-20,7.0,27.3,37.8,19.6,0.4
2004-11-21,7.0,36.5,48.2,27.1,0.4
2004-11-22,7.1,35.2,43.9,30.2,0.5
2004-11-23,7.3,34.9,37.4,29.5,0.7
2004-11-24,7.5,38.5,41.0,34.9,0.5
2004-11-25,8.1,33.4,38.3,27.9,0.3
2004-11-26,8.2,27.5,30.9,22.1,0.4
2004-11-27,8.2,24.3,26.8,21.6,0.4
2004-11-28,8.2,22.1,32.0,16.0,0.5
2004-11-29,8.2,30.4,43.2,17.6,0.6
2004-11-30,8.6,27.5,30.0,25.5,1.1
2004-12-01,8.6,27.3,33.3,20.3,1.3
2004-12-02,8.6,27.0,39.6,19.4,1.3
2004-12-03,8.7,34.7,50.2,24.6,1.3
2004-12-04,8.7,32.7,39.6,28.8,1.3
2004-12-05,8.8,24.8,29.8,21.2,1.5
2004-12-06,10.2,28.2,31.6,21.9,3.3
2004-12-07,11.1,30.2,33.4,27.1,3.8
2004-12-08,14.4,32.5,34.2,31.5,6.6
2004-12-09,16.7,40.8,44.2,32.2,5.9
2004-12-10,16.7,43.0,46.2,40.8,5.2
2004-12-11,17.1,41.0,44.6,37.4,4.8
2004-12-12,17.1,36.5,43.9,32.4,4.7
2004-12-13,17.2,42.1,48.6,34.5,4.8
2004-12-14,17.5,32.4,34.5,29.8,4.5
2004-12-15,17.5,36.3,51.8,27.5,4.6
2004-12-16,17.5,44.6,60.8,32.5,4.6
2004-12-17,17.5,47.3,57.6,41.2,4.5
2004-12-18,17.5,46.6,58.6,39.2,4.5
2004-12-19,17.5,38.5,47.7,27.0,4.5
2004-12-20,17.5,27.1,36.5,19.6,4.4
2004-12-21,17.5,28.4,36.5,19.6,5.8
2004-12-22,17.5,28.8,33.3,24.4,5.0
2004-12-23,17.5,33.3,49.1,22.1,4.8
2004-12-24,17.6,43.2,54.7,34.9,4.7
2004-12-25,17.6,37.8,45.5,30.0,4.7
2004-12-26,17.9,27.7,30.2,25.3,4.9
2004-12-27,17.9,33.4,40.6,29.3,4.9
2004-12-28,18.1,34.9,43.0,30.9,5.0
2004-12-29,18.4,29.8,32.7,25.0,5.3
2004-12-30,18.4,27.1,32.9,23.0,5.4
2004-12-31,18.6,27.0,30.9,23.5,5.5
2005-01-01,18.7,23.9,30.6,17.4,5.6
2005-01-02,18.7,23.0,27.3,19.6,5.6
2005-01-03,18.7,22.1,33.1,16.3,5.6
2005-01-04,18.7,18.3,29.8,11.5,5.6
2005-01-05,18.9,21.7,27.5,9.9,5.8
2005-01-06,19.0,25.2,26.6,23.9,6.2
2005-01-07,19.2,25.0,28.8,20.3,6.4
2005-01-08,19.6,21.9,24.8,19.9,6.6
2005-01-09,19.9,24.3,27.9,21.0,7.0
2005-01-10,19.9,26.2,35.6,18.3,7.0
2005-01-11,20.1,21.6,28.2,17.2,7.0
2005-01-12,20.4,24.3,26.8,20.3,7.3
2005-01-13,20.4,27.3,34.5,22.6,7.4
2005-01-14,20.5,31.3,43.0,23.7,7.4
2005-01-15,21.0,37.4,43.5,28.8,7.6
2005-01-16,21.1,38.7,46.6,35.2,7.5
2005-01-17,21.7,43.2,47.7,39.4,7.6
2005-01-18,22.1,45.5,53.4,39.9,7.0
2005-01-19,22.1,48.6,58.6,39.4,7.1
2005-01-20,22.1,45.3,53.6,37.8,7.0
2005-01-21,22.1,45.9,60.1,37.8,7.1
2005-01-22,22.1,50.0,60.6,42.8,7.1
2005-01-23,22.1,48.9,60.1,40.8,7.2
2005-01-24,22.1,47.7,57.7,39.6,7.2
2005-01-25,22.1,44.2,46.8,41.0,7.0
2005-01-26,22.2,38.3,43.5,32.5,6.8
2005-01-27,22.2,33.8,42.1,26.6,6.7
2005-01-28,22.3,32.9,37.2,29.1,6.7
2005-01-29,22.3,28.8,33.8,25.0,6.7
2005-01-30,22.3,36.7,51.1,25.7,6.8
2005-01-31,22.3,36.0,47.3,29.5,6.8
2005-02-01,22.4,39.9,52.7,29.5,7.2
2005-02-02,22.4,47.1,61.0,36.0,7.9
2005-02-03,22.4,49.5,61.7,41.2,7.7
2005-02-04,22.5,35.1,44.2,25.9,7.5
2005-02-05,22.5,24.1,30.6,17.8,7.2
2005-02-06,23.1,25.2,30.0,19.4,7.8
2005-02-07,23.1,24.4,36.1,16.5,7.7
2005-02-08,23.1,27.9,41.9,19.0,7.7
2005-02-09,23.1,31.8,45.9,23.2,7.9
2005-02-10,23.1,35.2,52.9,24.4,8.3
2005-02-11,23.1,35.6,51.3,25.9,8.3
2005-02-12,23.7,32.4,36.5,29.5,8.7
2005-02-13,23.8,25.7,30.9,17.8,8.7
2005-02-14,23.8,19.8,33.4,11.7,8.4
2005-02-15,24.0,25.2,41.2,12.6,8.5
2005-02-16,24.0,28.8,43.9,16.3,8.5
2005-02-17,24.2,34.2,49.6,21.4,8.9
2005-02-18,24.2,37.0,51.3,26.6,8.9
2005-02-19,24.5,33.4,36.5,31.5,8.9
2005-02-20,24.6,33.8,41.0,28.8,8.8
2005-02-21,24.6,36.5,44.6,28.8,8.9
2005-02-22,24.6,36.0,44.8,28.4,9.0
2005-02-23,24.6,40.1,50.0,32.7,9.1
2005-02-24,24.6,40.6,55.9,30.2,8.9
2005-02-25,24.6,40.1,52.2,30.7,9.0
2005-02-26,24.6,42.1,53.4,32.4,8.9
2005-02-27,24.7,40.5,47.7,36.1,9.0
2005-02-28,24.7,34.2,39.6,31.8,9.0
2005-03-01,24.7,35.8,45.9,25.3,9.0
2005-03-02,24.7,32.9,42.3,28.8,9.0
2005-03-03,24.7,36.7,50.9,25.2,9.1
2005-03-04,24.7,35.6,46.6,27.9,8.9
2005-03-05,24.7,39.9,52.0,29.1,8.9
2005-03-06,24.7,46.0,61.7,34.3,8.8
2005-03-07,24.7,45.3,59.0,36.7,8.7
2005-03-08,24.7,46.6,59.9,34.9,8.3
2005-03-09,24.7,46.6,58.5,38.3,8.0
2005-03-10,24.7,48.9,59.9,36.0,7.6
2005-03-11,24.7,50.7,64.9,36.9,7.1
2005-03-12,24.7,46.0,59.4,36.5,6.8
2005-03-13,24.7,41.4,53.1,34.7,6.5
2005-03-14,24.7,40.1,51.4,29.8,6.2
2005-03-15,24.7,40.5,50.9,31.3,6.0
2005-03-16,24.9,37.4,43.5,29.7,6.0
2005-03-17,25.3,31.5,35.6,28.0,6.3
2005-03-18,25.6,33.8,38.1,30.7,6.4
2005-03-19,26.0,37.8,46.2,32.2,5.8
2005-03-20,26.2,32.0,39.0,25.0,5.7
2005-03-21,26.5,30.2,38.3,25.0,5.7
2005-03-22,26.6,34.3,42.3,30.6,5.8
2005-03-23,27.0,28.0,32.2,25.0,6.2
2005-03-24,27.5,26.8,32.4,24.8,6.8
2005-03-25,27.6,29.1,34.9,23.2,6.9
2005-03-26,28.5,38.1,40.8,31.8,7.0
2005-03-27,29.5,36.3,41.7,29.8,6.7
2005-03-28,30.7,28.0,31.3,27.0,7.8
2005-03-29,32.5,25.9,28.4,23.0,9.5
2005-03-30,32.5,26.6,39.0,21.6,9.9
2005-03-31,32.7,38.3,54.0,22.3,10.0
2005-04-01,32.9,33.3,39.4,29.1,10.3
2005-04-02,32.9,32.5,40.5,26.6,10.4
2005-04-03,33.4,29.8,36.5,24.8,10.9
2005-04-04,33.7,27.7,31.5,25.0,11.3
2005-04-05,33.7,38.5,49.5,27.7,11.4
2005-04-06,33.7,49.1,61.5,39.0,11.0
2005-04-07,33.9,32.0,46.8,25.7,11.3
2005-04-08,34.3,31.6,42.8,24.4,11.5
2005-04-09,34.5,30.2,34.3,27.1,11.7
2005-04-10,34.7,35.8,48.0,21.9,11.8
2005-04-11,35.2,31.5,37.4,28.0,12.0
2005-04-12,35.4,26.4,32.0,22.3,12.4
2005-04-13,35.6,27.0,38.8,17.8,12.7
2005-04-14,35.6,28.8,38.5,22.6,12.7
2005-04-15,35.8,39.4,49.1,25.3,12.7
2005-04-16,36.6,38.5,46.0,31.3,12.4
2005-04-17,36.9,28.8,33.4,25.9,12.6
2005-04-18,37.2,29.3,37.0,23.9,12.9
2005-04-19,37.3,33.4,41.4,27.1,12.9
2005-04-20,37.3,38.1,48.9,29.3,12.5
2005-04-21,37.3,41.7,53.4,32.9,11.9
2005-04-22,37.3,46.2,59.7,35.8,10.9
2005-04-23,38.0,37.4,46.8,33.1,10.4
2005-04-24,38.1,39.6,50.4,34.2,9.8
2005-04-25,38.1,40.8,53.4,35.2,9.2
2005-04-26,38.2,47.1,59.7,37.8,8.5
2005-04-27,38.4,47.8,62.2,38.5,7.8
2005-04-28,38.7,40.3,44.8,36.0,7.2
2005-04-29,38.7,40.3,46.8,38.1,6.5
2005-04-30,38.7,42.6,57.9,35.6,5.4
2005-05-01,39.0,42.8,56.7,34.9,4.8
2005-05-02,39.0,42.1,49.6,37.4,3.9
2005-05-03,39.3,46.6,58.8,34.5,2.8
2005-05-04,39.7,44.8,54.9,40.8,1.5
2005-05-05,40.0,43.9,49.1,40.8,0.5
2005-05-06,40.2,38.8,42.3,36.9,0.0
2005-05-07,40.2,40.8,49.6,34.7,0.0
2005-05-08,40.8,40.1,50.4,34.3,0.0
2005-05-09,41.6,33.1,38.3,29.5,0.0
2005-05-10,42.2,33.1,36.9,30.0,0.0
2005-05-11,42.2,39.0,45.0,34.0,0.0
2005-05-12,42.2,47.5,59.2,37.0,0.0
2005-05-13,42.4,50.7,62.2,40.5,0.0
2005-05-14,42.7,52.5,61.9,46.0,0.0
2005-05-15,43.1,44.8,50.0,37.2,0.0
2005-05-16,43.8,34.3,40.6,30.9,0.0
2005-05-17,44.0,36.9,43.9,30.6,0.0
2005-05-18,44.9,40.6,51.8,34.5,0.0
2005-05-19,45.1,38.7,47.8,33.8,0.0
2005-05-20,45.5,36.7,46.8,33.4,0.0
2005-05-21,45.6,40.8,50.0,30.2,0.0
2005-05-22,45.7,38.5,48.9,32.4,0.0
2005-05-23,45.7,40.5,53.4,28.2,0.0
2005-05-24,45.7,48.4,62.8,30.7,0.0
2005-05-25,45.7,58.6,72.3,46.4,0.0
2005-05-26,45.7,64.8,78.4,50.7,0.0
2005-05-27,45.7,65.8,80.2,54.9,0.0
2005-05-28,46.2,52.2,69.4,43.5,0.0
2005-05-29,46.5,43.7,50.2,38.5,0.0
2005-05-30,46.5,46.6,57.9,40.8,0.0
2005-05-31,46.9,42.8,48.4,38.1,0.0
2005-06-01,47.4,37.9,43.7,35.1,0.0
2005-06-02,47.4,39.9,50.2,34.5,0.0
2005-06-03,47.4,43.5,55.2,32.4,0.0
2005-06-04,47.5,42.4,54.9,30.7,0.0
2005-06-05,48.2,32.9,40.1,30.6,0.0
2005-06-06,48.7,32.7,40.1,30.7,0.0
2005-06-07,48.8,33.3,39.6,30.2,0.0
2005-06-08,48.8,43.7,56.8,29.3,0.0
2005-06-09,48.9,48.9,59.9,37.9,0.0
2005-06-10,49.1,46.6,55.9,40.3,0.0
2005-06-11,49.5,38.7,44.4,32.7,0.0
2005-06-12,49.5,41.9,53.6,32.0,0.0
2005-06-13,49.5,48.0,58.6,40.6,0.0
2005-06-14,49.5,44.1,50.9,38.1,0.0
2005-06-15,49.5,49.5,64.9,30.6,0.0
2005-06-16,49.9,47.5,58.5,37.9,0.0
2005-06-17,50.0,40.8,54.7,34.0,0.0
2005-06-18,50.4,43.9,54.3,36.0,0.0
2005-06-19,50.4,50.0,63.9,39.6,0.0
2005-06-20,50.4,57.4,67.5,47.8,0.0
2005-06-21,50.4,53.4,64.2,44.4,0.0
2005-06-22,50.4,46.6,56.5,40.5,0.0
2005-06-23,50.4,54.0,70.7,35.2,0.0
2005-06-24,50.4,56.7,68.9,43.7,0.0
2005-06-25,50.4,52.0,63.5,42.4,0.0
2005-06-26,50.4,50.7,64.8,42.4,0.0
2005-06-27,50.7,45.3,48.9,42.6,0.0
2005-06-28,50.8,48.2,57.2,42.8,0.0
2005-06-29,50.8,57.4,71.2,41.0,0.0
2005-06-30,50.8,61.2,74.5,48.4,0.0
2005-07-01,50.8,55.6,68.2,41.9,0.0
2005-07-02,50.8,51.6,64.4,40.5,0.0
2005-07-03,50.8,54.7,68.9,38.7,0.0
2005-07-04,50.8,59.2,74.1,42.6,0.0
2005-07-05,50.8,60.1,72.7,48.0,0.0
2005-07-06,50.8,54.3,64.2,48.6,0.0
2005-07-07,50.8,54.3,66.4,42.6,0.0
2005-07-08,51.2,52.2,64.0,44.8,0.0
2005-07-09,51.3,48.4,56.1,44.2,0.0
2005-07-10,51.3,50.7,59.2,44.6,0.0
2005-07-11,51.3,58.8,70.5,47.5,0.0
2005-07-12,51.3,56.8,67.3,47.1,0.0
2005-07-13,51.3,55.9,70.2,42.6,0.0
2005-07-14,51.3,66.4,84.4,47.5,0.0
2005-07-15,51.3,67.3,80.2,51.1,0.0
2005-07-16,51.3,59.9,72.3,49.1,0.0
2005-07-17,51.3,68.0,85.1,49.1,0.0
2005-07-18,51.3,70.2,83.5,57.0,0.0
2005-07-19,51.3,65.1,78.4,52.0,0.0
2005-07-20,51.3,66.4,81.5,50.0,0.0
2005-07-21,51.3,73.8,89.2,60.1,0.0
