date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2006-02-06,72.6,34.5,50.4,27.3,59.3
2006-02-07,72.6,40.5,55.0,34.5,59.3
2006-02-08,72.7,32.0,40.1,23.2,59.4
2006-02-09,73.1,28.8,35.8,23.5,59.8
2006-02-10,73.2,25.3,29.8,21.6,59.9
2006-02-11,73.4,31.6,39.6,25.9,60.1
2006-02-12,73.6,32.2,44.2,27.0,60.3
2006-02-13,73.9,27.5,32.9,18.3,60.6
2006-02-14,74.1,18.0,26.2,13.1,60.8
2006-02-15,74.1,14.9,29.3,7.3,60.9
2006-02-16,74.1,14.9,25.3,7.7,60.8
2006-02-17,74.5,3.9,8.8,-0.6,61.2
2006-02-18,74.7,11.3,18.3,5.0,61.4
2006-02-19,74.7,19.0,33.3,12.2,61.4
2006-02-20,74.9,19.6,24.1,12.4,61.6
2006-02-21,75.1,25.0,29.5,22.1,61.8
2006-02-22,76.6,25.5,28.4,23.2,63.3
2006-02-23,78.6,24.3,27.1,16.2,65.3
2006-02-24,78.6,18.3,29.3,12.7,65.3
2006-02-25,78.7,26.6,35.2,14.7,65.4
2006-02-26,79.1,36.0,41.7,32.5,65.8
2006-02-27,79.3,33.1,35.2,31.8,66.0
2006-02-28,79.9,26.6,32.5,22.6,66.6
2006-03-01,79.9,29.7,36.5,24.8,66.6
2006-03-02,80.4,25.3,31.5,16.9,67.1
2006-03-03,80.5,27.3,34.9,21.4,67.2
2006-03-04,80.7,28.8,41.0,23.2,67.4
2006-03-05,81.1,30.2,34.7,25.0,67.8
2006-03-06,81.6,29.1,33.8,25.0,68.3
2006-03-07,82.3,25.7,33.4,19.0,69.0
2006-03-08,84.6,21.7,27.5,15.6,71.3
2006-03-09,86.0,18.0,23.9,14.4,72.7
2006-03-10,86.2,19.8,31.6,13.6,72.9
2006-03-11,86.3,21.7,29.8,18.9,73.0
2006-03-12,86.4,21.7,34.7,15.1,73.1
2006-03-13,86.6,23.7,37.4,14.2,73.3
2006-03-14,86.7,25.3,36.3,19.8,73.4
2006-03-15,87.0,25.3,31.8,21.2,73.7
2006-03-16,87.4,27.5,34.0,24.1,74.1
2006-03-17,87.8,25.9,31.5,23.4,74.5
2006-03-18,88.3,23.7,28.4,20.8,75.0
2006-03-19,88.4,26.2,41.0,14.4,75.1
2006-03-20,88.5,29.7,36.3,25.5,75.2
2006-03-21,88.6,28.0,35.2,23.7,75.3
2006-03-22,88.9,31.6,38.3,27.3,75.6
2006-03-23,89.1,37.8,45.7,30.2,75.8
2006-03-24,89.5,30.2,39.4,20.5,76.2
2006-03-25,89.6,26.6,42.3,17.8,76.3
2006-03-26,89.8,25.3,33.4,19.0,76.5
2006-03-27,90.1,32.5,42.3,26.6,76.8
2006-03-28,90.4,35.8,47.3,29.7,77.1
2006-03-29,90.6,31.6,34.5,28.8,77.3
2006-03-30,90.8,32.5,41.9,25.3,77.5
2006-03-31,91.2,34.9,47.3,28.8,77.9
2006-04-01,91.8,28.0,34.0,22.3,78.5
2006-04-02,91.9,32.4,43.0,22.6,78.6
2006-04-03,92.1,34.3,40.3,26.6,78.8
2006-04-04,92.1,34.5,51.4,23.0,78.5
2006-04-05,92.4,36.5,49.3,27.3,78.4
2006-04-06,92.5,31.8,45.0,23.5,78.5
2006-04-07,92.5,38.7,45.5,28.8,78.2
2006-04-08,93.2,32.7,38.8,28.2,79.4
2006-04-09,93.4,32.2,46.4,26.2,79.4
2006-04-10,93.6,30.6,39.9,25.3,79.4
2006-04-11,93.7,34.2,46.4,25.5,79.4
2006-04-12,94.0,32.9,37.8,28.8,79.8
2006-04-13,94.2,31.3,38.1,27.1,80.3
2006-04-14,94.6,28.2,34.9,21.4,81.1
2006-04-15,95.0,24.6,30.7,20.5,81.9
2006-04-16,95.3,26.2,46.4,20.5,82.3
2006-04-17,95.5,27.0,34.9,19.8,82.6
2006-04-18,95.8,32.2,51.1,17.1,82.8
2006-04-19,95.9,42.1,59.2,30.6,82.2
2006-04-20,95.9,44.6,60.1,36.1,85.0
2006-04-21,96.0,30.4,41.7,20.7,86.3
2006-04-22,96.0,34.9,51.4,18.3,84.9
2006-04-23,96.1,42.6,53.2,35.1,84.1
2006-04-24,96.1,41.0,49.8,35.2,84.1
2006-04-25,96.1,41.0,55.0,33.3,84.4
2006-04-26,96.1,36.0,45.0,30.9,84.9
2006-04-27,96.1,42.1,58.5,31.3,85.9
2006-04-28,96.1,51.1,66.9,40.3,86.3
2006-04-29,96.2,38.7,54.9,25.5,84.3
2006-04-30,96.3,30.9,41.4,23.4,83.0
2006-05-01,96.3,30.0,38.5,25.2,82.2
2006-05-02,96.3,35.2,49.5,23.5,82.0
2006-05-03,96.3,42.1,52.2,33.4,82.0
2006-05-04,96.3,45.3,55.2,38.1,81.3
2006-05-05,96.4,45.5,60.6,30.7,80.5
2006-05-06,96.4,32.2,40.5,27.7,79.7
2006-05-07,96.9,31.5,36.9,26.2,79.7
2006-05-08,96.9,30.2,42.6,22.1,79.5
2006-05-09,96.9,36.7,50.7,22.3,79.5
2006-05-10,96.9,46.8,62.6,34.3,79.5
2006-05-11,96.9,39.2,46.2,30.2,78.7
2006-05-12,96.9,31.8,43.9,24.8,77.6
2006-05-13,96.9,43.2,57.0,28.8,77.0
2006-05-14,96.9,54.9,69.6,40.6,76.7
2006-05-15,96.9,61.2,72.5,52.7,75.3
2006-05-16,96.9,63.1,76.3,52.9,73.3
2006-05-17,96.9,64.8,79.0,52.7,71.6
2006-05-18,96.9,59.5,75.6,49.3,70.1
2006-05-19,97.3,51.1,60.6,42.4,69.5
2006-05-20,97.3,43.9,52.9,39.9,67.8
2006-05-21,97.6,45.3,55.6,38.8,67.3
2006-05-22,98.1,41.0,45.9,35.1,66.0
2006-05-23,99.0,40.8,48.4,36.9,65.7
2006-05-24,99.3,37.2,45.5,32.7,64.9
2006-05-25,99.5,34.7,44.8,30.7,64.5
2006-05-26,99.8,34.0,45.5,30.9,64.5
2006-05-27,100.8,34.3,41.4,30.9,65.4
2006-05-28,101.7,34.9,39.9,31.8,65.4
2006-05-29,101.7,36.3,44.1,31.6,64.9
2006-05-30,101.7,47.5,62.6,30.7,64.1
2006-05-31,101.8,51.4,61.0,43.9,63.1
2006-06-01,102.6,47.7,55.6,43.9,62.5
2006-06-02,103.2,44.4,55.2,34.7,60.6
2006-06-03,103.3,44.6,57.9,33.1,59.6
2006-06-04,104.3,42.3,46.6,39.2,58.2
2006-06-05,104.3,46.2,59.0,38.3,56.7
2006-06-06,104.3,47.7,60.1,38.8,54.9
2006-06-07,104.3,43.9,56.1,37.0,53.7
2006-06-08,104.4,36.9,42.6,33.4,53.3
2006-06-09,104.4,38.8,45.3,34.9,52.4
2006-06-10,104.5,43.9,55.2,35.2,51.4
2006-06-11,104.7,49.3,62.6,40.1,50.8
2006-06-12,105.3,47.5,60.1,43.0,49.0
2006-06-13,105.5,44.1,49.6,40.3,48.3
2006-06-14,105.6,39.2,43.7,37.2,47.4
2006-06-15,105.7,41.0,46.2,37.2,46.3
2006-06-16,105.8,42.1,49.8,34.7,44.9
2006-06-17,105.9,38.8,50.2,34.0,44.3
2006-06-18,105.9,40.6,53.1,32.9,43.5
2006-06-19,105.9,38.3,46.2,34.9,42.8
2006-06-20,105.9,40.5,52.2,34.9,41.6
2006-06-21,105.9,41.0,52.0,35.6,40.2
2006-06-22,105.9,44.1,57.7,34.2,38.6
2006-06-23,105.9,50.9,64.2,36.5,37.1
2006-06-24,106.0,61.9,74.3,49.5,35.2
2006-06-25,106.0,68.7,80.2,59.2,32.4
2006-06-26,106.0,70.5,79.9,62.1,29.4
2006-06-27,106.0,64.0,75.9,47.7,26.9
2006-06-28,106.0,55.0,69.4,43.9,25.2
2006-06-29,106.0,58.8,70.2,47.8,23.6
2006-06-30,106.0,61.9,76.8,50.7,21.3
2006-07-01,106.0,61.3,73.9,51.4,19.0
2006-07-02,106.0,64.0,78.3,54.3,16.5
2006-07-03,106.1,64.0,75.2,54.0,13.2
2006-07-04,106.1,61.2,72.7,49.1,9.7
2006-07-05,106.1,49.3,57.6,43.0,7.5
2006-07-06,106.1,40.5,43.2,37.4,6.1
2006-07-07,106.1,51.3,65.8,35.6,2.9
2006-07-08,106.1,62.6,75.6,50.7,0.4
2006-07-09,106.1,60.8,72.0,51.4,0.0
2006-07-10,106.1,50.4,59.9,43.5,0.0
2006-07-11,106.1,51.8,64.4,43.0,0.0
2006-07-12,106.5,46.0,49.5,42.6,0.0
2006-07-13,106.5,50.4,64.0,41.2,0.0
2006-07-14,106.5,55.0,66.9,47.1,0.0
2006-07-15,106.5,50.4,61.9,40.8,0.0
2006-07-16,106.5,57.0,69.1,44.6,0.0
2006-07-17,106.5,49.3,61.3,42.1,0.0
2006-07-18,106.5,46.6,57.7,40.1,0.0
2006-07-19,106.5,53.4,66.2,41.0,0.0
2006-07-20,106.5,,,,0.0
2006-07-21,106.5,75.7,88.2,67.1,0.0
