date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2003-12-10,7.0,14.5,33.3,2.3,5.5
2003-12-11,7.0,9.7,32.2,-0.2,5.7
2003-12-12,7.0,5.5,27.0,-5.3,5.7
2003-12-13,7.3,16.2,37.4,-3.5,6.0
2003-12-14,7.5,21.0,33.4,12.9,6.2
2003-12-15,7.5,5.7,14.7,-6.3,6.1
2003-12-16,7.5,9.0,37.0,-11.4,6.1
2003-12-17,7.6,23.5,51.8,6.1,6.3
2003-12-18,7.6,28.2,54.9,17.4,6.3
2003-12-19,7.6,27.0,57.4,16.2,6.2
2003-12-20,7.7,27.9,48.2,15.1,6.3
2003-12-21,7.8,23.4,31.8,12.0,6.6
2003-12-22,7.8,14.0,32.7,1.4,6.4
2003-12-23,7.9,17.1,51.1,1.2,6.5
2003-12-24,7.9,20.3,40.3,8.8,6.7
2003-12-25,8.5,20.8,32.0,8.8,7.2
2003-12-26,8.7,16.3,25.2,5.0,7.9
2003-12-27,8.7,1.4,16.9,-12.1,7.7
2003-12-28,8.7,-4.0,15.1,-13.9,7.6
2003-12-29,9.1,6.8,18.3,-11.2,8.2
2003-12-30,9.6,16.7,21.4,11.5,9.0
2003-12-31,9.8,16.9,26.4,8.2,9.0
2004-01-01,10.2,17.8,30.0,10.8,9.4
2004-01-02,11.9,20.5,22.5,16.7,11.2
2004-01-03,12.2,14.7,23.9,3.0,12.0
2004-01-04,12.2,2.7,20.5,-9.4,11.6
2004-01-05,12.2,-1.3,24.1,-17.0,11.5
2004-01-06,12.4,17.2,41.9,-4.5,11.7
2004-01-07,12.5,20.5,25.2,9.9,11.9
2004-01-08,12.5,17.1,44.4,5.7,11.9
2004-01-09,12.5,20.8,46.2,8.2,11.9
2004-01-10,12.5,20.8,50.4,7.2,11.9
2004-01-11,12.5,20.1,50.7,5.7,11.9
2004-01-12,12.5,19.2,46.6,7.5,11.9
2004-01-13,12.5,17.6,47.7,4.6,11.9
2004-01-14,12.7,20.5,49.3,5.0,12.1
2004-01-15,13.0,23.5,38.7,13.6,12.4
2004-01-16,13.0,22.5,43.7,13.6,12.4
2004-01-17,13.0,16.9,40.8,4.5,12.4
2004-01-18,13.0,14.4,44.4,-1.1,12.4
2004-01-19,13.0,15.8,36.9,0.9,12.4
2004-01-20,13.0,15.1,27.0,6.3,12.4
2004-01-21,13.0,10.9,35.6,-4.5,12.4
2004-01-22,13.0,11.8,42.8,-5.6,12.4
2004-01-23,13.0,18.7,53.4,0.7,12.5
2004-01-24,13.0,15.4,40.8,3.2,12.5
2004-01-25,13.1,8.6,22.6,-2.7,12.9
2004-01-26,13.1,-0.2,19.8,-10.3,12.9
2004-01-27,13.1,8.6,32.7,-10.1,13.0
2004-01-28,13.1,12.0,36.0,-0.6,13.0
2004-01-29,13.1,16.7,37.0,2.8,13.0
2004-01-30,13.5,20.8,43.9,4.6,13.2
2004-01-31,13.6,17.8,25.2,5.0,13.5
2004-02-01,13.6,7.3,25.5,-1.8,13.5
2004-02-02,13.8,13.5,32.7,0.7,13.5
2004-02-03,14.0,14.9,23.5,10.2,13.5
2004-02-04,14.0,12.2,28.8,1.9,13.5
2004-02-05,14.0,6.3,21.9,-7.2,13.5
2004-02-06,14.0,3.9,26.8,-11.7,13.5
2004-02-07,14.0,14.2,36.3,-2.2,13.8
2004-02-08,14.0,6.1,23.4,-8.1,13.9
2004-02-09,14.1,6.4,32.9,-11.2,13.9
2004-02-10,14.1,9.1,37.8,-7.8,13.9
2004-02-11,14.1,8.4,28.0,-1.7,13.9
2004-02-12,14.1,-0.2,26.6,-15.0,13.9
2004-02-13,14.3,5.7,32.9,-16.6,13.9
2004-02-14,14.3,17.8,48.2,0.0,13.9
2004-02-15,14.3,15.6,39.9,3.9,13.9
2004-02-16,14.4,19.2,43.2,5.7,13.9
2004-02-17,14.7,30.0,52.2,11.1,14.0
2004-02-18,14.9,32.0,45.7,20.8,14.0
2004-02-19,14.9,23.5,42.1,9.1,14.1
2004-02-20,15.0,18.9,39.6,0.9,14.1
2004-02-21,15.6,21.0,36.7,14.7,14.8
2004-02-22,15.9,19.9,32.7,10.8,15.1
2004-02-23,16.0,20.1,42.6,5.9,15.1
2004-02-24,16.2,21.7,35.6,12.7,15.1
2004-02-25,16.2,19.8,45.0,1.9,15.1
2004-02-26,16.5,22.1,40.3,5.2,15.2
2004-02-27,17.8,23.7,32.0,21.0,16.7
2004-02-28,17.8,13.1,28.0,-4.5,17.1
2004-02-29,18.2,10.8,30.6,-5.4,17.1
2004-03-01,18.2,14.7,38.3,-1.1,17.1
2004-03-02,18.3,15.3,27.3,4.6,17.1
2004-03-03,18.3,20.8,43.9,7.0,17.1
2004-03-04,18.3,20.3,35.8,5.5,17.1
2004-03-05,18.3,11.1,30.4,-0.4,17.1
2004-03-06,18.5,20.3,44.4,1.4,17.1
2004-03-07,18.5,28.4,57.0,9.5,17.1
2004-03-08,18.5,30.2,54.9,14.0,17.1
2004-03-09,18.5,31.8,54.7,15.6,17.3
2004-03-10,18.5,30.7,52.9,15.1,17.2
2004-03-11,18.5,30.0,52.5,13.3,17.5
2004-03-12,18.5,29.3,56.7,12.9,17.8
2004-03-13,18.5,28.8,51.1,14.4,17.9
2004-03-14,18.5,30.2,49.5,13.6,18.4
2004-03-15,18.5,29.7,46.0,17.8,18.2
2004-03-16,18.5,30.0,49.1,18.9,18.0
2004-03-17,18.5,31.6,53.6,18.3,17.7
2004-03-18,18.5,33.1,56.7,15.1,17.5
2004-03-19,18.5,36.7,59.0,21.2,17.6
2004-03-20,18.5,38.7,64.4,21.2,17.6
2004-03-21,18.5,38.3,63.0,23.9,17.6
2004-03-22,18.5,37.0,58.8,21.7,17.6
2004-03-23,18.6,36.3,51.3,25.2,17.7
2004-03-24,18.6,38.3,54.9,26.6,17.7
2004-03-25,18.6,38.5,56.1,26.6,17.5
2004-03-26,18.6,36.0,48.6,25.2,17.5
2004-03-27,18.6,23.4,40.6,15.6,17.7
2004-03-28,18.6,20.8,38.7,7.9,17.4
2004-03-29,18.7,27.0,52.0,5.2,17.5
2004-03-30,18.8,32.0,57.7,12.6,17.7
2004-03-31,18.9,36.3,59.5,18.3,18.1
2004-04-01,19.1,35.6,55.2,22.3,18.2
2004-04-02,19.5,34.7,52.5,25.0,18.7
2004-04-03,21.0,29.7,43.9,23.5,20.1
2004-04-04,21.3,33.3,55.9,23.2,20.5
2004-04-05,21.3,33.4,55.4,22.1,20.1
2004-04-06,21.3,32.7,55.6,19.2,19.9
2004-04-07,21.4,32.0,47.1,23.2,19.8
2004-04-08,21.4,30.4,43.9,22.1,20.1
2004-04-09,21.6,31.5,48.4,18.3,20.1
2004-04-10,21.7,22.6,39.4,9.9,20.3
2004-04-11,21.7,25.3,41.9,15.4,20.3
2004-04-12,21.7,28.8,43.9,17.4,20.3
2004-04-13,21.8,33.3,56.5,14.4,20.4
2004-04-14,21.8,35.2,46.4,24.4,20.4
2004-04-15,21.8,34.7,47.8,21.0,20.4
2004-04-16,21.9,37.2,50.7,25.2,20.5
2004-04-17,21.9,38.8,48.6,30.7,20.2
2004-04-18,21.9,27.0,41.9,18.3,19.9
2004-04-19,21.9,28.8,46.8,14.5,19.9
2004-04-20,21.9,29.5,43.9,19.4,20.2
2004-04-21,22.3,25.0,37.9,18.0,20.3
2004-04-22,22.6,25.2,37.9,15.8,20.4
2004-04-23,22.6,26.4,41.4,15.6,20.5
2004-04-24,22.7,28.8,47.5,14.9,20.7
2004-04-25,22.7,30.9,46.0,19.9,20.3
2004-04-26,22.7,36.5,59.4,19.4,21.0
2004-04-27,22.7,37.0,57.0,19.4,20.6
2004-04-28,23.1,39.2,51.1,25.0,19.6
2004-04-29,23.4,31.6,42.4,19.9,19.7
2004-04-30,23.7,26.2,46.4,16.5,20.0
2004-05-01,23.7,32.9,52.9,17.4,19.7
2004-05-02,23.9,36.5,57.9,17.2,19.5
2004-05-03,23.9,41.7,61.0,23.5,18.8
2004-05-04,23.9,44.1,63.5,27.3,18.1
2004-05-05,23.9,43.7,61.9,28.8,17.3
2004-05-06,23.9,43.7,61.7,28.2,16.0
2004-05-07,23.9,42.8,61.2,26.6,14.6
2004-05-08,23.9,42.3,59.7,26.6,13.8
2004-05-09,23.9,43.0,61.2,27.0,12.9
2004-05-10,23.9,43.9,57.9,27.9,11.2
2004-05-11,23.9,38.5,49.3,24.4,10.9
2004-05-12,24.3,29.8,43.9,21.0,10.6
2004-05-13,24.3,30.0,44.1,18.9,11.1
2004-05-14,24.4,34.5,50.9,17.8,11.0
2004-05-15,24.6,43.0,57.2,26.8,9.6
2004-05-16,24.6,44.6,56.1,36.1,8.0
2004-05-17,24.6,43.2,54.3,31.8,6.9
2004-05-18,24.6,45.3,57.0,32.7,5.1
2004-05-19,24.6,45.9,57.9,31.6,3.5
2004-05-20,24.6,45.9,55.4,34.9,2.2
2004-05-21,24.6,43.5,53.1,34.0,0.8
2004-05-22,24.6,37.8,48.6,27.0,0.0
2004-05-23,24.6,39.2,51.4,26.2,0.0
2004-05-24,24.6,39.0,51.6,27.0,0.0
2004-05-25,24.6,40.8,53.4,28.2,0.0
2004-05-26,24.6,40.5,55.0,27.1,0.0
2004-05-27,24.6,43.9,58.6,28.2,0.0
2004-05-28,24.6,46.6,61.3,29.1,0.0
2004-05-29,24.6,37.2,47.7,25.3,0.0
2004-05-30,24.6,32.7,43.9,19.0,0.0
2004-05-31,24.6,41.7,55.4,27.9,0.0
2004-06-01,24.6,45.3,60.6,30.6,0.0
2004-06-02,24.6,48.6,66.0,31.3,0.0
2004-06-03,24.6,48.4,66.4,32.4,0.0
2004-06-04,24.6,49.8,67.6,33.3,0.0
2004-06-05,24.6,51.1,68.2,32.7,0.0
2004-06-06,24.6,52.7,70.7,34.3,0.0
2004-06-07,24.6,53.4,69.6,35.8,0.0
2004-06-08,24.6,51.8,67.3,36.0,0.0
2004-06-09,24.6,49.8,62.2,33.4,0.0
2004-06-10,24.6,39.2,51.6,28.0,0.0
2004-06-11,24.6,40.3,54.7,24.4,0.0
2004-06-12,24.6,44.1,58.6,29.5,0.0
2004-06-13,24.6,50.2,68.2,30.6,0.0
2004-06-14,24.6,53.2,70.9,33.8,0.0
2004-06-15,24.6,51.8,70.3,33.4,0.0
2004-06-16,24.6,49.6,66.0,32.5,0.0
2004-06-17,24.6,45.9,61.2,31.8,0.0
2004-06-18,24.6,49.8,65.7,32.0,0.0
2004-06-19,24.6,50.7,66.2,34.2,0.0
2004-06-20,24.6,49.8,66.2,36.1,0.0
2004-06-21,24.6,44.4,60.4,33.8,0.0
2004-06-22,24.6,41.4,57.7,27.9,0.0
2004-06-23,24.7,47.8,67.3,26.6,0.0
2004-06-24,24.7,49.1,64.9,31.6,0.0
2004-06-25,24.7,44.6,59.4,31.6,0.0
2004-06-26,24.7,41.2,55.9,30.7,0.0
2004-06-27,24.9,44.2,61.5,32.0,0.0
2004-06-28,24.9,45.0,61.3,29.8,0.0
2004-06-29,24.9,44.1,57.4,35.2,0.0
2004-06-30,24.9,44.2,59.4,33.1,0.0
2004-07-01,25.3,48.6,66.2,29.8,0.0
2004-07-02,25.3,49.1,66.0,30.7,0.0
2004-07-03,25.4,49.6,66.2,32.9,0.0
2004-07-04,25.4,48.4,64.2,32.4,0.0
2004-07-05,25.4,49.8,66.0,34.0,0.0
2004-07-06,25.4,53.1,67.8,37.2,0.0
2004-07-07,25.4,53.6,69.4,38.1,0.0
2004-07-08,25.4,53.2,68.0,37.0,0.0
2004-07-09,25.4,53.1,68.9,34.5,0.0
2004-07-10,25.4,53.1,68.0,40.3,0.0
2004-07-11,25.5,55.0,72.3,35.8,0.0
2004-07-12,25.5,56.8,74.8,40.6,0.0
2004-07-13,25.5,56.1,74.5,40.1,0.0
2004-07-14,25.5,55.2,73.6,44.2,0.0
2004-07-15,25.7,52.2,70.9,40.3,0.0
2004-07-16,25.7,53.4,69.6,42.3,0.0
2004-07-17,25.8,56.7,70.7,43.5,0.0
2004-07-18,26.2,49.5,63.5,41.2,0.0
2004-07-19,26.4,50.0,66.2,39.4,0.0
2004-07-20,26.5,52.2,70.5,38.8,0.0
2004-07-21,26.5,50.4,69.1,37.2,0.0
