date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2003-12-16,22.9,31.8,37.4,24.3,11.3
2003-12-17,22.9,35.2,45.5,30.9,11.3
2003-12-18,22.9,37.8,52.2,30.4,11.3
2003-12-19,23.1,44.6,53.4,34.7,11.4
2003-12-20,23.3,34.5,40.1,31.8,11.2
2003-12-21,23.3,34.2,43.0,28.8,11.2
2003-12-22,23.3,33.8,43.5,27.7,11.3
2003-12-23,23.4,37.9,43.5,34.0,11.5
2003-12-24,24.2,30.2,35.6,26.6,12.3
2003-12-25,24.6,23.9,27.0,19.6,12.7
2003-12-26,24.7,20.3,24.3,14.5,12.8
2003-12-27,25.9,23.9,25.9,21.6,14.3
2003-12-28,27.2,27.0,28.0,25.3,16.0
2003-12-29,28.2,27.1,31.6,18.9,17.0
2003-12-30,28.4,22.3,30.9,12.7,17.2
2003-12-31,29.1,25.2,27.1,24.3,18.0
2004-01-01,30.3,24.3,32.2,20.8,20.0
2004-01-02,30.7,20.5,27.0,18.7,20.4
2004-01-03,31.6,20.8,22.1,19.6,21.6
2004-01-04,31.9,19.8,21.2,18.3,22.1
2004-01-05,32.0,23.4,30.6,17.8,22.4
2004-01-06,32.2,31.3,35.2,22.5,22.7
2004-01-07,32.7,34.2,39.6,31.8,23.2
2004-01-08,33.4,36.9,41.4,32.9,23.6
2004-01-09,33.4,40.5,46.8,34.9,23.5
2004-01-10,33.4,37.8,45.3,31.3,23.6
2004-01-11,33.4,41.9,52.5,34.9,23.7
2004-01-12,33.4,43.0,47.8,39.6,23.8
2004-01-13,33.4,43.7,53.2,36.0,23.9
2004-01-14,33.7,41.0,46.6,34.5,24.6
2004-01-15,33.8,35.8,38.1,32.5,24.0
2004-01-16,33.8,34.5,43.7,28.0,24.0
2004-01-17,33.8,37.4,50.2,30.6,24.2
2004-01-18,33.9,34.2,36.9,30.9,24.4
2004-01-19,34.0,32.2,36.3,27.1,24.8
2004-01-20,34.0,29.1,40.5,22.5,24.8
2004-01-21,34.1,33.4,49.8,23.5,25.0
2004-01-22,34.3,40.3,51.4,30.9,25.3
2004-01-23,35.7,37.8,42.4,32.4,26.3
2004-01-24,36.3,25.9,32.9,19.8,25.6
2004-01-25,36.9,,,,26.4
2004-01-26,37.3,28.4,32.4,23.7,26.8
2004-01-27,38.1,32.4,35.1,31.3,27.7
2004-01-28,39.2,32.2,35.1,30.2,29.6
2004-01-29,40.3,37.9,39.9,35.2,28.2
2004-01-30,41.0,24.8,40.3,21.6,28.9
2004-01-31,41.9,24.3,27.0,21.6,29.6
2004-02-01,42.3,30.7,35.2,27.0,30.3
2004-02-02,42.5,32.7,38.1,28.2,30.8
2004-02-03,42.7,29.1,33.8,27.1,31.2
2004-02-04,42.9,27.9,31.6,24.1,31.5
2004-02-05,43.0,30.4,42.3,18.9,31.7
2004-02-06,43.4,32.2,38.7,26.6,32.4
2004-02-07,43.6,25.9,29.8,24.1,32.8
2004-02-08,43.6,24.3,32.7,18.7,32.9
2004-02-09,43.6,28.0,44.2,17.4,33.0
2004-02-10,43.7,39.9,57.2,23.2,33.2
2004-02-11,43.7,38.8,51.3,24.8,33.3
2004-02-12,43.8,38.7,51.4,25.0,33.4
2004-02-13,43.9,34.9,43.5,29.5,33.4
2004-02-14,44.1,32.7,41.0,27.7,33.8
2004-02-15,44.4,34.0,43.0,26.4,34.2
2004-02-16,45.4,34.5,39.0,29.5,33.9
2004-02-17,46.4,35.2,43.7,30.2,34.1
2004-02-18,46.8,30.6,34.5,27.7,33.6
2004-02-19,46.8,30.2,39.0,25.0,33.7
2004-02-20,46.8,30.7,41.2,23.5,34.0
2004-02-21,46.9,34.3,42.4,29.3,34.2
2004-02-22,47.0,33.8,41.9,28.8,34.4
2004-02-23,47.1,34.0,43.0,28.8,34.7
2004-02-24,47.2,32.0,36.7,28.8,34.9
2004-02-25,47.3,34.2,41.9,30.6,35.1
2004-02-26,47.4,32.0,37.4,29.7,35.3
2004-02-27,47.6,29.7,32.0,28.0,35.6
2004-02-28,47.8,28.8,34.5,26.8,36.0
2004-02-29,48.1,29.8,37.8,23.2,36.4
2004-03-01,48.1,31.8,42.4,25.0,36.5
2004-03-02,48.1,30.4,42.1,22.3,36.6
2004-03-03,48.5,27.7,30.7,22.5,37.2
2004-03-04,49.1,28.0,30.6,25.7,38.2
2004-03-05,49.7,30.0,32.7,25.7,38.4
2004-03-06,49.7,33.3,40.3,27.0,38.4
2004-03-07,49.7,46.8,60.8,35.8,38.1
2004-03-08,49.7,53.8,66.0,43.0,37.7
2004-03-09,49.7,42.1,51.3,30.2,37.1
2004-03-10,49.7,43.0,57.4,28.8,36.7
2004-03-11,49.7,47.5,65.8,34.5,36.7
2004-03-12,49.7,41.4,52.0,31.5,36.7
2004-03-13,49.7,44.1,59.4,30.4,36.5
2004-03-14,49.7,41.9,52.7,32.2,36.6
2004-03-15,49.7,41.7,54.3,30.4,36.1
2004-03-16,49.7,44.4,57.4,34.7,35.9
2004-03-17,49.7,47.8,60.4,36.3,36.0
2004-03-18,49.7,40.3,48.0,27.5,36.0
2004-03-19,49.7,32.7,45.7,24.6,34.7
2004-03-20,49.7,50.4,64.8,35.1,34.7
2004-03-21,49.7,52.5,66.6,42.3,35.2
2004-03-22,49.7,48.6,63.7,36.5,34.1
2004-03-23,49.7,39.2,47.7,30.9,32.7
2004-03-24,49.9,33.3,37.9,29.8,32.0
2004-03-25,50.1,31.8,37.8,25.0,32.3
2004-03-26,50.9,29.5,33.8,25.2,33.2
2004-03-27,51.3,32.2,37.0,28.8,33.9
2004-03-28,51.3,45.9,61.9,27.3,34.0
2004-03-29,51.3,50.9,66.4,37.2,34.1
2004-03-30,51.7,30.9,37.4,25.0,33.8
2004-03-31,51.7,27.0,36.9,20.1,33.6
2004-04-01,51.9,31.6,44.6,20.8,33.8
2004-04-02,51.9,41.4,51.6,31.6,33.6
2004-04-03,51.9,48.0,61.9,37.0,34.4
2004-04-04,51.9,45.3,59.2,33.8,33.1
2004-04-05,51.9,37.8,43.5,34.3,31.7
2004-04-06,51.9,39.0,50.0,32.0,31.6
2004-04-07,51.9,40.3,51.8,29.8,30.1
2004-04-08,51.9,43.5,56.8,30.2,29.4
2004-04-09,51.9,48.0,64.4,34.7,28.6
2004-04-10,52.0,50.9,63.9,37.8,27.9
2004-04-11,52.0,54.0,70.0,38.3,26.8
2004-04-12,52.0,43.7,54.7,34.5,25.6
2004-04-13,52.1,35.6,45.0,30.7,24.6
2004-04-14,52.4,32.0,38.8,26.6,24.3
2004-04-15,53.0,29.5,34.5,25.0,24.8
2004-04-16,53.2,32.0,41.7,25.2,25.0
2004-04-17,53.5,32.2,42.3,28.8,25.2
2004-04-18,53.7,32.0,37.4,27.7,25.4
2004-04-19,54.1,34.3,41.0,29.3,25.7
2004-04-20,55.0,30.6,33.4,28.0,26.6
2004-04-21,55.5,31.3,36.0,28.8,27.3
2004-04-22,55.5,41.2,57.4,25.7,27.0
2004-04-23,55.5,38.7,46.6,29.3,26.8
2004-04-24,55.5,44.2,60.1,28.8,26.6
2004-04-25,55.5,55.4,71.4,37.9,26.6
2004-04-26,55.5,61.3,76.3,47.7,25.1
2004-04-27,55.5,51.4,63.1,30.4,23.1
2004-04-28,55.5,38.1,51.4,23.0,22.0
2004-04-29,55.5,48.4,62.1,37.0,20.7
2004-04-30,55.5,55.9,70.3,41.4,19.2
2004-05-01,55.5,57.2,68.4,42.8,17.6
2004-05-02,55.5,53.2,66.6,40.6,15.9
2004-05-03,55.5,51.4,64.8,38.7,14.3
2004-05-04,55.5,40.6,51.3,35.1,13.1
2004-05-05,55.5,40.5,53.2,32.7,11.9
2004-05-06,55.6,46.6,59.5,32.7,10.9
2004-05-07,56.0,42.3,51.4,34.0,10.1
2004-05-08,56.2,37.8,48.6,32.7,9.1
2004-05-09,56.2,37.8,45.7,32.9,8.4
2004-05-10,56.7,32.9,37.8,31.3,8.4
2004-05-11,57.1,33.3,39.2,29.7,8.7
2004-05-12,57.1,38.7,49.5,31.6,8.1
2004-05-13,57.1,45.0,58.3,31.3,6.7
2004-05-14,57.1,47.7,59.9,36.1,4.2
2004-05-15,57.2,41.2,50.2,36.1,3.3
2004-05-16,57.3,40.6,49.5,35.1,2.8
2004-05-17,57.7,41.0,51.8,33.3,2.3
2004-05-18,58.6,39.0,40.8,37.4,1.5
2004-05-19,58.6,42.6,52.2,36.9,0.4
2004-05-20,58.6,47.3,56.8,36.5,0.0
2004-05-21,58.6,45.0,55.0,38.3,0.0
2004-05-22,59.1,36.1,40.1,32.7,0.0
2004-05-23,59.1,37.4,47.3,31.8,0.0
2004-05-24,59.1,46.0,59.7,32.2,0.0
2004-05-25,59.1,51.6,63.7,36.3,0.0
2004-05-26,59.4,46.6,52.5,43.2,0.0
2004-05-27,60.9,41.7,47.3,32.4,0.0
2004-05-28,62.0,33.1,36.0,31.6,0.0
2004-05-29,62.0,35.6,40.5,30.6,0.0
2004-05-30,62.0,42.3,51.3,35.1,0.0
2004-05-31,62.0,44.8,59.5,30.9,0.0
2004-06-01,62.0,49.8,63.0,35.6,0.0
2004-06-02,62.0,54.9,68.4,38.8,0.0
2004-06-03,62.0,58.3,71.2,44.8,0.0
2004-06-04,62.0,59.9,75.9,41.9,0.0
2004-06-05,62.2,43.2,47.7,38.3,0.0
2004-06-06,62.7,38.5,47.7,34.3,0.0
2004-06-07,63.1,35.2,40.6,32.0,0.0
2004-06-08,63.4,37.2,41.4,32.5,0.0
2004-06-09,64.1,40.1,41.9,38.8,0.0
2004-06-10,64.1,38.5,45.9,35.2,0.0
2004-06-11,64.1,38.3,45.0,32.7,0.0
2004-06-12,64.1,44.4,56.5,33.3,0.0
2004-06-13,64.1,45.3,55.9,39.6,0.0
2004-06-14,64.1,45.3,57.4,36.1,0.0
2004-06-15,64.1,52.2,65.7,37.2,0.0
2004-06-16,64.1,58.5,70.9,46.4,0.0
2004-06-17,64.1,62.8,76.5,46.8,0.0
2004-06-18,64.1,60.6,72.9,48.2,0.0
2004-06-19,64.1,58.5,69.8,46.2,0.0
2004-06-20,64.1,59.9,73.2,44.8,0.0
2004-06-21,64.1,64.9,78.4,53.4,0.0
2004-06-22,64.1,62.8,77.5,48.4,0.0
2004-06-23,64.1,61.3,75.9,44.6,0.0
2004-06-24,64.1,60.8,72.5,48.2,0.0
2004-06-25,64.1,55.8,69.6,41.9,0.0
2004-06-26,64.1,52.2,67.1,42.1,0.0
2004-06-27,64.1,54.3,70.0,40.3,0.0
2004-06-28,64.1,59.0,73.0,46.8,0.0
2004-06-29,64.1,57.0,65.7,47.7,0.0
2004-06-30,64.1,59.9,73.2,48.0,0.0
2004-07-01,64.1,59.2,72.3,46.4,0.0
2004-07-02,64.1,56.7,68.9,45.5,0.0
2004-07-03,64.1,55.4,66.4,46.8,0.0
2004-07-04,64.1,55.9,69.4,43.9,0.0
2004-07-05,64.1,59.9,74.8,43.9,0.0
2004-07-06,64.1,60.8,72.5,48.2,0.0
2004-07-07,64.1,49.6,59.5,38.3,0.0
2004-07-08,64.1,53.1,68.4,35.2,0.0
2004-07-09,64.1,51.4,62.6,40.3,0.0
2004-07-10,64.1,49.3,61.5,39.0,0.0
2004-07-11,64.1,56.8,73.8,37.4,0.0
2004-07-12,64.1,65.1,79.9,51.1,0.0
2004-07-13,64.1,63.1,76.1,49.8,0.0
2004-07-14,64.1,63.9,76.3,51.1,0.0
2004-07-15,64.1,61.0,74.5,48.6,0.0
2004-07-16,64.1,64.9,78.1,48.4,0.0
2004-07-17,64.1,64.4,81.5,53.8,0.0
2004-07-18,64.1,62.2,73.9,51.8,0.0
2004-07-19,64.1,57.6,66.6,47.1,0.0
2004-07-20,64.1,57.7,71.2,44.6,0.0
2004-07-21,64.1,61.5,76.3,46.0,0.0
