date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2003-12-31,5.3,18.7,32.5,10.2,4.9
2004-01-01,5.5,21.4,34.5,12.4,5.0
2004-01-02,5.7,19.2,26.2,13.5,5.3
2004-01-03,6.0,13.1,21.2,2.3,5.6
2004-01-04,6.0,-3.5,5.2,-15.7,5.5
2004-01-05,6.0,-7.2,6.4,-15.2,5.5
2004-01-06,6.3,10.9,31.5,-14.1,5.7
2004-01-07,6.4,21.7,34.9,14.4,5.8
2004-01-08,6.4,16.3,31.3,7.2,5.8
2004-01-09,6.4,19.0,38.8,7.9,5.8
2004-01-10,6.4,18.7,45.9,9.1,5.8
2004-01-11,6.4,17.8,45.9,7.2,5.8
2004-01-12,6.4,17.1,47.1,6.1,5.8
2004-01-13,6.4,16.3,44.8,5.0,5.8
2004-01-14,6.4,19.4,46.0,7.0,5.8
2004-01-15,6.5,23.4,44.4,11.8,5.9
2004-01-16,6.5,19.6,27.1,8.4,5.9
2004-01-17,6.5,12.4,37.2,2.5,5.9
2004-01-18,6.5,12.7,37.9,1.4,5.9
2004-01-19,6.5,12.7,31.3,0.3,5.9
2004-01-20,6.5,11.8,24.8,-1.5,5.9
2004-01-21,6.5,7.9,30.7,-4.0,5.9
2004-01-22,6.5,8.6,33.1,-3.3,5.9
2004-01-23,6.5,16.7,41.0,1.9,5.9
2004-01-24,6.5,17.8,43.0,2.8,5.9
2004-01-25,6.5,,,,6.2
2004-01-26,6.5,-2.0,10.9,-8.5,6.2
2004-01-27,6.6,6.6,20.8,-3.3,6.3
2004-01-28,6.8,15.8,30.6,10.0,6.4
2004-01-29,6.9,18.3,31.5,14.2,6.4
2004-01-30,7.0,23.5,38.3,16.7,6.5
2004-01-31,7.0,14.9,30.9,2.7,6.8
2004-02-01,7.1,4.3,21.6,-4.7,6.9
2004-02-02,7.1,7.2,22.5,0.7,6.9
2004-02-03,7.2,14.0,29.7,2.5,7.0
2004-02-04,7.2,9.9,19.9,1.0,7.1
2004-02-05,7.2,5.0,15.3,-5.4,7.1
2004-02-06,7.2,3.6,19.8,-6.9,7.1
2004-02-07,7.3,12.7,40.6,-7.2,7.2
2004-02-08,7.3,8.4,21.0,2.5,7.2
2004-02-09,7.3,5.0,21.7,-8.7,7.2
2004-02-10,7.3,5.9,30.9,-9.4,7.3
2004-02-11,7.3,3.2,14.4,-15.5,7.3
2004-02-12,7.3,-6.2,21.7,-18.8,7.3
2004-02-13,7.6,4.6,32.2,-15.5,7.4
2004-02-14,7.7,12.6,39.2,-1.8,7.4
2004-02-15,7.7,13.1,33.3,1.0,7.5
2004-02-16,7.7,14.4,30.0,4.6,7.5
2004-02-17,8.1,27.9,47.5,5.7,7.7
2004-02-18,8.1,31.6,54.3,16.9,7.7
2004-02-19,8.1,24.6,39.2,17.1,7.7
2004-02-20,8.1,17.4,38.1,4.6,7.7
2004-02-21,8.1,18.3,38.8,5.5,7.9
2004-02-22,8.1,15.4,37.0,4.5,8.0
2004-02-23,8.2,16.2,39.2,3.9,8.0
2004-02-24,8.2,19.0,38.1,3.9,8.1
2004-02-25,8.2,19.8,40.3,7.0,8.1
2004-02-26,8.4,26.2,47.7,7.7,8.1
2004-02-27,8.5,29.3,45.5,21.2,8.1
2004-02-28,8.7,21.2,36.3,10.2,8.5
2004-02-29,8.8,12.0,21.4,8.6,8.8
2004-03-01,8.8,9.9,32.7,-1.5,8.8
2004-03-02,9.0,12.6,32.7,-2.0,8.8
2004-03-03,9.2,17.4,38.7,1.9,8.9
2004-03-04,9.2,17.6,34.9,6.3,9.0
2004-03-05,9.2,12.4,28.2,2.7,9.0
2004-03-06,9.4,20.5,31.5,8.6,9.2
2004-03-07,9.4,25.2,45.0,14.4,9.2
2004-03-08,9.4,27.5,51.3,12.7,9.2
2004-03-09,9.4,31.3,55.9,14.2,9.2
2004-03-10,9.4,28.8,45.0,13.5,9.2
2004-03-11,9.4,25.5,50.4,8.4,9.2
2004-03-12,9.5,28.8,51.4,12.0,9.3
2004-03-13,9.6,25.5,46.4,14.2,9.4
2004-03-14,9.6,26.2,45.9,9.9,9.4
2004-03-15,9.9,22.6,35.8,11.1,9.5
2004-03-16,10.0,25.3,40.1,16.5,9.6
2004-03-17,10.0,30.6,47.5,21.9,9.7
2004-03-18,10.0,30.0,51.6,14.4,9.7
2004-03-19,10.1,34.5,56.1,19.2,9.8
2004-03-20,10.1,36.5,60.1,22.1,9.8
2004-03-21,10.1,36.7,57.2,23.2,9.7
2004-03-22,10.1,36.9,58.5,22.3,9.5
2004-03-23,10.3,36.1,55.0,25.3,9.3
2004-03-24,10.4,34.5,48.0,25.2,9.4
2004-03-25,10.4,34.7,53.1,22.3,9.4
2004-03-26,10.6,37.0,57.0,23.4,9.3
2004-03-27,10.6,21.2,34.0,13.5,9.6
2004-03-28,10.7,16.7,30.0,7.2,9.9
2004-03-29,10.9,22.5,45.7,5.4,10.1
2004-03-30,11.0,29.7,55.9,8.6,10.2
2004-03-31,11.1,34.5,57.9,17.6,10.2
2004-04-01,11.2,38.1,60.8,21.0,10.0
2004-04-02,11.2,34.3,50.9,23.7,9.8
2004-04-03,11.2,30.2,46.0,21.7,10.0
2004-04-04,11.3,32.4,53.6,17.8,9.7
2004-04-05,11.5,32.9,51.4,26.4,9.8
2004-04-06,11.5,32.2,49.6,23.5,9.7
2004-04-07,11.8,32.5,53.8,26.2,9.8
2004-04-08,12.0,32.7,50.9,26.2,9.9
2004-04-09,12.0,28.4,37.8,18.9,10.0
2004-04-10,12.0,20.5,35.8,10.6,10.0
2004-04-11,12.3,20.3,37.2,5.0,10.2
2004-04-12,12.4,23.4,39.2,5.0,10.3
2004-04-13,12.4,30.9,52.9,13.8,10.1
2004-04-14,12.5,34.5,50.0,21.7,9.9
2004-04-15,12.5,34.9,51.8,22.6,9.7
2004-04-16,12.5,38.1,52.9,25.9,9.3
2004-04-17,12.6,40.3,54.3,25.3,9.1
2004-04-18,12.6,28.4,42.4,15.4,8.9
2004-04-19,12.6,29.3,47.7,14.0,8.8
2004-04-20,12.6,26.8,38.5,20.7,8.9
2004-04-21,12.6,24.3,44.2,12.7,9.0
2004-04-22,12.7,23.4,42.1,10.0,9.1
2004-04-23,12.7,23.9,37.8,10.6,9.2
2004-04-24,13.2,27.0,42.8,10.2,9.3
2004-04-25,13.4,27.9,42.8,17.2,9.8
2004-04-26,13.5,32.7,52.9,15.3,9.6
2004-04-27,13.6,37.2,57.2,20.5,9.0
2004-04-28,13.6,39.6,53.2,25.3,8.6
2004-04-29,13.6,36.0,49.8,25.0,8.1
2004-04-30,13.7,27.0,39.9,17.8,8.2
2004-05-01,13.7,29.5,46.4,14.0,7.8
2004-05-02,13.7,36.5,53.6,24.4,7.2
2004-05-03,13.7,41.0,58.6,25.5,6.4
2004-05-04,13.7,41.4,59.2,27.3,5.9
2004-05-05,13.7,46.0,63.9,30.0,4.9
2004-05-06,13.7,44.2,62.1,28.8,3.8
2004-05-07,13.7,43.0,61.5,27.0,2.9
2004-05-08,13.7,41.9,61.5,26.4,1.8
2004-05-09,13.7,41.9,59.4,27.1,1.1
2004-05-10,13.7,45.9,61.2,27.0,0.9
2004-05-11,13.7,40.3,56.7,21.6,0.3
2004-05-12,14.1,27.7,40.8,18.7,0.9
2004-05-13,14.1,27.0,40.8,16.0,0.4
2004-05-14,14.3,30.4,44.6,14.2,0.5
2004-05-15,14.3,40.5,54.9,27.7,0.5
2004-05-16,14.3,42.4,55.2,29.7,0.0
2004-05-17,14.3,40.6,52.2,27.9,0.0
2004-05-18,14.3,45.3,61.2,28.8,0.0
2004-05-19,14.3,47.1,63.7,32.2,0.0
2004-05-20,14.3,46.6,62.6,29.8,0.0
2004-05-21,14.3,44.1,59.5,29.5,0.0
2004-05-22,14.3,38.1,50.7,28.8,0.0
2004-05-23,14.3,42.3,56.8,29.7,0.0
2004-05-24,14.3,39.4,54.7,25.5,0.0
2004-05-25,14.3,37.8,56.7,24.4,0.0
2004-05-26,14.3,40.1,55.4,25.2,0.0
2004-05-27,14.4,41.7,59.0,30.4,0.0
2004-05-28,14.4,47.3,64.2,29.5,0.0
2004-05-29,14.7,34.3,48.4,20.8,0.0
2004-05-30,14.9,27.3,38.7,19.2,0.0
2004-05-31,15.0,35.1,48.0,25.0,0.0
2004-06-01,15.0,41.2,58.8,25.0,0.0
2004-06-02,15.0,42.1,61.2,30.2,0.0
2004-06-03,15.0,42.8,63.1,29.7,0.0
2004-06-04,15.0,46.2,65.8,31.3,0.0
2004-06-05,15.0,48.9,67.6,32.4,0.0
2004-06-06,15.0,52.2,72.5,33.3,0.0
2004-06-07,15.0,55.0,73.4,37.9,0.0
2004-06-08,15.0,54.1,74.1,36.1,0.0
2004-06-09,15.0,51.3,70.7,32.7,0.0
2004-06-10,15.0,42.1,56.1,27.1,0.0
2004-06-11,15.0,35.2,51.1,21.0,0.0
2004-06-12,15.0,38.3,57.2,25.5,0.0
2004-06-13,15.1,48.4,64.9,27.9,0.0
2004-06-14,15.1,50.2,72.7,32.7,0.0
2004-06-15,15.1,49.8,71.6,34.3,0.0
2004-06-16,15.1,47.7,67.3,33.3,0.0
2004-06-17,15.2,42.1,58.6,31.5,0.0
2004-06-18,15.2,42.3,58.6,31.5,0.0
2004-06-19,15.5,47.7,65.5,30.7,0.0
2004-06-20,15.5,45.9,62.6,32.7,0.0
2004-06-21,15.5,34.9,46.8,27.0,0.0
2004-06-22,15.7,39.4,59.4,23.4,0.0
2004-06-23,15.7,45.7,64.4,27.1,0.0
2004-06-24,15.7,47.7,66.0,30.9,0.0
2004-06-25,15.7,44.1,61.9,32.7,0.0
2004-06-26,15.7,41.9,57.2,32.4,0.0
2004-06-27,16.0,43.0,63.9,30.4,0.0
2004-06-28,16.0,44.4,63.3,30.6,0.0
2004-06-29,16.2,43.9,63.3,32.0,0.0
2004-06-30,16.2,41.4,51.1,34.2,0.0
2004-07-01,16.2,46.2,64.4,32.5,0.0
2004-07-02,16.2,49.6,68.4,31.8,0.0
2004-07-03,16.2,48.0,66.4,31.5,0.0
2004-07-04,16.3,47.1,65.3,30.2,0.0
2004-07-05,16.3,42.6,63.5,32.4,0.0
2004-07-06,16.7,47.3,66.4,29.8,0.0
2004-07-07,16.7,50.0,68.4,36.3,0.0
2004-07-08,16.7,53.4,72.5,36.3,0.0
2004-07-09,16.7,54.1,71.6,36.5,0.0
2004-07-10,16.7,52.0,68.9,38.5,0.0
2004-07-11,16.8,53.8,73.8,36.7,0.0
2004-07-12,16.9,57.0,79.9,38.8,0.0
2004-07-13,16.9,59.9,81.5,42.1,0.0
2004-07-14,17.0,56.5,79.9,42.4,0.0
2004-07-15,17.1,50.4,71.8,39.4,0.0
2004-07-16,17.7,49.5,63.5,42.3,0.0
2004-07-17,17.9,49.1,65.7,40.1,0.0
2004-07-18,18.0,50.4,66.2,40.1,0.0
2004-07-19,18.1,49.8,66.4,39.0,0.0
2004-07-20,18.2,50.2,69.6,39.2,0.0
2004-07-21,18.2,50.7,69.6,37.8,0.0
