date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1998-02-10,14.7,-8.1,6.4,-16.8,11.8
1998-02-11,14.8,-9.4,5.4,-18.8,11.8
1998-02-12,14.8,-5.4,8.1,-12.8,11.8
1998-02-13,14.8,0.0,19.0,-12.5,11.9
1998-02-14,14.9,-0.4,14.5,-6.3,11.9
1998-02-15,14.9,0.3,10.8,-6.3,12.0
1998-02-16,15.2,-0.4,6.1,-5.3,12.2
1998-02-17,15.2,,,,12.2
1998-02-18,15.3,,,,12.4
1998-02-19,15.3,4.3,14.0,-0.9,12.4
1998-02-20,15.4,12.7,31.3,-1.5,12.5
1998-02-21,15.4,12.7,29.5,3.6,12.5
1998-02-22,15.5,15.6,27.7,7.7,12.6
1998-02-23,15.7,16.3,23.7,12.0,12.7
1998-02-24,15.7,22.5,29.7,15.1,12.9
1998-02-25,16.0,5.7,14.5,-1.8,13.4
1998-02-26,16.1,-1.3,7.2,-6.0,13.6
1998-02-27,16.2,-4.2,5.9,-8.5,13.6
1998-02-28,16.2,-4.4,7.0,-9.4,13.6
1998-03-01,16.3,1.4,14.2,-9.2,13.8
1998-03-02,16.9,12.7,24.8,4.6,14.2
1998-03-03,17.0,17.8,28.4,7.0,14.4
1998-03-04,17.6,14.4,25.0,5.0,15.1
1998-03-05,17.6,10.8,21.6,1.9,15.2
1998-03-06,17.8,19.9,30.2,10.6,15.4
1998-03-07,17.9,7.5,15.4,-1.5,15.6
1998-03-08,17.9,7.3,28.4,-9.4,15.7
1998-03-09,18.0,5.2,14.4,-3.1,15.8
1998-03-10,18.1,10.2,17.2,1.6,15.9
1998-03-11,18.1,14.2,27.9,7.0,15.9
1998-03-12,18.2,19.4,36.5,6.3,15.9
1998-03-13,18.2,24.3,41.4,10.6,16.0
1998-03-14,18.2,27.5,44.2,16.9,16.1
1998-03-15,18.3,26.4,42.6,16.5,16.1
1998-03-16,18.3,25.7,39.9,17.2,16.1
1998-03-17,18.5,22.1,34.2,13.5,16.5
1998-03-18,19.1,13.8,20.5,7.0,17.4
1998-03-19,19.1,12.4,29.8,3.0,17.5
1998-03-20,19.2,17.1,35.6,5.2,17.5
1998-03-21,19.2,22.3,38.1,6.6,17.5
1998-03-22,19.3,29.8,41.4,23.0,17.5
1998-03-23,19.3,33.4,42.6,27.5,17.4
1998-03-24,19.3,36.9,47.7,25.7,17.4
1998-03-25,19.3,36.3,46.2,30.0,17.4
1998-03-26,19.9,28.2,40.5,19.8,17.8
1998-03-27,20.0,26.2,39.6,20.7,18.0
1998-03-28,20.0,24.4,36.1,16.9,18.2
1998-03-29,20.1,14.9,28.4,0.9,18.3
1998-03-30,20.3,9.0,20.7,-0.2,18.3
1998-03-31,20.5,12.2,25.0,4.6,18.4
1998-04-01,20.6,23.9,40.1,7.0,18.4
1998-04-02,21.4,18.0,22.3,11.3,19.4
1998-04-03,21.5,23.4,43.2,9.0,19.4
1998-04-04,21.5,25.5,36.9,14.9,19.4
1998-04-05,21.5,22.5,34.0,13.5,19.6
1998-04-06,21.9,18.7,27.0,12.4,20.1
1998-04-07,22.1,17.2,29.7,9.1,20.4
1998-04-08,22.2,17.6,32.9,9.7,20.6
1998-04-09,22.4,18.9,30.6,10.6,20.9
1998-04-10,22.4,28.4,44.6,8.6,20.9
1998-04-11,22.5,37.4,50.2,23.7,21.0
1998-04-12,22.5,24.1,36.3,18.3,21.0
1998-04-13,22.6,23.0,34.7,14.5,21.0
1998-04-14,22.8,19.0,34.3,8.1,21.4
1998-04-15,23.2,14.5,28.0,6.6,21.9
1998-04-16,23.3,13.5,23.2,9.5,22.0
1998-04-17,23.5,16.0,33.1,7.0,22.3
1998-04-18,23.5,16.2,32.2,7.3,22.3
1998-04-19,23.9,20.5,34.0,12.2,22.5
1998-04-20,24.5,21.4,36.5,16.0,23.1
1998-04-21,24.5,24.1,37.4,16.2,23.2
1998-04-22,24.5,32.5,50.9,15.4,22.9
1998-04-23,24.6,39.6,51.8,25.9,22.8
1998-04-24,24.6,36.1,47.7,23.9,22.7
1998-04-25,25.1,27.3,43.5,20.5,23.1
1998-04-26,25.3,20.8,30.9,15.6,23.5
1998-04-27,25.3,24.1,37.4,10.8,23.6
1998-04-28,25.4,26.4,43.0,15.6,23.8
1998-04-29,25.4,32.5,47.1,16.3,23.4
1998-04-30,25.4,34.3,48.9,24.6,23.2
1998-05-01,25.4,33.3,51.3,26.6,23.0
1998-05-02,25.4,35.1,50.0,23.9,22.9
1998-05-03,25.4,38.8,53.8,28.0,22.5
1998-05-04,25.5,37.2,52.9,26.6,22.1
1998-05-05,25.5,30.7,44.4,22.3,21.9
1998-05-06,26.3,28.4,44.4,20.8,22.6
1998-05-07,26.3,29.1,40.8,21.2,22.6
1998-05-08,26.5,30.7,43.2,23.0,22.7
1998-05-09,26.5,32.4,47.7,23.9,22.5
1998-05-10,26.5,38.7,50.7,27.3,22.0
1998-05-11,26.5,32.0,40.6,23.2,21.8
1998-05-12,26.5,36.1,48.4,23.7,21.4
1998-05-13,26.5,40.8,52.7,26.4,20.6
1998-05-14,26.7,29.1,41.0,18.3,20.3
1998-05-15,26.7,28.2,40.5,17.2,20.3
1998-05-16,26.7,38.3,50.7,24.1,19.6
1998-05-17,26.8,43.9,52.9,35.1,18.5
1998-05-18,26.8,44.6,56.5,35.8,17.4
1998-05-19,26.8,45.0,56.5,35.2,16.3
1998-05-20,26.8,45.9,57.7,36.1,15.3
1998-05-21,26.8,41.7,54.1,30.2,14.7
1998-05-22,26.8,32.9,45.7,24.1,14.3
1998-05-23,26.8,32.5,45.7,22.3,13.8
1998-05-24,26.9,34.0,47.1,24.6,13.4
1998-05-25,27.0,36.7,51.1,23.7,12.7
1998-05-26,27.0,43.5,53.8,33.3,12.0
1998-05-27,27.0,45.5,56.1,32.2,10.9
1998-05-28,27.0,47.8,59.9,34.7,9.6
1998-05-29,27.0,48.2,59.5,38.3,8.3
1998-05-30,27.0,45.9,55.8,35.1,6.9
1998-05-31,27.0,45.9,55.9,32.7,5.4
1998-06-01,27.0,47.1,55.4,39.9,3.8
1998-06-02,27.1,49.3,61.2,37.2,1.9
1998-06-03,27.2,46.8,56.7,32.2,0.3
1998-06-04,27.4,31.5,41.7,25.3,0.3
1998-06-05,28.0,27.1,38.8,20.8,0.8
1998-06-06,28.0,34.5,45.7,19.6,0.6
1998-06-07,28.0,42.6,54.0,30.0,0.1
1998-06-08,28.1,33.1,43.7,26.2,0.0
1998-06-09,28.1,39.6,51.1,27.9,0.0
1998-06-10,28.1,38.8,49.6,27.5,0.0
1998-06-11,28.2,34.9,44.6,26.8,0.0
1998-06-12,28.2,41.4,55.4,27.7,0.0
1998-06-13,28.4,37.2,46.2,30.4,0.0
1998-06-14,28.7,32.0,41.9,25.9,0.0
1998-06-15,28.7,34.0,42.3,24.4,0.0
1998-06-16,28.8,42.1,50.2,34.9,0.0
1998-06-17,28.8,30.9,41.2,23.9,0.0
1998-06-18,28.8,33.8,43.0,24.3,0.0
1998-06-19,28.8,46.6,60.4,30.6,0.0
1998-06-20,28.8,45.7,55.9,34.7,0.0
1998-06-21,28.8,43.5,54.7,32.4,0.0
1998-06-22,28.8,49.1,62.1,32.9,0.0
1998-06-23,28.8,47.7,59.2,39.0,0.0
1998-06-24,28.8,46.8,55.8,38.7,0.0
1998-06-25,28.8,53.4,66.4,38.5,0.0
1998-06-26,28.8,52.2,63.1,43.9,0.0
1998-06-27,28.8,52.7,63.7,42.4,0.0
1998-06-28,28.8,56.5,70.0,43.5,0.0
1998-06-29,28.8,58.3,72.0,46.4,0.0
1998-06-30,28.8,53.4,65.7,43.9,0.0
1998-07-01,28.8,56.7,71.8,43.9,0.0
1998-07-02,28.8,58.5,71.6,48.6,0.0
1998-07-03,29.0,50.9,63.9,42.3,0.0
1998-07-04,29.0,49.6,59.5,43.2,0.0
1998-07-05,29.0,55.6,67.8,45.0,0.0
1998-07-06,29.0,46.8,55.4,42.3,0.0
1998-07-07,29.0,50.7,61.2,41.9,0.0
1998-07-08,29.4,48.9,59.7,40.3,0.0
1998-07-09,29.5,47.3,58.8,42.4,0.0
1998-07-10,29.8,46.4,62.2,40.5,0.0
1998-07-11,29.8,50.2,62.2,38.1,0.0
1998-07-12,29.8,53.8,65.1,39.6,0.0
1998-07-13,29.8,56.5,69.1,46.6,0.0
1998-07-14,29.8,56.5,68.4,47.7,0.0
1998-07-15,29.8,54.1,68.5,41.4,0.0
1998-07-16,29.8,54.7,69.8,42.6,0.0
1998-07-17,29.8,57.9,70.3,45.7,0.0
1998-07-18,29.8,61.3,74.3,49.1,0.0
1998-07-19,29.8,61.9,74.1,50.7,0.0
1998-07-20,29.8,62.1,76.6,49.8,0.0
1998-07-21,29.8,54.3,67.8,44.4,0.0
