date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2001-03-24,16.2,37.9,49.8,31.8,14.1
2001-03-25,16.2,36.1,47.7,29.7,14.3
2001-03-26,16.2,32.2,41.9,25.7,14.4
2001-03-27,16.2,25.7,32.7,19.2,14.9
2001-03-28,16.7,24.6,32.2,18.0,14.9
2001-03-29,16.9,27.1,34.3,23.5,15.2
2001-03-30,17.0,26.4,37.0,22.5,15.1
2001-03-31,17.1,28.8,41.2,14.4,14.9
2001-04-01,17.2,33.1,37.0,30.7,14.9
2001-04-02,17.3,33.4,43.5,29.1,15.2
2001-04-03,17.6,38.1,51.8,29.8,15.8
2001-04-04,17.8,39.4,49.6,32.7,15.7
2001-04-05,17.9,37.8,49.6,30.2,15.5
2001-04-06,18.6,29.3,35.8,24.4,16.3
2001-04-07,19.1,28.4,35.2,24.1,16.7
2001-04-08,19.7,23.7,30.7,16.3,17.4
2001-04-09,20.3,22.6,34.0,14.0,17.5
2001-04-10,20.5,27.7,39.6,17.8,17.5
2001-04-11,20.5,23.0,34.0,16.7,17.8
2001-04-12,20.9,24.4,35.6,17.2,18.4
2001-04-13,21.3,24.8,32.7,15.6,18.5
2001-04-14,21.3,27.0,34.0,20.8,18.6
2001-04-15,21.7,33.4,45.9,19.8,18.6
2001-04-16,21.7,39.2,51.3,30.2,18.3
2001-04-17,21.7,48.9,61.2,37.4,18.2
2001-04-18,21.7,50.2,61.5,41.4,18.0
2001-04-19,21.7,45.3,55.4,35.6,17.2
2001-04-20,21.7,34.0,43.7,24.4,17.1
2001-04-21,21.8,30.6,39.2,23.5,17.1
2001-04-22,22.3,24.3,28.2,21.4,17.9
2001-04-23,22.7,29.8,39.6,22.3,18.0
2001-04-24,22.9,38.5,52.5,26.4,17.9
2001-04-25,23.0,45.9,57.7,35.8,17.7
2001-04-26,23.0,51.4,63.1,42.4,16.6
2001-04-27,23.0,52.7,66.0,43.9,15.3
2001-04-28,23.0,45.7,55.2,40.8,13.7
2001-04-29,23.0,42.3,51.8,34.0,13.2
2001-04-30,23.7,44.2,55.9,32.7,12.0
2001-05-01,23.7,43.7,53.2,29.7,11.0
2001-05-02,23.7,25.5,30.7,20.8,10.7
2001-05-03,24.5,24.6,33.1,20.8,11.7
2001-05-04,24.9,33.1,47.1,20.8,11.7
2001-05-05,24.9,37.8,49.6,27.1,11.6
2001-05-06,24.9,36.3,47.3,28.0,11.2
2001-05-07,24.9,40.8,52.2,28.2,10.5
2001-05-08,25.2,48.9,61.7,37.2,9.4
2001-05-09,25.3,51.1,62.1,44.1,8.4
2001-05-10,25.3,49.1,61.0,38.8,6.9
2001-05-11,25.3,50.0,63.5,38.1,5.8
2001-05-12,25.4,57.4,68.2,47.3,4.4
2001-05-13,25.4,55.0,68.7,42.4,2.8
2001-05-14,25.4,51.4,62.6,43.0,1.2
2001-05-15,25.4,53.2,63.1,47.1,0.0
2001-05-16,25.4,46.8,55.6,37.2,0.0
2001-05-17,25.4,45.5,54.9,38.7,0.0
2001-05-18,25.4,44.4,55.8,37.8,0.0
2001-05-19,25.4,47.7,60.8,38.7,0.0
2001-05-20,25.4,32.9,54.0,17.2,0.0
2001-05-21,25.4,31.6,43.0,16.2,0.0
2001-05-22,25.4,46.8,59.9,32.5,0.0
2001-05-23,25.4,51.8,65.5,38.8,0.0
2001-05-24,25.4,51.6,65.3,38.7,0.0
2001-05-25,25.5,55.0,68.4,43.0,0.0
2001-05-26,25.6,54.0,66.6,42.4,0.0
2001-05-27,25.6,51.8,64.4,42.6,0.0
2001-05-28,25.6,50.7,65.7,39.0,0.0
2001-05-29,25.6,52.0,63.9,41.2,0.0
2001-05-30,25.6,50.0,61.9,37.0,0.0
2001-05-31,25.6,52.2,64.4,38.8,0.0
2001-06-01,25.6,57.4,70.3,44.6,0.0
2001-06-02,25.6,59.0,71.8,44.4,0.0
2001-06-03,25.6,49.8,63.5,35.1,0.0
2001-06-04,25.6,33.3,41.4,26.4,0.0
2001-06-05,25.8,44.4,57.6,31.3,0.0
2001-06-06,25.8,52.7,66.0,40.6,0.0
2001-06-07,25.8,55.8,70.0,43.9,0.0
2001-06-08,25.9,61.9,75.6,51.3,0.0
2001-06-09,25.9,62.6,75.2,52.2,0.0
2001-06-10,26.0,64.8,77.2,54.1,0.0
2001-06-11,26.2,62.1,74.7,51.3,0.0
2001-06-12,26.2,48.9,65.8,24.4,0.0
2001-06-13,26.2,31.3,43.9,20.3,0.0
2001-06-14,26.3,37.9,49.8,26.4,0.0
2001-06-15,26.4,51.8,65.1,37.0,0.0
2001-06-16,26.4,59.5,71.2,46.0,0.0
2001-06-17,26.4,64.8,76.8,53.6,0.0
2001-06-18,26.4,58.6,70.2,47.8,0.0
2001-06-19,26.4,56.7,68.0,46.2,0.0
2001-06-20,26.4,55.9,68.5,47.8,0.0
2001-06-21,26.5,60.1,73.6,44.6,0.0
2001-06-22,26.5,66.4,77.7,57.2,0.0
2001-06-23,26.5,67.5,80.2,58.3,0.0
2001-06-24,26.5,62.8,74.7,52.7,0.0
2001-06-25,26.5,62.6,74.8,53.4,0.0
2001-06-26,26.5,58.5,74.5,49.1,0.0
2001-06-27,26.5,57.7,68.9,48.6,0.0
2001-06-28,26.5,66.0,78.8,54.7,0.0
2001-06-29,26.5,68.4,81.7,56.5,0.0
2001-06-30,26.5,69.4,82.2,57.6,0.0
2001-07-01,26.5,70.0,84.6,58.6,0.0
2001-07-02,26.5,70.0,82.0,60.1,0.0
2001-07-03,26.5,70.9,84.9,61.7,0.0
2001-07-04,26.6,71.2,84.4,61.2,0.0
2001-07-05,26.6,70.9,84.7,60.1,0.0
2001-07-06,26.6,68.9,83.5,58.5,0.0
2001-07-07,26.6,65.7,79.7,54.3,0.0
2001-07-08,26.6,66.0,81.5,53.4,0.0
2001-07-09,26.6,64.2,78.4,52.0,0.0
2001-07-10,26.6,61.9,78.1,50.9,0.0
2001-07-11,26.6,59.4,68.9,51.3,0.0
2001-07-12,26.6,62.1,74.8,54.9,0.0
2001-07-13,26.6,62.2,75.2,55.2,0.0
2001-07-14,26.6,57.4,68.5,48.0,0.0
2001-07-15,26.6,54.1,69.1,44.4,0.0
2001-07-16,26.6,59.0,70.5,45.7,0.0
2001-07-17,26.6,61.7,72.9,52.7,0.0
2001-07-18,26.6,62.1,74.1,52.5,0.0
2001-07-19,26.6,64.4,77.4,52.2,0.0
2001-07-20,26.6,64.4,77.7,53.2,0.0
2001-07-21,26.6,65.8,78.6,55.0,0.0
