date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2000-11-23,7.8,36.5,45.0,30.4,2.5
2000-11-24,8.0,31.3,40.6,27.0,2.5
2000-11-25,8.3,33.1,42.6,27.7,2.8
2000-11-26,8.4,33.1,38.5,30.9,2.8
2000-11-27,8.8,28.2,32.5,20.5,2.8
2000-11-28,8.8,34.0,46.0,21.0,2.7
2000-11-29,9.4,32.9,40.5,30.4,3.1
2000-11-30,9.5,31.8,38.5,27.1,3.1
2000-12-01,9.5,34.7,48.0,26.2,3.1
2000-12-02,9.6,37.9,44.8,32.9,3.2
2000-12-03,9.6,40.5,53.4,30.7,3.3
2000-12-04,9.6,44.8,59.4,38.3,3.3
2000-12-05,9.6,46.2,59.0,39.0,3.3
2000-12-06,9.6,46.0,61.3,38.5,3.3
2000-12-07,9.6,40.3,50.2,35.1,3.2
2000-12-08,9.6,38.3,44.2,32.5,3.1
2000-12-09,9.7,29.3,32.5,25.2,3.5
2000-12-10,9.7,23.5,26.4,20.7,3.5
2000-12-11,10.0,26.8,32.5,19.9,3.8
2000-12-12,10.1,26.6,28.8,23.5,3.9
2000-12-13,10.9,28.8,31.3,27.1,5.4
2000-12-14,12.3,29.5,32.4,25.5,6.8
2000-12-15,13.2,26.8,29.8,25.5,8.6
2000-12-16,13.8,32.7,39.4,24.6,9.6
2000-12-17,14.1,23.7,30.9,17.4,9.7
2000-12-18,14.2,35.6,51.4,17.4,9.9
2000-12-19,14.2,36.9,42.3,32.0,9.9
2000-12-20,14.3,37.4,42.3,34.5,10.0
2000-12-21,14.6,35.8,44.4,29.7,10.3
2000-12-22,15.7,30.9,32.0,29.5,11.5
2000-12-23,16.1,30.2,33.4,26.4,12.0
2000-12-24,16.2,27.0,36.9,21.9,12.0
2000-12-25,16.2,32.9,46.2,23.4,12.1
2000-12-26,16.2,42.6,57.4,34.7,12.1
2000-12-27,16.2,40.8,50.9,34.7,12.1
2000-12-28,16.2,43.0,55.4,36.1,12.1
2000-12-29,16.2,42.1,50.7,32.2,12.1
2000-12-30,16.2,40.5,53.2,32.7,12.2
2000-12-31,16.2,37.9,46.4,30.7,12.2
2001-01-01,16.2,43.5,53.4,34.2,12.3
2001-01-02,16.2,48.6,57.2,42.4,12.3
2001-01-03,16.2,46.2,52.7,40.5,12.4
2001-01-04,16.3,46.2,56.7,37.4,12.5
2001-01-05,16.3,38.5,46.8,29.5,12.6
2001-01-06,16.3,40.8,50.9,29.1,12.6
2001-01-07,16.3,40.6,48.4,34.5,12.6
2001-01-08,16.4,33.3,42.3,23.0,12.8
2001-01-09,16.6,28.8,37.4,20.5,13.0
2001-01-10,16.6,28.8,33.8,21.9,13.0
2001-01-11,16.7,30.9,35.6,28.4,13.2
2001-01-12,16.8,28.2,31.6,26.8,13.4
2001-01-13,17.5,25.5,27.3,23.7,14.4
2001-01-14,17.7,24.1,26.8,22.5,14.8
2001-01-15,17.7,22.1,29.5,13.6,14.7
2001-01-16,17.7,23.2,35.8,11.5,14.7
2001-01-17,17.9,32.0,45.9,19.4,14.9
2001-01-18,17.9,38.5,45.9,34.0,14.9
2001-01-19,17.9,31.5,36.5,26.4,15.1
2001-01-20,18.0,40.5,46.0,31.6,15.2
2001-01-21,18.2,36.3,39.4,33.3,15.3
2001-01-22,18.2,37.9,47.5,31.8,15.2
2001-01-23,18.2,33.8,37.2,29.1,15.3
2001-01-24,18.5,27.0,29.7,23.9,15.6
2001-01-25,18.6,25.0,28.4,19.9,15.7
2001-01-26,18.6,25.9,34.2,21.0,15.6
2001-01-27,18.6,29.1,42.1,19.9,15.6
2001-01-28,18.6,36.5,49.5,24.8,15.5
2001-01-29,19.1,24.1,30.6,20.7,16.3
2001-01-30,19.1,24.8,36.5,19.8,16.3
2001-01-31,19.2,30.9,45.0,21.4,16.6
2001-02-01,19.2,37.0,47.3,28.8,16.7
2001-02-02,19.7,32.4,38.1,29.3,17.3
2001-02-03,20.1,33.8,38.8,28.4,17.8
2001-02-04,20.3,37.9,41.0,33.4,17.8
2001-02-05,20.5,27.7,34.3,23.5,17.0
2001-02-06,20.5,20.8,24.4,17.1,17.1
2001-02-07,20.5,17.4,26.4,7.9,17.1
2001-02-08,20.7,21.6,30.2,11.5,17.4
2001-02-09,20.7,27.3,36.3,22.6,17.5
2001-02-10,20.8,25.7,30.4,23.4,17.6
2001-02-11,21.0,23.7,29.7,19.2,17.8
2001-02-12,21.0,21.7,33.3,12.6,17.9
2001-02-13,21.0,28.2,39.6,17.2,18.0
2001-02-14,21.0,32.7,48.2,21.4,18.0
2001-02-15,21.0,32.0,41.7,25.5,17.9
2001-02-16,21.0,34.3,38.8,29.8,18.0
2001-02-17,21.1,36.5,46.0,32.0,18.0
2001-02-18,21.1,34.7,40.6,29.1,18.2
2001-02-19,21.1,34.5,42.8,28.8,18.3
2001-02-20,21.2,32.7,41.2,24.8,18.4
2001-02-21,21.4,32.2,38.1,27.3,18.9
2001-02-22,22.0,29.1,35.6,25.3,19.7
2001-02-23,22.0,25.9,31.6,20.1,19.8
2001-02-24,22.0,27.7,37.8,18.7,19.8
2001-02-25,22.0,32.2,45.7,25.0,19.7
2001-02-26,22.1,35.6,47.8,25.2,19.6
2001-02-27,22.1,36.3,49.8,27.0,19.5
2001-02-28,22.1,36.7,51.6,24.3,19.4
2001-03-01,22.7,35.1,44.4,26.8,20.1
2001-03-02,23.0,23.2,31.5,14.2,20.4
2001-03-03,23.1,24.1,36.9,12.7,20.7
2001-03-04,23.1,32.2,36.7,25.5,20.9
2001-03-05,23.1,40.6,50.2,30.7,21.3
2001-03-06,23.1,44.6,55.0,33.8,21.3
2001-03-07,23.2,46.6,59.2,37.2,21.4
2001-03-08,23.4,30.2,37.0,25.3,20.9
2001-03-09,23.8,27.7,34.9,24.8,21.3
2001-03-10,23.8,28.2,34.7,24.6,21.2
2001-03-11,23.8,29.7,39.2,23.2,21.1
2001-03-12,23.8,38.7,52.7,28.0,21.2
2001-03-13,23.8,35.1,46.0,25.0,21.0
2001-03-14,23.8,30.9,43.2,21.4,20.5
2001-03-15,24.2,29.7,33.4,22.1,21.0
2001-03-16,24.5,25.0,34.3,16.9,21.2
2001-03-17,24.9,34.2,37.4,28.4,21.9
2001-03-18,25.2,41.4,45.0,37.8,21.7
2001-03-19,25.5,37.2,40.8,30.7,20.0
2001-03-20,25.5,38.8,53.2,25.0,19.3
2001-03-21,25.5,45.3,58.5,32.7,19.1
2001-03-22,25.5,48.2,59.2,40.3,18.8
2001-03-23,25.5,50.7,62.2,41.4,18.0
2001-03-24,25.8,46.8,58.3,37.8,17.4
2001-03-25,26.5,32.9,39.2,28.8,17.0
2001-03-26,26.8,28.8,32.9,25.2,17.2
2001-03-27,28.1,34.0,38.8,26.2,17.8
2001-03-28,28.4,36.1,42.1,32.4,16.4
2001-03-29,28.4,37.2,47.7,30.7,15.8
2001-03-30,28.5,36.9,42.4,32.0,15.4
2001-03-31,29.1,37.0,40.3,31.6,15.0
2001-04-01,29.4,28.8,34.5,23.0,14.9
2001-04-02,29.6,23.0,30.0,20.7,15.2
2001-04-03,29.7,24.4,34.9,19.2,15.3
2001-04-04,29.7,28.4,41.7,17.2,15.4
2001-04-05,30.0,32.5,43.5,21.0,15.8
2001-04-06,30.5,26.2,28.8,22.3,16.5
2001-04-07,30.7,23.0,30.2,19.6,16.8
2001-04-08,30.8,23.7,32.4,17.6,17.0
2001-04-09,30.8,25.3,35.1,15.1,17.1
2001-04-10,31.3,28.2,34.5,25.3,17.7
2001-04-11,31.7,26.8,35.6,23.2,18.4
2001-04-12,31.9,26.6,31.5,22.5,18.7
2001-04-13,31.9,25.0,34.0,18.3,18.7
2001-04-14,31.9,31.8,45.9,16.2,18.8
2001-04-15,31.9,41.9,55.2,27.9,18.7
2001-04-16,32.1,45.3,58.5,31.6,18.5
2001-04-17,32.3,37.8,47.3,30.4,18.0
2001-04-18,32.6,33.3,41.7,29.5,17.9
2001-04-19,33.0,31.5,38.5,28.0,18.2
2001-04-20,33.2,31.6,40.6,27.0,18.2
2001-04-21,33.2,34.2,40.1,30.6,18.1
2001-04-22,33.2,35.6,42.3,30.7,18.0
2001-04-23,33.2,40.6,50.0,32.9,17.6
2001-04-24,33.2,50.9,64.4,36.1,16.7
2001-04-25,33.2,56.8,71.6,42.8,15.4
2001-04-26,33.3,51.8,64.4,38.3,13.8
2001-04-27,33.6,42.1,54.7,31.5,12.7
2001-04-28,34.2,29.7,32.5,27.3,13.2
2001-04-29,34.2,34.2,39.9,27.0,12.9
2001-04-30,35.6,36.7,43.2,28.0,12.4
2001-05-01,35.8,27.5,32.0,25.0,12.4
2001-05-02,35.8,34.0,46.4,23.0,12.2
2001-05-03,35.8,45.9,61.3,30.9,11.5
2001-05-04,35.8,48.2,60.6,35.2,10.2
2001-05-05,35.9,35.1,46.6,27.7,9.8
2001-05-06,35.9,46.2,59.5,30.9,8.8
2001-05-07,35.9,55.9,71.1,41.4,7.2
2001-05-08,35.9,52.0,63.9,38.1,5.9
2001-05-09,35.9,46.4,59.9,36.0,4.6
2001-05-10,35.9,51.4,66.9,33.8,2.9
2001-05-11,35.9,63.0,77.5,45.5,1.4
2001-05-12,35.9,55.6,68.9,38.7,0.3
2001-05-13,35.9,46.0,58.3,34.0,0.0
2001-05-14,37.7,37.9,41.2,35.2,0.0
2001-05-15,38.9,39.2,43.7,32.2,0.0
2001-05-16,38.9,36.7,47.7,31.3,0.0
2001-05-17,38.9,42.4,53.4,32.0,0.0
2001-05-18,38.9,46.4,59.9,36.0,0.0
2001-05-19,38.9,50.2,63.0,38.5,0.0
2001-05-20,38.9,50.9,65.3,38.5,0.0
2001-05-21,38.9,62.1,77.4,42.3,0.0
2001-05-22,38.9,70.0,83.1,56.8,0.0
2001-05-23,38.9,65.1,77.2,50.0,0.0
2001-05-24,38.9,61.3,73.4,47.5,0.0
2001-05-25,38.9,59.4,75.9,43.9,0.0
2001-05-26,38.9,60.8,75.2,47.3,0.0
2001-05-27,39.2,47.5,56.5,33.3,0.0
2001-05-28,39.2,39.2,49.5,30.6,0.0
2001-05-29,39.2,41.7,55.9,27.5,0.0
2001-05-30,39.2,56.7,71.2,38.7,0.0
2001-05-31,39.2,67.3,81.7,55.8,0.0
2001-06-01,39.5,44.1,57.2,31.8,0.0
2001-06-02,39.8,33.1,41.0,29.5,0.0
2001-06-03,40.2,32.7,40.1,28.8,0.0
2001-06-04,40.2,39.0,51.8,27.7,0.0
2001-06-05,40.4,37.9,41.9,34.2,0.0
2001-06-06,40.4,46.2,58.3,33.8,0.0
2001-06-07,40.4,53.4,67.5,43.9,0.0
2001-06-08,40.4,53.8,63.5,44.8,0.0
2001-06-09,40.6,45.0,51.6,38.7,0.0
2001-06-10,40.7,42.6,47.8,38.1,0.0
2001-06-11,41.1,41.4,45.9,36.7,0.0
2001-06-12,41.1,35.1,42.8,29.5,0.0
2001-06-13,41.1,46.0,60.6,29.1,0.0
2001-06-14,41.1,46.6,57.9,35.2,0.0
2001-06-15,41.1,48.4,62.8,33.4,0.0
2001-06-16,41.1,48.2,61.0,37.2,0.0
2001-06-17,41.1,44.6,57.6,32.9,0.0
2001-06-18,41.1,49.5,66.0,31.6,0.0
2001-06-19,41.1,57.7,73.4,41.0,0.0
2001-06-20,41.1,61.0,74.3,45.9,0.0
2001-06-21,41.1,61.3,75.2,47.8,0.0
2001-06-22,41.1,57.6,71.6,43.9,0.0
2001-06-23,41.1,50.0,63.1,39.9,0.0
2001-06-24,41.8,38.8,41.2,31.6,0.0
2001-06-25,42.0,44.4,58.3,30.7,0.0
2001-06-26,42.2,49.5,57.4,42.6,0.0
2001-06-27,42.3,51.6,60.8,44.8,0.0
2001-06-28,42.4,48.0,57.2,41.2,0.0
2001-06-29,42.4,51.1,62.8,39.4,0.0
2001-06-30,42.4,54.7,67.1,42.3,0.0
2001-07-01,42.4,55.8,70.2,40.1,0.0
2001-07-02,42.4,62.8,77.5,45.7,0.0
2001-07-03,42.4,68.9,84.4,54.0,0.0
2001-07-04,42.4,64.8,77.5,51.6,0.0
2001-07-05,42.4,56.8,71.1,43.2,0.0
2001-07-06,42.4,55.0,70.0,38.8,0.0
2001-07-07,42.4,60.6,75.2,44.1,0.0
2001-07-08,42.4,64.4,79.5,51.6,0.0
2001-07-09,42.4,68.0,81.3,52.5,0.0
2001-07-10,42.4,65.5,76.5,54.7,0.0
2001-07-11,42.4,58.6,72.3,47.8,0.0
2001-07-12,42.6,56.7,73.4,47.3,0.0
2001-07-13,42.6,59.2,71.2,46.2,0.0
2001-07-14,42.6,55.0,67.6,43.0,0.0
2001-07-15,42.6,48.4,59.7,40.3,0.0
2001-07-16,42.6,43.0,48.0,39.2,0.0
2001-07-17,42.6,46.8,58.3,37.9,0.0
2001-07-18,42.6,51.3,59.9,42.6,0.0
2001-07-19,42.6,53.2,64.8,41.7,0.0
2001-07-20,42.6,49.6,59.9,40.3,0.0
2001-07-21,42.6,52.0,63.9,39.0,0.0
