date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY
2023-11-06,1.4,0.0,43.0,48.2,37.6
2023-11-07,1.4,0.0,35.4,41.4,31.5
2023-11-08,1.4,0.0,30.9,40.3,21.0
2023-11-09,1.4,0.0,31.1,43.3,17.6
2023-11-10,1.4,0.0,36.3,45.0,28.2
2023-11-11,1.4,0.0,37.0,47.7,27.1
2023-11-12,1.4,0.0,40.1,51.3,30.4
2023-11-13,1.4,0.0,40.1,52.9,32.5
2023-11-14,1.4,0.0,40.3,52.7,29.1
2023-11-15,1.4,0.0,42.8,51.8,33.3
2023-11-16,1.9,0.0,38.5,46.4,32.4
2023-11-17,1.9,0.0,38.5,48.6,31.6
2023-11-18,2.4,0.0,39.0,46.6,34.2
2023-11-19,2.6,2.0,30.0,37.8,23.2
2023-11-20,2.6,1.0,26.6,34.7,21.4
2023-11-21,2.6,0.0,32.4,44.2,19.8
2023-11-22,2.6,0.0,35.6,46.0,24.8
2023-11-23,2.9,4.0,28.9,35.2,22.3
2023-11-24,2.9,3.0,22.5,24.6,20.7
2023-11-25,2.9,2.0,23.9,31.5,14.4
2023-11-26,2.9,2.0,23.5,35.4,16.0
2023-11-27,2.9,2.0,29.5,42.8,19.9
2023-11-28,2.9,2.0,31.5,42.4,23.7
2023-11-29,2.9,1.0,30.0,41.9,21.2
2023-11-30,3.0,1.0,30.7,37.2,26.2
2023-12-01,3.3,2.0,27.9,30.6,25.0
2023-12-02,3.3,3.0,32.4,36.1,29.3
2023-12-03,3.4,2.0,37.6,41.2,32.9
2023-12-04,3.4,0.0,36.5,45.0,29.8
2023-12-05,3.4,0.0,39.0,50.4,31.8
2023-12-06,3.4,0.0,40.3,48.9,32.7
2023-12-07,3.4,3.0,31.6,36.1,27.3
2023-12-08,3.6,2.0,23.7,29.5,18.5
2023-12-09,3.8,2.0,22.1,29.5,11.3
2023-12-10,3.8,2.0,29.7,40.1,19.4
2023-12-11,3.8,1.0,35.2,45.1,26.1
2023-12-12,3.8,1.0,28.8,32.5,22.8
2023-12-13,3.8,1.0,26.6,36.1,19.6
2023-12-14,3.8,1.0,28.9,38.7,19.9
2023-12-15,3.8,1.0,33.6,44.8,23.7
2023-12-16,3.8,1.0,33.3,45.0,24.4
2023-12-17,3.8,1.0,38.7,52.0,25.9
2023-12-18,3.8,1.0,38.7,45.3,33.3
2023-12-19,3.8,1.0,36.5,44.2,30.0
2023-12-20,3.8,0.0,36.7,43.0,31.5
2023-12-21,3.8,0.0,37.0,45.9,31.6
2023-12-22,3.8,0.0,37.6,46.0,28.0
2023-12-23,3.8,0.0,21.9,26.4,14.2
2023-12-24,3.8,0.0,21.4,28.2,8.1
2023-12-25,3.8,0.0,28.4,36.1,22.3
2023-12-26,3.8,0.0,33.3,40.6,29.5
2023-12-27,3.9,1.0,35.1,41.4,28.9
2023-12-28,3.9,1.0,37.2,48.4,30.4
2023-12-29,3.9,1.0,38.8,47.1,29.1
2023-12-30,3.9,1.0,38.7,46.9,32.7
2023-12-31,3.9,1.0,33.8,42.1,27.1
2024-01-01,3.9,1.0,31.3,41.2,23.9
2024-01-02,3.9,1.0,30.7,38.1,24.1
2024-01-03,4.4,5.0,30.4,32.5,28.8
2024-01-04,4.4,4.0,27.3,34.9,23.7
2024-01-05,4.4,4.0,25.5,30.7,16.0
2024-01-06,4.6,7.0,21.7,25.9,14.0
2024-01-07,4.6,7.0,20.3,23.7,18.0
2024-01-08,4.7,6.0,19.0,23.7,15.1
2024-01-09,4.7,4.0,27.3,35.6,20.8
2024-01-10,5.0,11.0,21.4,26.6,17.1
2024-01-11,5.0,10.0,18.7,24.1,15.4
2024-01-12,5.1,8.0,25.9,31.3,18.0
2024-01-13,5.5,12.0,30.4,35.2,26.6
2024-01-14,5.5,11.0,33.1,36.5,30.4
2024-01-15,5.5,11.0,27.5,34.7,18.5
2024-01-16,5.9,13.0,27.9,36.9,17.2
2024-01-17,6.1,15.0,34.2,36.7,30.4
2024-01-18,6.1,15.0,33.8,40.3,24.1
2024-01-19,6.1,13.0,39.2,44.8,32.0
2024-01-20,6.1,13.0,36.1,42.1,30.6
2024-01-21,6.1,12.0,36.9,43.5,32.4
2024-01-22,6.6,14.0,34.7,39.0,32.5
2024-01-23,6.6,13.0,34.0,37.2,27.1
2024-01-24,6.6,13.0,32.2,33.3,30.2
2024-01-25,6.7,14.0,30.4,35.6,24.1
2024-01-26,6.8,14.0,29.7,36.1,21.2
2024-01-27,6.8,13.0,38.3,46.9,31.6
2024-01-28,6.8,13.0,41.5,49.1,37.0
2024-01-29,6.8,12.0,43.0,54.0,36.3
2024-01-30,6.8,11.0,41.5,51.8,35.1
2024-01-31,6.8,11.0,41.4,49.6,33.3
2024-02-01,7.3,13.0,34.9,39.9,30.4
2024-02-02,7.4,13.0,31.8,37.4,27.3
2024-02-03,7.4,13.0,25.5,32.0,16.9
2024-02-04,7.8,17.0,26.1,31.6,15.8
2024-02-05,7.8,15.0,34.2,41.4,30.6
2024-02-06,8.2,17.0,32.9,36.0,30.4
2024-02-07,8.3,17.0,28.9,34.5,22.3
2024-02-08,8.4,18.0,27.3,32.7,21.2
2024-02-09,8.4,17.0,24.1,27.7,20.8
2024-02-10,8.4,16.0,20.5,28.9,14.4
2024-02-11,8.4,17.0,22.6,33.4,12.9
2024-02-12,8.4,16.0,28.6,41.0,18.0
2024-02-13,8.5,16.0,34.5,40.5,28.8
2024-02-14,8.8,20.0,31.1,35.4,24.6
2024-02-15,8.8,25.0,33.3,39.4,30.6
2024-02-16,8.8,24.0,33.3,38.5,26.8
2024-02-17,8.9,23.0,32.0,37.2,23.5
2024-02-18,9.0,24.0,34.7,42.3,28.4
2024-02-19,9.1,24.0,35.1,40.1,31.3
2024-02-20,9.2,23.0,35.2,43.7,25.2
2024-02-21,9.2,24.0,31.6,38.1,25.3
2024-02-22,9.2,23.0,32.0,39.9,23.5
2024-02-23,9.2,23.0,34.7,44.8,25.2
2024-02-24,9.2,22.0,37.0,46.0,27.1
2024-02-25,9.2,21.0,41.2,46.6,32.0
2024-02-26,9.6,27.0,32.2,38.5,20.5
2024-02-27,9.7,25.0,22.8,30.0,16.0
2024-02-28,9.7,25.0,32.5,42.6,18.7
2024-02-29,9.7,24.0,38.5,44.8,30.9
2024-03-01,10.0,29.0,34.0,36.9,31.1
2024-03-02,10.4,33.0,24.3,32.2,19.2
2024-03-03,10.7,36.0,21.9,24.3,19.2
2024-03-04,10.9,36.0,23.2,28.2,19.9
2024-03-05,11.2,36.0,31.6,38.7,23.7
2024-03-06,11.4,35.0,32.7,42.1,27.5
2024-03-07,11.4,35.0,23.9,26.8,20.5
2024-03-08,11.4,34.0,26.2,41.0,17.8
2024-03-09,11.4,33.0,32.7,42.6,17.4
2024-03-10,11.4,32.0,38.3,47.1,26.6
2024-03-11,11.4,32.0,36.0,41.2,30.7
2024-03-12,11.5,32.0,34.0,39.2,29.7
2024-03-13,11.5,31.0,26.4,29.8,23.0
2024-03-14,11.5,31.0,28.4,36.1,19.8
2024-03-15,11.6,30.0,34.9,42.3,25.9
2024-03-16,11.6,28.0,39.2,46.4,30.2
2024-03-17,11.6,27.0,41.0,49.6,32.2
2024-03-18,11.6,26.0,43.7,53.1,33.3
2024-03-19,11.6,24.0,45.1,55.0,35.1
2024-03-20,11.6,22.0,48.4,53.8,37.8
2024-03-21,11.6,21.0,43.7,50.4,36.1
2024-03-22,11.6,20.0,42.4,51.3,33.8
2024-03-23,11.6,20.0,35.8,40.6,30.9
2024-03-24,11.7,20.0,32.9,38.1,28.2
2024-03-25,11.8,19.0,33.3,38.7,29.8
2024-03-26,11.8,19.0,32.9,37.8,26.6
2024-03-27,12.0,18.0,37.0,43.2,26.6
2024-03-28,12.0,18.0,34.7,40.5,30.2
2024-03-29,12.3,18.0,34.5,42.3,26.8
2024-03-30,12.3,17.0,36.3,42.8,30.2
2024-03-31,12.7,16.0,33.4,37.4,28.9
2024-04-01,12.7,14.0,37.8,46.0,27.0
2024-04-02,12.7,11.0,43.9,53.2,36.7
2024-04-03,12.7,8.0,48.0,57.6,36.5
2024-04-04,12.7,11.0,37.2,48.2,24.8
2024-04-05,13.0,10.0,25.5,31.5,21.0
2024-04-06,13.0,9.0,27.7,31.8,23.7
2024-04-07,13.0,8.0,30.0,35.6,23.0
2024-04-08,13.0,7.0,32.7,40.1,26.4
2024-04-09,13.1,4.0,40.1,49.1,26.1
2024-04-10,13.1,1.0,46.0,55.0,36.1
2024-04-11,13.1,0.0,49.6,61.2,36.5
2024-04-12,13.1,0.0,53.1,65.8,38.3
2024-04-13,13.1,0.0,51.6,62.6,39.0
2024-04-14,13.2,0.0,36.3,43.0,28.6
2024-04-15,13.2,0.0,38.7,48.4,25.0
2024-04-16,13.2,0.0,44.8,53.2,34.0
2024-04-17,13.2,0.0,36.1,45.3,28.9
2024-04-18,13.2,0.0,40.3,52.2,27.3
2024-04-19,13.2,0.0,45.9,55.2,33.4
2024-04-20,13.2,0.0,51.3,61.7,39.0
2024-04-21,13.2,0.0,51.6,61.5,40.1
2024-04-22,13.2,0.0,50.7,61.0,36.1
2024-04-23,13.2,0.0,51.8,61.3,41.9
2024-04-24,13.2,0.0,48.9,58.1,43.0
2024-04-25,13.8,0.0,43.2,50.5,37.6
2024-04-26,13.8,0.0,37.8,41.0,35.4
2024-04-27,13.8,0.0,41.2,48.0,33.3
2024-04-28,13.8,0.0,43.9,51.8,36.7
2024-04-29,13.8,0.0,42.4,50.2,30.4
2024-04-30,13.8,0.0,38.1,50.7,21.4
2024-05-01,13.8,0.0,34.3,44.8,25.2
2024-05-02,13.8,0.0,39.4,50.5,27.9
2024-05-03,13.8,0.0,40.1,51.1,30.9
2024-05-04,14.1,1.0,43.2,55.6,30.0
2024-05-05,14.2,1.0,30.6,36.7,25.7
2024-05-06,14.2,0.0,37.6,43.9,30.6
2024-05-07,14.4,0.0,32.4,36.0,28.2
2024-05-08,14.4,0.0,35.6,41.7,26.8
2024-05-09,14.4,0.0,46.2,56.3,36.0
2024-05-10,14.4,0.0,49.3,59.2,35.4
2024-05-11,14.4,0.0,53.2,63.7,37.8
2024-05-12,14.4,0.0,56.5,66.9,45.0
2024-05-13,14.4,0.0,59.2,68.0,51.8
2024-05-14,14.4,0.0,55.6,63.9,46.2
2024-05-15,14.4,0.0,54.3,63.0,45.1
2024-05-16,14.4,0.0,57.9,67.8,41.5
2024-05-17,14.4,0.0,55.4,63.3,44.8
2024-05-18,14.5,0.0,54.7,66.2,35.8
2024-05-19,14.6,0.0,45.7,54.7,35.8
2024-05-20,14.6,0.0,41.4,48.6,33.4
2024-05-21,14.6,0.0,46.2,54.5,35.6
2024-05-22,14.6,0.0,46.6,59.4,32.9
2024-05-23,14.6,0.0,41.0,52.3,29.7
2024-05-24,14.6,0.0,49.3,60.3,34.3
2024-05-25,14.7,0.0,46.9,56.1,38.7
2024-05-26,14.7,0.0,52.5,64.2,41.5
2024-05-27,14.7,0.0,56.5,70.2,42.6
2024-05-28,14.7,0.0,61.3,72.7,48.4
2024-05-29,14.7,0.0,50.5,59.4,42.8
2024-05-30,14.8,0.0,51.6,61.9,40.8
2024-05-31,14.8,0.0,57.0,67.3,45.5
2024-06-01,14.8,0.0,60.4,69.4,45.5
2024-06-02,14.8,0.0,58.6,66.0,52.2
2024-06-03,14.8,0.0,56.3,60.4,51.4
2024-06-04,14.8,0.0,59.0,70.0,43.5
2024-06-05,14.8,0.0,65.8,76.6,55.4
2024-06-06,14.8,0.0,65.8,79.3,54.3
2024-06-07,14.8,0.0,62.2,73.2,52.5
2024-06-08,14.8,0.0,66.4,78.6,53.8
2024-06-09,14.8,0.0,64.2,75.6,52.2
2024-06-10,14.8,0.0,63.7,73.4,54.0
2024-06-11,14.8,0.0,67.6,78.1,51.6
2024-06-12,14.8,0.0,68.9,79.5,57.0
2024-06-13,14.8,0.0,71.4,80.4,60.8
2024-06-14,14.8,0.0,66.9,75.6,54.7
2024-06-15,14.9,0.0,56.1,64.9,44.4
2024-06-16,14.9,0.0,54.1,63.3,41.5
2024-06-17,14.9,0.0,41.2,48.0,32.9
2024-06-18,14.9,0.0,46.2,58.5,30.0
2024-06-19,14.9,0.0,54.7,66.9,35.8
2024-06-20,14.9,0.0,63.0,76.6,45.5
2024-06-21,14.9,0.0,67.6,78.1,54.3
2024-06-22,14.9,0.0,72.0,82.9,54.0
2024-06-23,14.9,0.0,72.7,80.8,54.9
2024-06-24,14.9,0.0,70.3,79.0,55.4
2024-06-25,14.9,0.0,67.1,77.0,50.5
2024-06-26,14.9,0.0,67.5,77.7,53.4
2024-06-27,14.9,0.0,62.4,67.6,54.5
2024-06-28,14.9,0.0,62.2,74.1,52.0
2024-06-29,14.9,0.0,68.7,79.9,51.3
2024-06-30,14.9,0.0,63.0,71.4,54.7
2024-07-01,14.9,0.0,62.4,71.2,53.1
2024-07-02,14.9,0.0,63.1,73.9,46.6
2024-07-03,14.9,0.0,64.2,74.5,52.9
2024-07-04,14.9,0.0,67.5,77.5,54.5
2024-07-05,14.9,0.0,72.3,81.3,57.4
2024-07-06,14.9,0.0,72.7,83.5,57.6
2024-07-07,14.9,0.0,74.3,83.8,61.0
2024-07-08,14.9,0.0,73.6,85.3,54.9
2024-07-09,14.9,0.0,75.2,88.9,57.9
2024-07-10,14.9,0.0,78.8,89.4,61.5
2024-07-11,14.9,0.0,79.5,87.6,69.4
2024-07-12,14.9,0.0,77.4,88.3,59.5
2024-07-13,14.9,0.0,77.9,86.2,63.3
2024-07-14,14.9,0.0,67.6,78.6,51.6
2024-07-15,14.9,0.0,64.8,74.3,50.9
2024-07-16,14.9,0.0,72.1,80.6,59.4
2024-07-17,14.9,0.0,72.3,82.4,57.7
2024-07-18,14.9,0.0,75.6,86.4,62.2
2024-07-19,15.0,0.0,71.4,85.1,59.0
2024-07-20,15.0,0.0,73.8,88.7,57.7
2024-07-21,15.0,0.0,75.0,86.9,61.5
