date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2013-12-13,7.6,19.8,31.6,11.7,4.1
2013-12-14,7.7,18.0,30.6,7.5,4.1
2013-12-15,7.7,25.0,38.8,14.4,4.1
2013-12-16,7.7,27.5,43.0,19.9,4.1
2013-12-17,7.8,25.9,44.8,16.5,4.2
2013-12-18,7.9,32.5,44.4,22.1,4.2
2013-12-19,8.0,32.7,43.7,19.0,4.3
2013-12-20,8.1,14.2,22.1,4.6,4.5
2013-12-21,8.3,14.7,20.5,5.7,4.6
2013-12-22,8.5,19.2,23.2,13.1,4.7
2013-12-23,8.8,25.7,30.9,21.4,4.8
2013-12-24,8.8,21.7,32.4,5.9,5.0
2013-12-25,8.8,12.4,30.2,3.6,5.0
2013-12-26,8.8,18.3,35.6,8.4,5.0
2013-12-27,8.9,24.1,45.3,14.9,5.0
2013-12-28,8.9,26.2,38.8,18.3,5.0
2013-12-29,8.9,14.4,26.8,2.8,5.0
2013-12-30,9.0,23.5,31.6,17.1,5.0
2013-12-31,9.2,29.1,37.9,21.6,5.2
2014-01-01,9.2,21.2,27.9,11.1,5.3
2014-01-02,9.3,20.7,38.5,8.2,5.3
2014-01-03,9.5,27.5,41.0,14.7,5.4
2014-01-04,9.5,15.6,24.8,6.6,5.6
2014-01-05,9.5,5.0,11.1,-6.2,5.6
2014-01-06,9.6,7.2,25.0,-5.3,5.7
2014-01-07,9.9,22.1,32.9,10.9,5.8
2014-01-08,10.1,24.3,30.9,16.2,5.9
2014-01-09,10.4,23.2,29.8,15.6,6.4
2014-01-10,10.5,20.8,27.3,11.5,6.4
2014-01-11,10.6,34.0,39.4,27.1,6.4
2014-01-12,10.7,22.5,35.1,18.0,6.6
2014-01-13,10.8,25.0,29.1,18.3,6.7
2014-01-14,10.8,24.3,31.5,14.9,6.7
2014-01-15,10.8,22.6,36.9,12.9,6.7
2014-01-16,10.8,18.7,34.5,10.0,6.7
2014-01-17,10.8,19.9,38.1,9.3,6.7
2014-01-18,10.8,20.7,37.2,10.4,6.7
2014-01-19,10.8,24.8,43.7,14.7,6.6
2014-01-20,10.8,23.0,39.0,11.8,6.6
2014-01-21,10.8,21.0,39.4,10.2,6.6
2014-01-22,10.8,24.4,40.5,12.9,6.6
2014-01-23,10.8,15.1,29.5,3.0,6.6
2014-01-24,10.8,16.9,35.8,3.4,6.6
2014-01-25,10.8,24.8,43.5,15.1,6.6
2014-01-26,10.8,25.0,40.1,11.8,6.6
2014-01-27,10.8,15.6,23.2,1.8,6.7
2014-01-28,10.8,6.3,22.1,-8.1,6.7
2014-01-29,11.5,24.6,35.2,8.4,7.1
2014-01-30,11.8,26.2,30.7,22.1,7.5
2014-01-31,11.8,20.7,27.5,12.4,7.6
2014-02-01,11.9,14.0,21.6,3.9,7.7
2014-02-02,11.9,13.3,26.8,3.0,7.7
2014-02-03,11.9,16.7,26.6,7.9,7.7
2014-02-04,12.0,8.8,17.1,-4.7,8.0
2014-02-05,12.1,3.7,16.3,-10.5,8.0
2014-02-06,12.4,9.9,20.8,-9.4,8.1
2014-02-07,12.5,24.4,29.3,19.8,8.1
2014-02-08,13.0,30.2,34.7,25.2,8.5
2014-02-09,13.0,31.5,37.0,24.8,8.6
2014-02-10,13.0,25.3,35.1,14.2,8.7
2014-02-11,13.1,23.0,33.4,11.5,8.7
2014-02-12,13.3,29.7,35.1,21.4,8.9
2014-02-13,13.3,34.9,41.4,29.8,8.9
2014-02-14,13.3,32.9,40.1,19.9,8.9
2014-02-15,13.3,42.1,46.4,37.2,8.9
2014-02-16,13.3,36.7,47.3,19.2,8.9
2014-02-17,13.3,29.3,43.2,10.0,8.9
2014-02-18,13.3,32.2,40.3,20.8,8.9
2014-02-19,13.3,26.2,43.9,15.8,8.9
2014-02-20,13.3,18.0,23.5,10.9,8.9
2014-02-21,13.3,26.6,36.5,21.7,8.9
2014-02-22,13.3,27.1,31.6,24.6,8.9
2014-02-23,13.3,32.9,42.4,24.8,8.9
2014-02-24,13.3,36.7,49.1,25.3,8.8
2014-02-25,13.3,31.3,44.1,16.3,8.8
2014-02-26,13.3,25.9,41.7,13.5,8.8
2014-02-27,13.8,32.4,44.8,22.5,9.1
2014-02-28,14.1,33.4,40.5,29.1,9.4
2014-03-01,14.3,35.8,43.2,28.2,9.7
2014-03-02,14.6,31.8,40.6,26.4,9.8
2014-03-03,14.6,35.1,48.2,25.5,9.8
2014-03-04,14.9,33.4,43.9,28.0,10.1
2014-03-05,14.9,30.7,43.2,21.7,10.1
2014-03-06,14.9,38.7,52.2,25.7,10.1
2014-03-07,14.9,30.7,40.5,20.8,10.1
2014-03-08,14.9,27.3,41.0,17.6,10.1
2014-03-09,15.0,34.7,53.8,19.6,10.2
2014-03-10,15.2,40.5,56.7,26.4,10.5
2014-03-11,15.2,22.5,31.3,7.2,10.5
2014-03-12,15.2,19.2,37.4,3.7,10.5
2014-03-13,15.3,30.2,47.1,14.0,10.7
2014-03-14,15.3,31.8,47.8,15.1,10.7
2014-03-15,15.3,28.4,37.8,16.0,10.7
2014-03-16,15.4,32.4,47.8,14.4,10.8
2014-03-17,15.5,32.4,51.8,20.3,11.0
2014-03-18,15.8,23.0,34.2,16.2,11.3
2014-03-19,15.8,25.7,37.0,10.2,11.3
2014-03-20,15.8,34.0,46.8,19.9,11.3
2014-03-21,15.8,31.8,44.8,20.5,11.3
2014-03-22,15.8,28.4,37.8,17.2,11.3
2014-03-23,15.8,30.4,45.9,14.0,11.3
2014-03-24,15.8,32.7,44.4,22.6,11.3
2014-03-25,15.8,37.4,55.0,21.0,11.3
2014-03-26,16.1,37.8,52.7,28.2,11.6
2014-03-27,16.3,29.7,41.0,20.3,11.8
2014-03-28,16.3,27.9,40.3,16.5,11.8
2014-03-29,16.5,38.3,53.4,16.9,11.9
2014-03-30,17.0,40.5,52.7,26.2,12.0
2014-03-31,17.7,28.2,36.7,23.2,12.4
2014-04-01,18.0,32.0,43.2,27.0,12.7
2014-04-02,18.3,27.0,34.9,19.9,12.9
2014-04-03,18.3,26.2,38.7,15.3,12.9
2014-04-04,18.4,30.4,44.4,14.9,12.7
2014-04-05,18.5,32.0,44.2,23.2,12.7
2014-04-06,18.5,31.6,42.3,24.4,12.7
2014-04-07,18.6,35.2,45.7,25.3,12.6
2014-04-08,18.6,41.9,58.5,25.0,12.1
2014-04-09,18.6,47.5,62.6,30.9,11.3
2014-04-10,18.6,44.1,55.6,32.2,11.0
2014-04-11,18.6,46.4,62.2,29.5,9.8
2014-04-12,18.6,43.5,59.4,32.2,9.3
2014-04-13,18.7,25.0,34.7,11.7,9.4
2014-04-14,18.7,20.5,35.6,4.1,9.4
2014-04-15,18.7,36.7,51.6,16.9,8.9
2014-04-16,18.7,34.3,45.7,25.2,8.7
2014-04-17,18.8,39.4,54.3,24.4,7.8
2014-04-18,18.8,47.8,66.0,31.3,6.7
2014-04-19,18.8,43.5,56.5,33.3,6.2
2014-04-20,18.8,43.9,61.5,32.5,5.7
2014-04-21,18.8,46.2,61.7,32.2,4.5
2014-04-22,18.8,51.8,65.5,36.3,3.5
2014-04-23,18.9,34.2,44.2,23.4,3.6
2014-04-24,19.0,37.8,52.5,19.9,2.8
2014-04-25,19.0,48.0,62.2,29.8,1.9
2014-04-26,19.0,44.8,58.8,31.3,0.9
2014-04-27,19.0,32.0,38.3,27.1,0.9
2014-04-28,19.0,30.6,40.6,24.4,0.5
2014-04-29,19.1,30.7,40.5,23.9,0.2
2014-04-30,19.1,32.0,42.3,23.2,0.1
2014-05-01,19.1,38.1,56.5,18.3,0.0
2014-05-02,19.1,48.4,65.3,29.3,0.0
2014-05-03,19.1,55.2,70.7,33.3,0.0
2014-05-04,19.1,60.1,71.6,45.5,0.0
2014-05-05,19.1,57.9,68.7,39.0,0.0
2014-05-06,19.1,52.9,66.0,35.8,0.0
2014-05-07,19.1,46.2,57.6,29.1,0.0
2014-05-08,19.1,36.7,48.4,27.9,0.0
2014-05-09,19.4,36.3,46.2,28.8,0.0
2014-05-10,19.8,37.0,47.8,29.7,0.0
2014-05-11,19.9,31.5,34.3,28.0,0.0
2014-05-12,19.9,29.8,37.8,21.9,0.0
2014-05-13,19.9,31.8,44.6,19.9,0.0
2014-05-14,19.9,38.7,52.5,23.4,0.0
2014-05-15,20.0,45.7,59.9,29.3,0.0
2014-05-16,20.1,46.2,61.0,36.5,0.0
2014-05-17,20.1,50.9,65.7,35.6,0.0
2014-05-18,20.1,59.2,74.3,40.8,0.0
2014-05-19,20.1,53.6,66.2,41.0,0.0
2014-05-20,20.1,54.1,70.0,34.5,0.0
2014-05-21,20.1,54.7,68.9,39.9,0.0
2014-05-22,20.1,54.1,69.8,40.1,0.0
2014-05-23,20.2,51.8,67.1,39.6,0.0
2014-05-24,20.3,50.9,64.0,38.3,0.0
2014-05-25,20.4,47.7,60.8,40.1,0.0
2014-05-26,20.4,52.2,68.7,37.9,0.0
2014-05-27,20.4,57.7,75.7,39.6,0.0
2014-05-28,20.4,62.8,78.3,43.9,0.0
2014-05-29,20.4,63.3,75.6,49.5,0.0
2014-05-30,20.5,52.9,62.8,47.1,0.0
2014-05-31,20.5,57.0,74.5,40.1,0.0
2014-06-01,20.5,57.0,71.2,38.8,0.0
2014-06-02,20.5,55.4,72.5,34.5,0.0
2014-06-03,20.5,59.9,74.7,42.3,0.0
2014-06-04,20.5,57.6,76.1,38.3,0.0
2014-06-05,20.5,55.9,72.3,38.1,0.0
2014-06-06,20.5,57.6,74.1,37.4,0.0
2014-06-07,20.5,55.6,72.7,38.8,0.0
2014-06-08,20.7,41.4,51.8,30.4,0.0
2014-06-09,20.7,47.3,64.2,28.8,0.0
2014-06-10,20.7,59.2,72.9,37.8,0.0
2014-06-11,20.7,57.2,73.2,41.7,0.0
2014-06-12,20.7,57.4,75.2,38.8,0.0
2014-06-13,20.7,63.9,77.9,44.4,0.0
2014-06-14,20.7,47.5,55.4,30.6,0.0
2014-06-15,20.7,49.3,67.3,28.4,0.0
2014-06-16,20.7,56.5,67.5,39.4,0.0
2014-06-17,20.7,55.9,73.4,35.8,0.0
2014-06-18,20.7,43.5,55.9,34.3,0.0
2014-06-19,20.7,48.2,65.1,28.8,0.0
2014-06-20,20.7,57.4,75.2,36.0,0.0
2014-06-21,20.7,60.1,77.7,44.4,0.0
2014-06-22,20.7,57.9,72.9,43.2,0.0
2014-06-23,20.7,57.4,77.7,39.4,0.0
2014-06-24,20.7,59.4,78.6,42.1,0.0
2014-06-25,20.7,64.2,81.1,45.7,0.0
2014-06-26,20.7,66.0,80.8,48.4,0.0
2014-06-27,20.7,51.6,63.7,41.7,0.0
2014-06-28,20.7,55.6,70.7,37.0,0.0
2014-06-29,20.7,62.6,78.4,42.4,0.0
2014-06-30,20.7,59.9,74.8,42.8,0.0
2014-07-01,20.7,58.3,73.4,38.8,0.0
2014-07-02,20.7,61.3,80.6,39.6,0.0
2014-07-03,20.7,65.8,83.8,46.0,0.0
2014-07-04,20.7,64.4,81.9,49.8,0.0
2014-07-05,20.7,65.8,86.0,47.8,0.0
2014-07-06,20.7,67.5,87.1,49.5,0.0
2014-07-07,20.7,69.8,86.7,48.2,0.0
2014-07-08,20.7,67.3,84.4,48.4,0.0
2014-07-09,20.7,68.9,84.4,50.7,0.0
2014-07-10,20.7,64.4,81.9,50.2,0.0
2014-07-11,20.7,64.2,79.5,50.9,0.0
2014-07-12,20.9,64.2,79.0,53.4,0.0
2014-07-13,20.9,66.4,82.4,50.9,0.0
2014-07-14,20.9,66.2,83.5,50.0,0.0
2014-07-15,20.9,60.6,80.4,46.6,0.0
2014-07-16,20.9,58.8,75.2,45.5,0.0
2014-07-17,20.9,58.8,76.8,42.4,0.0
2014-07-18,20.9,63.1,82.4,48.6,0.0
2014-07-19,20.9,66.2,84.6,45.5,0.0
2014-07-20,20.9,65.1,84.6,46.6,0.0
2014-07-21,20.9,66.9,84.7,48.6,0.0
