date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1998-11-15,4.9,32.4,44.4,24.1,1.8
1998-11-16,4.9,27.9,41.7,18.3,1.7
1998-11-17,5.0,31.3,44.2,17.1,1.9
1998-11-18,5.0,16.2,25.7,8.6,1.9
1998-11-19,5.0,10.6,19.8,3.2,1.9
1998-11-20,5.1,13.5,30.2,0.3,1.9
1998-11-21,5.4,27.3,41.4,13.3,1.8
1998-11-22,5.4,34.2,43.0,25.0,1.5
1998-11-23,5.4,35.2,44.8,24.3,1.5
1998-11-24,5.4,29.8,38.3,15.4,1.4
1998-11-25,5.4,25.0,37.2,12.7,1.4
1998-11-26,5.4,33.1,48.9,20.8,1.4
1998-11-27,5.4,37.0,52.0,28.2,1.6
1998-11-28,5.4,34.3,45.0,22.5,1.7
1998-11-29,5.4,25.9,36.9,19.0,1.8
1998-11-30,5.4,28.8,41.0,15.6,1.8
1998-12-01,5.4,35.8,46.8,28.0,1.7
1998-12-02,5.4,30.0,41.7,20.8,1.9
1998-12-03,5.4,31.5,48.2,19.9,2.4
1998-12-04,5.4,30.9,42.3,23.0,2.4
1998-12-05,5.4,12.6,23.7,-4.2,2.4
1998-12-06,5.4,0.7,16.5,-6.2,2.4
1998-12-07,5.4,-3.1,8.8,-10.3,2.1
1998-12-08,5.4,9.0,25.5,-8.7,2.1
1998-12-09,5.4,4.1,9.7,-3.3,2.1
1998-12-10,5.4,5.2,19.4,-5.8,1.9
1998-12-11,5.4,14.9,32.2,5.5,1.9
1998-12-12,5.4,15.4,25.5,9.5,1.9
1998-12-13,5.4,21.7,37.8,10.0,1.9
1998-12-14,5.5,27.5,44.2,18.9,1.9
1998-12-15,5.5,23.7,39.9,15.4,1.9
1998-12-16,5.6,18.7,30.2,13.1,1.9
1998-12-17,5.9,26.2,39.4,13.3,2.0
1998-12-18,5.9,22.3,30.7,10.9,2.0
1998-12-19,5.9,22.3,32.5,15.3,2.0
1998-12-20,6.1,6.1,21.0,-5.8,2.2
1998-12-21,6.1,-9.4,0.7,-19.3,2.2
1998-12-22,6.1,3.9,16.5,-8.0,2.2
1998-12-23,6.1,-2.2,10.0,-10.8,2.2
1998-12-24,6.1,3.0,9.0,-10.8,2.3
1998-12-25,6.5,10.2,18.3,0.9,2.4
1998-12-26,6.6,16.7,28.4,12.0,2.4
1998-12-27,6.6,11.8,16.9,9.5,2.6
1998-12-28,7.1,15.6,18.7,9.7,3.2
1998-12-29,7.3,21.9,27.9,17.2,3.2
1998-12-30,7.3,22.3,27.0,13.5,3.2
1998-12-31,7.3,21.7,40.6,12.7,3.3
1999-01-01,7.3,13.8,21.6,5.5,3.6
1999-01-02,7.4,3.9,9.7,-1.8,3.8
1999-01-03,7.6,-0.2,3.0,-4.2,4.0
1999-01-04,8.2,8.6,16.2,0.1,4.3
1999-01-05,8.5,15.8,17.8,11.8,4.8
1999-01-06,8.7,21.4,33.3,17.2,4.9
1999-01-07,8.7,20.7,30.4,11.8,5.0
1999-01-08,8.7,8.4,20.8,1.9,5.1
1999-01-09,9.1,11.7,20.1,4.6,5.4
1999-01-10,9.2,16.0,24.1,11.1,5.5
1999-01-11,9.2,22.5,34.3,15.4,5.5
1999-01-12,9.2,17.4,28.2,9.7,5.6
1999-01-13,9.4,11.1,17.4,5.9,5.8
1999-01-14,9.5,14.9,27.7,1.0,5.8
1999-01-15,9.5,18.0,33.8,8.8,5.8
1999-01-16,9.7,16.9,29.5,6.8,5.9
1999-01-17,9.9,7.9,17.4,3.6,6.2
1999-01-18,10.4,22.6,26.6,16.3,6.6
1999-01-19,10.8,23.0,32.4,19.0,7.0
1999-01-20,11.1,18.7,30.6,8.4,7.3
1999-01-21,11.4,13.1,21.2,8.4,7.7
1999-01-22,11.6,6.6,17.1,-0.9,7.8
1999-01-23,11.9,19.2,25.5,7.9,7.8
1999-01-24,12.3,22.6,25.9,20.1,8.0
1999-01-25,12.4,30.2,37.0,25.3,8.0
1999-01-26,12.5,16.3,27.7,3.4,8.1
1999-01-27,12.6,6.3,17.2,-0.4,8.1
1999-01-28,12.6,6.6,26.4,-3.3,8.1
1999-01-29,13.0,14.2,33.3,0.7,8.2
1999-01-30,13.1,21.7,33.8,14.7,8.3
1999-01-31,13.1,23.5,42.4,14.5,8.3
1999-02-01,13.1,11.5,21.0,4.1,8.3
1999-02-02,13.1,12.4,25.9,0.3,8.3
1999-02-03,13.1,17.6,26.2,10.9,8.3
1999-02-04,13.1,27.9,42.1,14.4,8.3
1999-02-05,13.3,20.7,33.3,13.5,8.3
1999-02-06,13.3,16.9,29.5,10.8,8.3
1999-02-07,13.3,25.5,34.5,14.0,8.3
1999-02-08,13.4,26.2,33.1,22.6,8.4
1999-02-09,13.5,30.0,40.1,19.4,8.5
1999-02-10,13.5,15.6,32.9,-7.1,8.5
1999-02-11,13.5,-8.5,-1.7,-13.5,8.5
1999-02-12,13.8,12.0,28.0,-11.2,8.8
1999-02-13,14.2,27.3,43.0,9.3,9.2
1999-02-14,14.2,28.2,42.3,19.4,9.2
1999-02-15,14.2,13.1,26.4,1.0,9.2
1999-02-16,14.2,12.7,24.3,4.1,9.2
1999-02-17,14.5,12.7,23.7,3.9,9.5
1999-02-18,14.9,11.3,20.1,3.9,9.5
1999-02-19,15.3,,,,9.6
1999-02-20,15.4,5.7,20.8,-2.9,9.6
1999-02-21,15.9,19.4,36.1,0.7,10.0
1999-02-22,16.0,4.1,11.1,-0.4,10.4
1999-02-23,16.1,12.7,28.8,2.8,10.4
1999-02-24,16.1,17.6,32.2,7.7,10.4
1999-02-25,16.3,24.6,40.1,13.1,10.4
1999-02-26,16.3,16.0,26.2,3.2,10.5
1999-02-27,16.3,10.8,27.9,-0.2,10.6
1999-02-28,16.6,21.0,36.3,7.2,10.6
1999-03-01,16.8,24.1,37.9,13.3,10.9
1999-03-02,16.8,14.5,24.6,6.8,11.1
1999-03-03,17.0,26.6,37.9,14.2,11.1
1999-03-04,17.1,24.1,37.4,13.6,11.4
1999-03-05,17.3,7.2,14.0,-1.3,11.7
1999-03-06,17.5,17.6,30.7,7.9,11.8
1999-03-07,17.6,25.0,36.5,15.4,12.0
1999-03-08,17.6,13.6,24.1,5.4,12.0
1999-03-09,18.0,21.0,32.7,7.2,12.4
1999-03-10,18.3,17.2,30.6,10.0,12.7
1999-03-11,18.5,21.9,36.9,11.5,12.7
1999-03-12,18.6,14.4,24.3,9.9,13.0
1999-03-13,18.7,17.6,34.3,2.1,13.1
1999-03-14,18.9,28.0,45.5,13.3,13.1
1999-03-15,18.9,32.7,47.5,23.0,13.1
1999-03-16,18.9,30.0,41.2,19.0,13.1
1999-03-17,18.9,25.0,44.4,15.6,13.1
1999-03-18,18.9,27.5,42.1,19.8,13.1
1999-03-19,18.9,29.1,46.4,19.0,13.1
1999-03-20,18.9,30.6,45.9,19.8,13.1
1999-03-21,18.9,32.7,45.5,20.8,13.1
1999-03-22,18.9,23.7,36.9,15.4,13.1
1999-03-23,18.9,27.3,43.9,14.5,13.1
1999-03-24,18.9,28.0,42.4,17.4,13.1
1999-03-25,18.9,33.1,48.6,21.4,13.0
1999-03-26,18.9,33.1,48.6,24.8,13.0
1999-03-27,19.3,22.6,34.7,14.0,13.7
1999-03-28,19.3,18.9,29.3,8.6,13.7
1999-03-29,19.7,29.5,44.8,8.2,13.8
1999-03-30,19.7,35.2,46.0,29.7,13.9
1999-03-31,19.7,30.6,41.2,18.9,14.0
1999-04-01,19.7,20.5,30.9,10.9,14.0
1999-04-02,19.7,10.2,20.8,3.0,14.3
1999-04-03,19.8,8.2,17.2,1.4,14.4
1999-04-04,20.2,13.6,25.7,0.7,14.5
1999-04-05,20.2,17.2,32.5,9.1,14.7
1999-04-06,20.5,27.0,43.2,9.0,14.8
1999-04-07,20.6,32.7,45.5,19.9,15.0
1999-04-08,20.6,20.1,31.8,10.9,15.4
1999-04-09,20.6,18.0,31.5,5.4,15.5
1999-04-10,20.6,10.8,25.0,3.7,15.6
1999-04-11,21.1,21.9,39.9,3.2,15.6
1999-04-12,21.2,33.3,48.9,16.3,15.7
1999-04-13,21.3,32.0,44.4,22.5,15.8
1999-04-14,21.7,17.8,27.5,8.1,16.7
1999-04-15,21.9,5.5,13.3,1.0,16.9
1999-04-16,22.2,5.4,13.3,-2.6,16.9
1999-04-17,22.5,17.2,34.0,-5.4,16.7
1999-04-18,22.7,30.6,42.8,21.2,16.7
1999-04-19,22.7,35.8,48.0,25.2,16.8
1999-04-20,22.7,33.4,46.6,22.6,16.9
1999-04-21,22.8,24.6,39.0,14.0,17.4
1999-04-22,23.3,20.8,27.7,16.0,18.5
1999-04-23,23.6,16.7,21.9,13.8,18.8
1999-04-24,23.8,30.7,40.8,20.8,18.8
1999-04-25,23.9,22.5,34.7,14.9,19.0
1999-04-26,24.3,25.0,32.9,16.7,19.2
1999-04-27,24.4,34.3,45.7,25.9,19.1
1999-04-28,25.0,32.5,43.2,26.4,19.8
1999-04-29,25.4,28.4,34.0,25.3,20.8
1999-04-30,26.0,26.2,30.4,21.4,21.6
1999-05-01,26.7,,34.5,14.5,22.0
1999-05-02,26.7,26.6,37.0,18.9,22.2
1999-05-03,26.8,27.5,40.6,17.1,22.3
1999-05-04,27.2,16.5,26.8,10.6,22.7
1999-05-05,27.7,12.9,26.2,6.4,23.1
1999-05-06,27.8,17.2,28.2,6.3,22.9
1999-05-07,28.0,32.0,48.2,16.0,22.6
1999-05-08,28.0,40.8,54.3,28.2,22.2
1999-05-09,28.0,40.1,52.0,25.9,21.7
1999-05-10,28.1,17.6,26.4,10.0,22.0
1999-05-11,28.2,17.1,28.8,8.2,22.2
1999-05-12,28.4,30.9,42.1,14.2,21.8
1999-05-13,28.4,41.7,53.4,31.5,21.3
1999-05-14,28.4,33.4,44.2,26.2,21.1
1999-05-15,28.4,36.5,49.6,27.1,20.9
1999-05-16,28.4,28.0,40.3,15.4,20.7
1999-05-17,28.6,28.8,42.8,13.5,20.7
1999-05-18,28.7,40.3,54.0,25.7,20.1
1999-05-19,28.7,45.0,55.2,33.4,19.3
1999-05-20,28.7,37.4,51.3,30.7,18.8
1999-05-21,28.7,44.4,56.7,32.0,18.1
1999-05-22,28.7,45.0,59.4,34.0,17.1
1999-05-23,28.7,41.7,57.2,32.0,16.2
1999-05-24,29.1,37.8,51.3,31.6,16.1
1999-05-25,29.5,33.3,42.6,28.8,16.5
1999-05-26,29.6,38.1,56.1,29.3,16.0
1999-05-27,29.7,34.9,47.7,28.8,15.6
1999-05-28,29.9,40.8,56.1,27.1,14.9
1999-05-29,29.9,40.5,51.1,30.2,14.1
1999-05-30,29.9,41.9,52.9,30.9,13.0
1999-05-31,30.1,36.0,49.5,25.5,12.4
1999-06-01,30.3,36.3,49.8,22.3,11.5
1999-06-02,30.3,41.0,54.0,31.6,10.2
1999-06-03,30.3,42.6,55.4,28.4,9.0
1999-06-04,30.3,43.7,55.6,27.0,8.1
1999-06-05,30.4,30.0,40.8,20.7,7.8
1999-06-06,30.7,35.6,48.2,21.9,7.4
1999-06-07,30.7,46.8,59.7,34.7,6.1
1999-06-08,30.7,47.8,59.7,37.0,4.7
1999-06-09,30.7,42.3,55.9,33.4,3.5
1999-06-10,30.7,37.8,50.9,29.1,2.0
1999-06-11,30.7,39.4,54.3,28.0,1.0
1999-06-12,30.7,37.4,49.8,31.5,0.5
1999-06-13,31.2,40.8,52.0,30.2,0.0
1999-06-14,31.2,40.1,53.6,31.6,0.0
1999-06-15,31.7,34.2,42.4,30.7,0.0
1999-06-16,32.0,37.8,50.7,30.7,0.0
1999-06-17,32.0,38.3,49.5,32.4,0.0
1999-06-18,32.4,43.5,56.7,31.3,0.0
1999-06-19,32.4,47.3,59.9,37.2,0.0
1999-06-20,32.4,49.1,63.5,40.8,0.0
1999-06-21,32.4,45.9,58.3,36.3,0.0
1999-06-22,32.4,46.4,57.6,34.2,0.0
1999-06-23,32.4,48.2,61.7,35.2,0.0
1999-06-24,32.4,52.2,65.5,39.9,0.0
1999-06-25,32.4,55.2,67.5,46.6,0.0
1999-06-26,32.4,53.8,65.5,41.7,0.0
1999-06-27,32.4,52.7,61.7,39.6,0.0
1999-06-28,32.4,51.1,62.6,36.0,0.0
1999-06-29,32.4,48.0,57.6,39.0,0.0
1999-06-30,32.4,47.5,57.0,35.1,0.0
1999-07-01,32.4,55.0,66.2,40.1,0.0
1999-07-02,32.4,56.7,66.6,41.9,0.0
1999-07-03,32.4,55.6,67.5,48.0,0.0
1999-07-04,32.4,55.8,68.7,45.7,0.0
1999-07-05,32.4,55.9,69.4,45.7,0.0
1999-07-06,32.5,52.0,68.5,44.2,0.0
1999-07-07,32.5,55.4,69.6,45.5,0.0
1999-07-08,32.6,48.4,57.9,42.6,0.0
1999-07-09,32.7,49.5,64.9,40.1,0.0
1999-07-10,32.7,49.1,61.5,38.8,0.0
1999-07-11,32.7,48.2,61.7,37.2,0.0
1999-07-12,32.7,49.6,64.9,34.7,0.0
1999-07-13,32.7,55.0,67.5,42.3,0.0
1999-07-14,32.8,48.2,57.0,42.4,0.0
1999-07-15,32.8,46.0,57.7,39.0,0.0
1999-07-16,33.2,45.0,57.4,40.5,0.0
1999-07-17,33.3,50.4,60.1,39.9,0.0
1999-07-18,33.4,48.0,55.2,41.2,0.0
1999-07-19,33.4,47.1,57.7,40.8,0.0
1999-07-20,33.6,49.6,65.8,37.8,0.0
1999-07-21,33.6,52.7,66.4,42.1,0.0
