date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1999-04-18,27.2,42.6,55.2,32.2,22.6
1999-04-19,27.3,45.5,57.7,35.8,22.0
1999-04-20,27.6,37.2,48.4,28.4,21.4
1999-04-21,27.7,29.3,36.0,24.6,21.2
1999-04-22,28.2,28.8,41.2,23.9,21.9
1999-04-23,28.4,29.5,39.6,22.5,22.2
1999-04-24,28.6,35.6,51.4,27.7,22.6
1999-04-25,29.1,29.3,33.8,27.1,22.2
1999-04-26,29.4,31.8,41.4,26.8,22.5
1999-04-27,29.6,37.8,51.8,32.2,23.0
1999-04-28,29.7,43.0,59.2,33.3,22.4
1999-04-29,29.7,42.1,60.1,32.4,21.5
1999-04-30,29.7,34.9,42.8,28.4,21.2
1999-05-01,29.7,37.0,48.2,28.0,20.8
1999-05-02,30.1,32.5,39.4,27.5,20.9
1999-05-03,30.6,30.2,34.9,23.7,21.5
1999-05-04,30.6,24.4,31.8,20.1,21.5
1999-05-05,30.9,19.6,28.4,13.8,22.0
1999-05-06,31.2,28.2,41.2,12.6,22.1
1999-05-07,31.4,42.6,56.5,29.1,22.5
1999-05-08,31.4,50.0,61.3,38.1,21.1
1999-05-09,31.4,37.4,48.9,22.3,20.1
1999-05-10,31.6,20.8,29.8,17.1,19.8
1999-05-11,31.7,25.2,33.4,15.6,19.8
1999-05-12,32.1,38.1,48.9,24.4,20.4
1999-05-13,32.6,35.2,46.4,30.6,20.4
1999-05-14,32.7,32.2,38.5,28.4,20.4
1999-05-15,32.7,36.9,50.9,26.8,20.4
1999-05-16,32.8,28.8,43.2,23.9,20.3
1999-05-17,32.8,36.1,48.2,22.3,20.6
1999-05-18,32.8,48.9,60.4,36.5,19.3
1999-05-19,32.8,50.9,63.7,37.4,17.4
1999-05-20,32.8,45.5,57.4,36.1,15.9
1999-05-21,32.8,51.8,61.7,43.0,14.3
1999-05-22,32.8,51.1,67.5,38.5,12.3
1999-05-23,32.8,50.2,64.2,36.9,10.6
1999-05-24,32.8,47.3,57.9,39.9,9.6
1999-05-25,32.8,48.2,61.2,38.7,8.2
1999-05-26,32.8,45.0,57.7,38.5,6.9
1999-05-27,32.8,44.1,55.6,38.3,5.8
1999-05-28,32.8,53.1,63.5,44.6,4.1
1999-05-29,32.8,48.2,57.0,39.9,2.7
1999-05-30,32.9,49.5,62.2,39.4,1.0
1999-05-31,33.0,35.8,40.6,30.4,0.5
1999-06-01,33.1,45.3,56.7,33.8,0.0
1999-06-02,33.2,46.6,63.9,37.0,0.0
1999-06-03,33.2,46.6,57.9,36.7,0.0
1999-06-04,33.3,49.3,65.3,33.4,0.0
1999-06-05,33.8,38.1,47.5,28.2,0.0
1999-06-06,34.4,41.4,54.3,30.2,0.0
1999-06-07,34.4,52.2,65.5,37.0,0.0
1999-06-08,34.4,54.0,66.6,34.7,0.0
1999-06-09,34.4,47.5,61.3,32.9,0.0
1999-06-10,34.5,43.0,61.3,32.7,0.0
1999-06-11,34.6,47.3,59.7,34.9,0.0
1999-06-12,34.6,52.5,65.7,40.3,0.0
1999-06-13,34.6,51.6,65.5,38.1,0.0
1999-06-14,35.2,52.0,66.4,39.9,0.0
1999-06-15,35.3,47.8,59.4,40.1,0.0
1999-06-16,35.5,,,,0.0
1999-06-17,35.7,47.7,56.5,41.4,0.0
1999-06-18,35.7,55.0,67.5,41.2,0.0
1999-06-19,35.7,58.8,74.1,49.3,0.0
1999-06-20,35.7,61.7,77.4,50.9,0.0
1999-06-21,35.7,56.7,73.8,47.1,0.0
1999-06-22,35.7,54.3,65.5,45.9,0.0
1999-06-23,35.7,56.1,69.4,45.5,0.0
1999-06-24,35.7,60.4,74.5,47.3,0.0
1999-06-25,35.7,63.0,75.2,50.7,0.0
1999-06-26,35.7,59.5,72.5,48.6,0.0
1999-06-27,35.7,56.7,69.1,43.2,0.0
1999-06-28,35.7,55.4,68.5,43.0,0.0
1999-06-29,35.7,54.0,62.2,47.5,0.0
1999-06-30,35.7,53.2,63.3,47.1,0.0
1999-07-01,35.7,60.4,74.5,47.1,0.0
1999-07-02,35.7,65.7,80.1,56.5,0.0
1999-07-03,35.7,66.2,77.7,57.9,0.0
1999-07-04,35.7,65.3,76.3,56.8,0.0
1999-07-05,35.7,63.7,76.5,51.6,0.0
1999-07-06,35.7,68.7,81.5,57.4,0.0
1999-07-07,35.7,66.2,78.8,57.4,0.0
1999-07-08,35.7,59.2,70.0,50.9,0.0
1999-07-09,35.7,57.9,73.0,44.4,0.0
1999-07-10,35.7,62.1,74.7,50.9,0.0
1999-07-11,35.7,59.7,74.3,47.8,0.0
1999-07-12,35.7,62.6,76.3,51.6,0.0
1999-07-13,35.7,66.0,79.0,57.0,0.0
1999-07-14,36.2,57.2,65.3,48.4,0.0
1999-07-15,36.7,51.1,65.8,43.5,0.0
1999-07-16,36.8,57.0,71.4,44.2,0.0
1999-07-17,36.8,59.0,71.1,48.6,0.0
1999-07-18,36.8,61.9,73.8,51.1,0.0
1999-07-19,36.8,56.8,63.1,51.4,0.0
1999-07-20,36.8,60.1,73.2,49.5,0.0
1999-07-21,36.8,63.0,78.4,50.2,0.0
