date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1983-02-25,21.1,,,,23.8
1983-02-26,21.3,,,,24.2
1983-02-27,21.6,,,,24.2
1983-02-28,21.6,,,,24.8
1983-03-01,21.6,,,,25.2
1983-03-02,22.1,,,,25.5
1983-03-03,22.1,,,,25.5
1983-03-04,22.1,,,,25.5
1983-03-05,22.1,,,,25.5
1983-03-06,22.1,,,,26.0
1983-03-07,22.1,,,,26.3
1983-03-08,22.5,,,,26.3
1983-03-09,22.6,,,,26.6
1983-03-10,22.6,,,,26.8
1983-03-11,23.1,,,,26.8
1983-03-12,23.3,,,,27.1
1983-03-13,23.3,,,,27.8
1983-03-14,23.3,,,,28.1
1983-03-15,24.1,,,,28.1
1983-03-16,24.1,,,,28.2
1983-03-17,24.1,,,,28.5
1983-03-18,24.1,,,,29.0
1983-03-19,24.1,,,,29.0
1983-03-20,24.1,,,,29.0
1983-03-21,24.1,,,,29.0
1983-03-22,24.6,,,,29.0
1983-03-23,,,,,29.3
1983-03-24,,,,,29.6
1983-03-25,,,,,29.6
1983-03-26,,,,,29.6
1983-03-27,,,,,29.7
1983-03-28,,,,,29.7
1983-03-29,,,,,30.3
1983-03-30,,,,,31.5
1983-03-31,,,,,32.0
1983-04-01,,,,,32.0
1983-04-02,,,,,32.7
1983-04-03,,,,,33.0
1983-04-04,,,,,33.5
1983-04-05,,,,,33.6
1983-04-06,,,,,33.6
1983-04-07,,,,,33.6
1983-04-08,,,,,33.6
1983-04-09,,,,,33.9
1983-04-10,,,,,34.6
1983-04-11,,,,,34.6
1983-04-12,,,,,34.6
1983-04-13,,,,,34.6
1983-04-14,,,,,34.7
1983-04-15,,,,,34.9
1983-04-16,,,,,34.9
1983-04-17,,,,,34.8
1983-04-18,,,,,34.8
1983-04-19,,,,,34.8
1983-04-20,,,,,34.8
1983-04-21,,,,,34.8
1983-04-22,,,,,34.8
1983-04-23,,,,,34.7
1983-04-24,,,,,34.6
1983-04-25,,,,,34.6
1983-04-26,,,,,34.6
1983-04-27,,,,,34.9
1983-04-28,,,,,35.3
1983-04-29,,,,,35.7
1983-04-30,,,,,36.2
1983-05-01,,,,,36.3
1983-05-02,,,,,36.3
1983-05-03,,,,,36.7
1983-05-04,,,,,36.8
1983-05-05,,,,,37.1
1983-05-06,,,,,37.9
1983-05-07,,,,,38.0
1983-05-08,,,,,38.4
1983-05-09,,,,,38.8
1983-05-10,34.1,,,,39.1
1983-05-11,34.1,,,,40.0
1983-05-12,34.1,,,,40.1
1983-05-13,34.1,,,,40.1
1983-05-14,34.1,,,,40.1
1983-05-15,34.4,,,,40.5
1983-05-16,34.8,,,,40.9
1983-05-17,34.8,39.2,51.8,39.2,39.5
1983-05-18,35.2,,37.4,42.8,38.9
1983-05-19,35.3,35.6,50.0,42.8,38.8
1983-05-20,37.6,35.6,53.6,44.6,38.7
1983-05-21,37.6,35.6,50.0,39.2,38.6
1983-05-22,37.6,35.6,53.6,42.8,38.6
1983-05-23,37.7,44.6,62.6,35.6,37.3
1983-05-24,37.7,50.0,66.2,,36.7
1983-05-25,37.7,48.2,66.2,32.0,36.1
1983-05-26,37.8,51.8,68.0,33.8,35.3
1983-05-27,37.8,60.8,73.4,33.8,34.4
1983-05-28,37.8,48.2,71.6,35.6,33.8
1983-05-29,37.8,46.4,69.8,32.0,33.3
1983-05-30,37.8,37.4,55.4,35.6,33.2
1983-05-31,37.8,35.6,57.2,46.4,32.4
1983-06-01,37.8,37.4,53.6,39.2,32.4
1983-06-02,37.8,37.4,62.6,37.4,32.1
1983-06-03,37.9,39.2,59.0,32.0,31.9
1983-06-04,37.9,37.4,46.4,32.0,31.7
1983-06-05,37.9,35.6,59.0,39.2,31.2
1983-06-06,37.9,39.2,59.0,33.8,30.7
1983-06-07,37.9,44.6,60.8,35.6,29.9
1983-06-08,38.0,44.6,62.6,33.8,29.0
1983-06-09,38.0,42.8,57.2,32.0,28.6
1983-06-10,38.1,41.0,62.6,32.0,27.8
1983-06-11,38.2,35.6,42.8,30.0,27.4
1983-06-12,38.4,33.8,42.8,37.4,27.3
1983-06-13,38.4,32.0,50.0,39.2,27.1
1983-06-14,38.4,42.8,55.4,41.9,26.6
1983-06-15,38.4,39.2,59.9,35.6,26.1
1983-06-16,38.4,35.6,52.9,33.8,25.3
1983-06-17,38.6,42.8,62.2,37.4,24.8
1983-06-18,38.6,44.6,55.6,35.6,24.0
1983-06-19,38.6,35.6,52.3,39.2,23.8
1983-06-20,38.8,39.2,50.9,35.6,23.0
1983-06-21,38.8,39.2,57.2,32.0,22.3
1983-06-22,38.8,46.4,66.2,33.8,21.3
1983-06-23,38.8,48.2,66.4,37.4,20.3
1983-06-24,38.8,48.2,64.0,35.6,19.3
1983-06-25,38.8,48.2,67.3,32.0,18.1
1983-06-26,38.8,46.4,68.5,33.8,17.3
1983-06-27,39.4,41.0,63.1,32.7,16.5
1983-06-28,39.7,35.6,49.1,33.8,16.1
1983-06-29,40.1,41.0,59.5,41.2,14.9
1983-06-30,40.2,42.8,54.9,32.0,13.7
1983-07-01,40.8,39.2,48.0,35.6,13.0
1983-07-02,40.9,39.2,49.8,33.8,12.0
1983-07-03,41.0,33.8,41.0,35.6,11.8
1983-07-04,41.1,44.6,64.0,37.4,10.6
1983-07-05,41.2,51.8,72.5,33.8,9.1
1983-07-06,41.2,53.6,72.7,39.2,7.3
1983-07-07,41.4,53.6,71.8,39.2,5.8
1983-07-08,41.4,55.4,72.5,42.8,3.7
1983-07-09,42.1,51.8,67.3,37.4,1.1
1983-07-10,42.1,33.8,37.6,33.8,0.8
1983-07-11,42.3,44.6,60.4,33.8,0.3
1983-07-12,42.3,50.0,69.8,33.8,0.0
1983-07-13,42.4,55.4,73.6,55.6,0.0
1983-07-14,42.5,57.2,74.8,42.8,0.0
1983-07-15,42.6,39.2,45.9,35.6,0.0
1983-07-16,42.8,39.2,55.9,39.2,0.0
1983-07-17,42.8,51.8,69.1,37.4,0.0
1983-07-18,42.8,55.4,73.0,41.0,0.0
1983-07-19,42.9,60.8,77.2,44.6,0.0
1983-07-20,42.9,55.4,70.0,35.6,0.0
1983-07-21,42.9,53.6,72.7,33.8,0.0
